sex,alder,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073,pop_2074,pop_2075,pop_2076,pop_2077,pop_2078
M,20,30288.0,29419.0,28959.0,27899.0,29317.0,26624.0,26969.0,26597.0,26573.0,26087.0,25745.0,25429.0,25165.0,24926.0,24750.0,24081.0,24161.0,24141.0,24048.0,23942.0,23749.0,23670.0,25415.0,27013.0,28696.0,30516.0,31732.0,31468.0,30787.0,30503.0,30072.0,29746.0,29001.0,28690.0,28337.0,28043.0,27644.0,27344.0,27263.0,26810.0,26472.0
M,21,31705.0,30287.0,29415.0,28955.0,27894.0,29315.0,26623.0,26968.0,26595.0,26573.0,26086.0,25742.0,25427.0,25163.0,24924.0,24750.0,24081.0,24159.0,24141.0,24047.0,23942.0,23745.0,23670.0,25415.0,27013.0,28696.0,30516.0,31730.0,31464.0,30786.0,30502.0,30072.0,29744.0,29001.0,28690.0,28335.0,28042.0,27644.0,27344.0,27263.0,26810.0
M,22,31689.0,31700.0,30286.0,29410.0,28951.0,27889.0,29315.0,26622.0,26964.0,26592.0,26571.0,26084.0,25740.0,25427.0,25163.0,24924.0,24749.0,24079.0,24158.0,24140.0,24046.0,23940.0,23744.0,23669.0,25415.0,27013.0,28696.0,30512.0,31729.0,31463.0,30786.0,30501.0,30072.0,29744.0,29001.0,28690.0,28334.0,28042.0,27644.0,27342.0,27263.0
M,23,31816.0,31683.0,31697.0,30284.0,29406.0,28945.0,27882.0,29312.0,26622.0,26963.0,26592.0,26570.0,26080.0,25738.0,25425.0,25162.0,24923.0,24746.0,24079.0,24155.0,24140.0,24046.0,23940.0,23741.0,23667.0,25414.0,27012.0,28696.0,30512.0,31728.0,31462.0,30786.0,30500.0,30072.0,29743.0,29001.0,28689.0,28334.0,28042.0,27644.0,27341.0
M,24,31760.0,31813.0,31678.0,31693.0,30280.0,29403.0,28943.0,27880.0,29311.0,26620.0,26963.0,26590.0,26569.0,26080.0,25738.0,25424.0,25161.0,24923.0,24745.0,24077.0,24154.0,24140.0,24044.0,23939.0,23740.0,23667.0,25413.0,27011.0,28696.0,30511.0,31727.0,31459.0,30786.0,30498.0,30072.0,29741.0,29000.0,28687.0,28334.0,28041.0,27644.0
M,25,32972.0,31754.0,31808.0,31675.0,31687.0,30278.0,29402.0,28939.0,27876.0,29307.0,26618.0,26960.0,26589.0,26568.0,26077.0,25737.0,25424.0,25160.0,24922.0,24744.0,24076.0,24153.0,24139.0,24044.0,23937.0,23740.0,23666.0,25410.0,27011.0,28695.0,30509.0,31725.0,31457.0,30785.0,30497.0,30072.0,29739.0,29000.0,28687.0,28333.0,28039.0
M,26,33395.0,32969.0,31749.0,31808.0,31671.0,31684.0,30273.0,29400.0,28936.0,27873.0,29304.0,26618.0,26960.0,26586.0,26567.0,26077.0,25736.0,25422.0,25160.0,24921.0,24744.0,24076.0,24151.0,24138.0,24042.0,23936.0,23739.0,23665.0,25410.0,27008.0,28695.0,30509.0,31725.0,31457.0,30783.0,30496.0,30072.0,29739.0,28999.0,28682.0,28330.0
M,27,34151.0,33389.0,32964.0,31744.0,31802.0,31666.0,31678.0,30266.0,29399.0,28933.0,27873.0,29303.0,26618.0,26960.0,26585.0,26565.0,26075.0,25734.0,25421.0,25160.0,24921.0,24744.0,24075.0,24148.0,24137.0,24041.0,23935.0,23738.0,23664.0,25410.0,27006.0,28694.0,30509.0,31724.0,31457.0,30780.0,30496.0,30071.0,29736.0,28997.0,28682.0
M,28,34868.0,34144.0,33383.0,32956.0,31735.0,31798.0,31659.0,31677.0,30263.0,29395.0,28929.0,27872.0,29302.0,26618.0,26958.0,26584.0,26565.0,26074.0,25732.0,25420.0,25158.0,24920.0,24744.0,24075.0,24148.0,24137.0,24041.0,23934.0,23737.0,23664.0,25407.0,27005.0,28694.0,30508.0,31723.0,31456.0,30778.0,30496.0,30070.0,29735.0,28997.0
M,29,34631.0,34857.0,34135.0,33378.0,32949.0,31733.0,31794.0,31658.0,31672.0,30258.0,29389.0,28927.0,27869.0,29301.0,26618.0,26958.0,26582.0,26565.0,26074.0,25730.0,25420.0,25157.0,24918.0,24743.0,24074.0,24148.0,24136.0,24039.0,23934.0,23736.0,23662.0,25405.0,27005.0,28693.0,30506.0,31722.0,31455.0,30775.0,30496.0,30070.0,29735.0
M,30,33604.0,34623.0,34850.0,34133.0,33375.0,32948.0,31731.0,31793.0,31655.0,31667.0,30255.0,29387.0,28926.0,27869.0,29300.0,26616.0,26957.0,26580.0,26564.0,26073.0,25729.0,25419.0,25156.0,24918.0,24742.0,24072.0,24147.0,24136.0,24038.0,23933.0,23736.0,23662.0,25402.0,27005.0,28693.0,30505.0,31720.0,31451.0,30775.0,30494.0,30070.0
M,31,33745.0,33598.0,34619.0,34846.0,34127.0,33373.0,32943.0,31727.0,31791.0,31652.0,31666.0,30255.0,29382.0,28926.0,27868.0,29298.0,26616.0,26956.0,26577.0,26562.0,26071.0,25729.0,25418.0,25155.0,24917.0,24742.0,24069.0,24147.0,24134.0,24036.0,23932.0,23736.0,23661.0,25400.0,27004.0,28692.0,30505.0,31718.0,31450.0,30774.0,30494.0
M,32,32869.0,33742.0,33591.0,34613.0,34843.0,34123.0,33371.0,32939.0,31725.0,31788.0,31648.0,31666.0,30254.0,29380.0,28926.0,27866.0,29298.0,26614.0,26955.0,26577.0,26561.0,26071.0,25729.0,25417.0,25155.0,24917.0,24742.0,24067.0,24145.0,24132.0,24036.0,23932.0,23735.0,23659.0,25400.0,27004.0,28691.0,30504.0,31718.0,31447.0,30770.0
M,33,33205.0,32865.0,33733.0,33587.0,34609.0,34835.0,34121.0,33368.0,32937.0,31724.0,31787.0,31647.0,31665.0,30254.0,29380.0,28925.0,27864.0,29297.0,26612.0,26954.0,26574.0,26561.0,26070.0,25728.0,25416.0,25152.0,24917.0,24740.0,24066.0,24144.0,24132.0,24036.0,23932.0,23734.0,23659.0,25397.0,27004.0,28691.0,30504.0,31716.0,31446.0
M,34,32751.0,33198.0,32859.0,33719.0,33581.0,34603.0,34833.0,34115.0,33365.0,32934.0,31724.0,31785.0,31644.0,31664.0,30253.0,29379.0,28923.0,27864.0,29296.0,26610.0,26951.0,26573.0,26560.0,26070.0,25727.0,25415.0,25150.0,24915.0,24739.0,24065.0,24144.0,24132.0,24035.0,23931.0,23734.0,23657.0,25397.0,27004.0,28691.0,30503.0,31716.0
M,35,32212.0,32744.0,33193.0,32855.0,33713.0,33574.0,34602.0,34824.0,34104.0,33363.0,32929.0,31723.0,31784.0,31642.0,31661.0,30251.0,29376.0,28921.0,27864.0,29291.0,26607.0,26948.0,26572.0,26558.0,26066.0,25723.0,25412.0,25148.0,24914.0,24737.0,24065.0,24141.0,24132.0,24035.0,23930.0,23732.0,23656.0,25397.0,27002.0,28690.0,30503.0
M,36,33261.0,32205.0,32739.0,33186.0,32845.0,33711.0,33567.0,34598.0,34818.0,34101.0,33359.0,32926.0,31722.0,31782.0,31640.0,31661.0,30250.0,29373.0,28920.0,27864.0,29289.0,26605.0,26946.0,26572.0,26558.0,26065.0,25721.0,25411.0,25147.0,24913.0,24736.0,24065.0,24141.0,24132.0,24033.0,23930.0,23732.0,23655.0,25396.0,27001.0,28688.0
M,37,35087.0,33245.0,32194.0,32730.0,33179.0,32840.0,33705.0,33561.0,34594.0,34814.0,34098.0,33357.0,32924.0,31722.0,31781.0,31636.0,31659.0,30243.0,29372.0,28919.0,27862.0,29287.0,26603.0,26944.0,26570.0,26555.0,26064.0,25718.0,25408.0,25147.0,24908.0,24734.0,24062.0,24138.0,24130.0,24033.0,23928.0,23731.0,23651.0,25396.0,27001.0
M,38,35382.0,35076.0,33236.0,32187.0,32725.0,33168.0,32835.0,33703.0,33559.0,34592.0,34812.0,34097.0,33351.0,32922.0,31722.0,31779.0,31634.0,31657.0,30242.0,29370.0,28918.0,27861.0,29287.0,26603.0,26941.0,26569.0,26554.0,26062.0,25717.0,25407.0,25145.0,24907.0,24734.0,24062.0,24136.0,24128.0,24033.0,23926.0,23731.0,23651.0,25394.0
M,39,35182.0,35377.0,35067.0,33229.0,32181.0,32716.0,33163.0,32829.0,33700.0,33556.0,34589.0,34809.0,34093.0,33350.0,32921.0,31720.0,31778.0,31633.0,31656.0,30240.0,29369.0,28916.0,27859.0,29283.0,26602.0,26941.0,26567.0,26552.0,26059.0,25717.0,25406.0,25144.0,24906.0,24731.0,24062.0,24135.0,24127.0,24031.0,23925.0,23729.0,23651.0
M,40,36366.0,35174.0,35369.0,35056.0,33220.0,32170.0,32700.0,33158.0,32822.0,33692.0,33551.0,34588.0,34804.0,34089.0,33348.0,32919.0,31718.0,31776.0,31629.0,31654.0,30238.0,29365.0,28914.0,27858.0,29281.0,26600.0,26939.0,26566.0,26549.0,26058.0,25715.0,25406.0,25144.0,24903.0,24729.0,24060.0,24131.0,24126.0,24028.0,23922.0,23729.0
M,41,37413.0,36349.0,35162.0,35359.0,35049.0,33210.0,32163.0,32694.0,33155.0,32816.0,33687.0,33545.0,34585.0,34802.0,34088.0,33346.0,32916.0,31715.0,31774.0,31627.0,31652.0,30236.0,29365.0,28912.0,27857.0,29279.0,26598.0,26937.0,26566.0,26547.0,26058.0,25714.0,25405.0,25142.0,24899.0,24727.0,24060.0,24128.0,24125.0,24027.0,23921.0
M,42,37718.0,37400.0,36338.0,35153.0,35350.0,35040.0,33199.0,32154.0,32692.0,33143.0,32811.0,33682.0,33541.0,34583.0,34795.0,34087.0,33343.0,32912.0,31713.0,31769.0,31624.0,31649.0,30233.0,29364.0,28911.0,27853.0,29278.0,26597.0,26936.0,26563.0,26546.0,26056.0,25713.0,25405.0,25140.0,24895.0,24723.0,24059.0,24125.0,24124.0,24027.0
M,43,37817.0,37709.0,37395.0,36328.0,35145.0,35344.0,35034.0,33195.0,32149.0,32688.0,33140.0,32805.0,33679.0,33538.0,34578.0,34793.0,34084.0,33339.0,32908.0,31708.0,31769.0,31620.0,31648.0,30233.0,29358.0,28910.0,27853.0,29278.0,26595.0,26934.0,26562.0,26543.0,26055.0,25711.0,25404.0,25139.0,24895.0,24722.0,24057.0,24122.0,24123.0
M,44,38363.0,37803.0,37689.0,37386.0,36319.0,35131.0,35339.0,35029.0,33187.0,32142.0,32683.0,33135.0,32803.0,33677.0,33533.0,34577.0,34788.0,34079.0,33336.0,32905.0,31708.0,31766.0,31619.0,31646.0,30232.0,29353.0,28907.0,27852.0,29275.0,26593.0,26932.0,26562.0,26539.0,26053.0,25709.0,25403.0,25135.0,24894.0,24721.0,24055.0,24120.0
M,45,39537.0,38352.0,37787.0,37675.0,37367.0,36298.0,35116.0,35329.0,35024.0,33180.0,32131.0,32678.0,33128.0,32799.0,33674.0,33529.0,34574.0,34783.0,34076.0,33331.0,32902.0,31704.0,31765.0,31616.0,31643.0,30228.0,29352.0,28903.0,27851.0,29273.0,26590.0,26931.0,26561.0,26533.0,26049.0,25701.0,25401.0,25133.0,24892.0,24720.0,24048.0
M,46,39987.0,39526.0,38331.0,37773.0,37661.0,37350.0,36289.0,35106.0,35321.0,35012.0,33171.0,32127.0,32675.0,33123.0,32794.0,33673.0,33525.0,34570.0,34781.0,34073.0,33325.0,32895.0,31702.0,31761.0,31613.0,31639.0,30222.0,29351.0,28898.0,27848.0,29271.0,26587.0,26927.0,26558.0,26531.0,26046.0,25695.0,25399.0,25131.0,24886.0,24718.0
M,47,40391.0,39966.0,39512.0,38312.0,37752.0,37654.0,37337.0,36279.0,35097.0,35315.0,35003.0,33163.0,32121.0,32671.0,33117.0,32789.0,33667.0,33519.0,34566.0,34779.0,34067.0,33320.0,32889.0,31701.0,31759.0,31608.0,31638.0,30220.0,29345.0,28894.0,27844.0,29266.0,26586.0,26924.0,26554.0,26526.0,26045.0,25691.0,25397.0,25131.0,24882.0
M,48,39947.0,40375.0,39945.0,39499.0,38299.0,37739.0,37640.0,37327.0,36272.0,35091.0,35311.0,34999.0,33157.0,32120.0,32664.0,33112.0,32781.0,33665.0,33516.0,34560.0,34775.0,34063.0,33314.0,32887.0,31698.0,31755.0,31606.0,31630.0,30219.0,29341.0,28890.0,27841.0,29263.0,26583.0,26921.0,26554.0,26524.0,26042.0,25688.0,25393.0,25127.0
M,49,39713.0,39919.0,40359.0,39934.0,39489.0,38287.0,37722.0,37635.0,37315.0,36267.0,35080.0,35300.0,34994.0,33156.0,32117.0,32660.0,33107.0,32780.0,33659.0,33513.0,34558.0,34771.0,34057.0,33305.0,32882.0,31693.0,31752.0,31603.0,31628.0,30218.0,29340.0,28883.0,27839.0,29258.0,26578.0,26918.0,26552.0,26520.0,26038.0,25685.0,25390.0
M,50,38044.0,39682.0,39894.0,40327.0,39910.0,39471.0,38265.0,37703.0,37609.0,37298.0,36256.0,35069.0,35292.0,34983.0,33149.0,32111.0,32657.0,33104.0,32776.0,33652.0,33508.0,34554.0,34762.0,34050.0,33298.0,32879.0,31690.0,31745.0,31598.0,31622.0,30211.0,29336.0,28879.0,27837.0,29248.0,26574.0,26911.0,26549.0,26518.0,26035.0,25683.0
M,51,38252.0,38023.0,39655.0,39863.0,40292.0,39886.0,39459.0,38249.0,37684.0,37593.0,37282.0,36244.0,35062.0,35277.0,34978.0,33141.0,32107.0,32654.0,33099.0,32770.0,33646.0,33506.0,34544.0,34758.0,34042.0,33294.0,32867.0,31687.0,31742.0,31591.0,31612.0,30205.0,29330.0,28877.0,27831.0,29244.0,26570.0,26911.0,26546.0,26512.0,26030.0
M,52,37581.0,38221.0,37993.0,39636.0,39835.0,40270.0,39864.0,39436.0,38220.0,37672.0,37586.0,37272.0,36233.0,35056.0,35271.0,34970.0,33138.0,32096.0,32651.0,33094.0,32764.0,33642.0,33499.0,34540.0,34754.0,34039.0,33283.0,32862.0,31681.0,31733.0,31584.0,31603.0,30199.0,29324.0,28873.0,27826.0,29237.0,26566.0,26905.0,26540.0,26510.0
M,53,36724.0,37550.0,38195.0,37965.0,39609.0,39817.0,40246.0,39832.0,39420.0,38206.0,37660.0,37574.0,37264.0,36223.0,35047.0,35259.0,34963.0,33135.0,32088.0,32640.0,33090.0,32758.0,33638.0,33493.0,34533.0,34745.0,34035.0,33277.0,32854.0,31671.0,31730.0,31581.0,31597.0,30191.0,29315.0,28871.0,27823.0,29233.0,26564.0,26902.0,26538.0
M,54,36881.0,36695.0,37518.0,38162.0,37940.0,39586.0,39796.0,40230.0,39814.0,39407.0,38192.0,37649.0,37564.0,37252.0,36214.0,35038.0,35250.0,34956.0,33127.0,32084.0,32635.0,33083.0,32748.0,33633.0,33488.0,34524.0,34739.0,34028.0,33271.0,32848.0,31663.0,31723.0,31575.0,31590.0,30186.0,29309.0,28867.0,27817.0,29227.0,26561.0,26898.0
M,55,36813.0,36838.0,36646.0,37473.0,38119.0,37903.0,39551.0,39764.0,40199.0,39784.0,39386.0,38171.0,37621.0,37548.0,37240.0,36208.0,35029.0,35241.0,34948.0,33117.0,32079.0,32628.0,33077.0,32736.0,33628.0,33486.0,34521.0,34730.0,34014.0,33265.0,32839.0,31656.0,31718.0,31566.0,31584.0,30175.0,29303.0,28858.0,27811.0,29221.0,26558.0
M,56,35616.0,36765.0,36801.0,36610.0,37435.0,38084.0,37875.0,39518.0,39741.0,40171.0,39762.0,39359.0,38155.0,37599.0,37532.0,37229.0,36200.0,35016.0,35229.0,34939.0,33113.0,32070.0,32623.0,33066.0,32726.0,33617.0,33474.0,34507.0,34722.0,34007.0,33257.0,32836.0,31648.0,31705.0,31559.0,31578.0,30164.0,29299.0,28848.0,27804.0,29216.0
M,57,36352.0,35584.0,36724.0,36762.0,36576.0,37395.0,38053.0,37846.0,39498.0,39716.0,40150.0,39745.0,39341.0,38145.0,37589.0,37520.0,37217.0,36194.0,35004.0,35219.0,34925.0,33103.0,32058.0,32610.0,33061.0,32718.0,33602.0,33461.0,34501.0,34710.0,34003.0,33247.0,32821.0,31642.0,31703.0,31553.0,31568.0,30161.0,29293.0,28840.0,27798.0
M,58,35559.0,36311.0,35552.0,36686.0,36715.0,36539.0,37366.0,38007.0,37818.0,39473.0,39698.0,40125.0,39731.0,39330.0,38124.0,37573.0,37517.0,37204.0,36183.0,34998.0,35211.0,34918.0,33094.0,32048.0,32603.0,33051.0,32704.0,33594.0,33450.0,34491.0,34704.0,33991.0,33240.0,32811.0,31635.0,31699.0,31544.0,31554.0,30150.0,29283.0,28836.0
M,59,35268.0,35509.0,36257.0,35508.0,36634.0,36682.0,36490.0,37338.0,37974.0,37797.0,39448.0,39678.0,40106.0,39718.0,39318.0,38112.0,37563.0,37506.0,37199.0,36174.0,34983.0,35203.0,34907.0,33086.0,32041.0,32591.0,33040.0,32698.0,33586.0,33442.0,34482.0,34694.0,33983.0,33235.0,32805.0,31622.0,31694.0,31535.0,31549.0,30144.0,29275.0
M,60,34153.0,35196.0,35435.0,36190.0,35448.0,36580.0,36639.0,36451.0,37301.0,37931.0,37749.0,39412.0,39654.0,40085.0,39696.0,39299.0,38094.0,37551.0,37491.0,37183.0,36156.0,34966.0,35190.0,34895.0,33065.0,32035.0,32575.0,33029.0,32684.0,33571.0,33428.0,34470.0,34678.0,33968.0,33212.0,32793.0,31609.0,31676.0,31519.0,31539.0,30135.0
M,61,34894.0,34087.0,35123.0,35362.0,36118.0,35386.0,36527.0,36588.0,36416.0,37264.0,37879.0,37708.0,39383.0,39625.0,40062.0,39673.0,39281.0,38067.0,37539.0,37479.0,37171.0,36134.0,34952.0,35170.0,34881.0,33049.0,32024.0,32564.0,33018.0,32666.0,33563.0,33418.0,34456.0,34658.0,33951.0,33196.0,32784.0,31594.0,31666.0,31512.0,31524.0
M,62,35465.0,34821.0,34031.0,35052.0,35298.0,36065.0,35333.0,36479.0,36545.0,36386.0,37233.0,37848.0,37686.0,39365.0,39615.0,40036.0,39654.0,39260.0,38059.0,37522.0,37460.0,37156.0,36119.0,34933.0,35158.0,34870.0,33032.0,32013.0,32548.0,33011.0,32653.0,33554.0,33399.0,34441.0,34645.0,33931.0,33181.0,32766.0,31580.0,31657.0,31501.0
M,63,36645.0,35385.0,34761.0,33976.0,35004.0,35245.0,36003.0,35284.0,36444.0,36501.0,36363.0,37204.0,37817.0,37668.0,39348.0,39592.0,40024.0,39627.0,39249.0,38030.0,37502.0,37440.0,37145.0,36104.0,34919.0,35144.0,34856.0,33020.0,32003.0,32541.0,32997.0,32639.0,33536.0,33386.0,34424.0,34620.0,33912.0,33164.0,32758.0,31564.0,31649.0
M,64,36847.0,36567.0,35317.0,34703.0,33897.0,34947.0,35198.0,35956.0,35251.0,36407.0,36468.0,36335.0,37167.0,37791.0,37645.0,39323.0,39576.0,40008.0,39613.0,39232.0,38016.0,37482.0,37422.0,37128.0,36095.0,34906.0,35131.0,34845.0,33012.0,31986.0,32530.0,32985.0,32630.0,33522.0,33370.0,34411.0,34601.0,33894.0,33156.0,32738.0,31555.0
M,65,37733.0,36710.0,36456.0,35206.0,34602.0,33808.0,34860.0,35117.0,35892.0,35172.0,36349.0,36418.0,36285.0,37127.0,37747.0,37604.0,39285.0,39535.0,39965.0,39578.0,39198.0,37981.0,37449.0,37402.0,37095.0,36059.0,34878.0,35109.0,34816.0,32983.0,31963.0,32507.0,32965.0,32608.0,33501.0,33338.0,34383.0,34577.0,33872.0,33139.0,32713.0
M,66,37314.0,37588.0,36584.0,36317.0,35073.0,34517.0,33710.0,34778.0,35047.0,35807.0,35115.0,36304.0,36375.0,36253.0,37088.0,37705.0,37577.0,39246.0,39494.0,39905.0,39551.0,39163.0,37949.0,37421.0,37367.0,37068.0,36042.0,34853.0,35080.0,34795.0,32957.0,31941.0,32481.0,32947.0,32581.0,33477.0,33313.0,34364.0,34563.0,33851.0,33114.0
M,67,36827.0,37159.0,37473.0,36472.0,36204.0,34973.0,34424.0,33632.0,34709.0,34974.0,35753.0,35069.0,36249.0,36335.0,36225.0,37052.0,37663.0,37540.0,39203.0,39446.0,39868.0,39511.0,39131.0,37921.0,37394.0,37339.0,37049.0,36011.0,34821.0,35058.0,34773.0,32928.0,31918.0,32461.0,32921.0,32557.0,33454.0,33284.0,34345.0,34537.0,33834.0
M,68,37173.0,36678.0,37001.0,37360.0,36367.0,36113.0,34889.0,34334.0,33565.0,34651.0,34914.0,35705.0,35030.0,36204.0,36284.0,36192.0,37024.0,37610.0,37501.0,39161.0,39414.0,39839.0,39478.0,39101.0,37894.0,37365.0,37308.0,37018.0,35978.0,34789.0,35029.0,34743.0,32906.0,31895.0,32434.0,32898.0,32530.0,33433.0,33269.0,34319.0,34511.0
M,69,36601.0,37040.0,36560.0,36859.0,37227.0,36271.0,36021.0,34809.0,34250.0,33492.0,34606.0,34864.0,35667.0,34984.0,36167.0,36243.0,36161.0,36995.0,37578.0,37467.0,39130.0,39385.0,39796.0,39448.0,39067.0,37872.0,37340.0,37286.0,36991.0,35947.0,34764.0,34994.0,34718.0,32884.0,31869.0,32409.0,32871.0,32506.0,33404.0,33252.0,34293.0
M,70,35231.0,36387.0,36816.0,36347.0,36686.0,37036.0,36113.0,35892.0,34686.0,34130.0,33422.0,34526.0,34793.0,35586.0,34928.0,36108.0,36199.0,36096.0,36935.0,37520.0,37410.0,39071.0,39328.0,39744.0,39402.0,39022.0,37805.0,37288.0,37249.0,36939.0,35901.0,34716.0,34959.0,34683.0,32850.0,31832.0,32378.0,32830.0,32459.0,33369.0,33214.0
M,71,34968.0,35000.0,36194.0,36640.0,36167.0,36527.0,36874.0,35970.0,35773.0,34566.0,34030.0,33356.0,34443.0,34727.0,35530.0,34871.0,36051.0,36145.0,36050.0,36883.0,37466.0,37351.0,39024.0,39281.0,39687.0,39362.0,38968.0,37746.0,37236.0,37200.0,36891.0,35856.0,34667.0,34918.0,34631.0,32816.0,31797.0,32339.0,32781.0,32421.0,33330.0
M,72,33927.0,34728.0,34775.0,36008.0,36454.0,35991.0,36364.0,36727.0,35829.0,35682.0,34468.0,33942.0,33290.0,34385.0,34671.0,35487.0,34824.0,35989.0,36080.0,36007.0,36832.0,37419.0,37310.0,38969.0,39222.0,39634.0,39309.0,38906.0,37688.0,37184.0,37151.0,36845.0,35821.0,34625.0,34876.0,34587.0,32774.0,31763.0,32301.0,32748.0,32380.0
M,73,32783.0,33736.0,34552.0,34606.0,35857.0,36294.0,35844.0,36230.0,36603.0,35714.0,35594.0,34379.0,33871.0,33228.0,34327.0,34611.0,35431.0,34774.0,35947.0,36023.0,35952.0,36784.0,37362.0,37265.0,38915.0,39165.0,39582.0,39270.0,38850.0,37633.0,37141.0,37096.0,36796.0,35783.0,34587.0,34825.0,34547.0,32730.0,31735.0,32268.0,32703.0
M,74,30842.0,32592.0,33552.0,34383.0,34436.0,35677.0,36143.0,35704.0,36109.0,36487.0,35610.0,35508.0,34322.0,33803.0,33187.0,34269.0,34565.0,35386.0,34722.0,35903.0,35968.0,35890.0,36727.0,37313.0,37211.0,38869.0,39115.0,39532.0,39225.0,38801.0,37599.0,37083.0,37045.0,36752.0,35741.0,34548.0,34775.0,34517.0,32676.0,31704.0,32229.0
M,75,29882.0,30498.0,32266.0,33234.0,34060.0,34178.0,35423.0,35891.0,35460.0,35913.0,36308.0,35467.0,35385.0,34223.0,33700.0,33089.0,34187.0,34473.0,35282.0,34621.0,35816.0,35884.0,35798.0,36642.0,37220.0,37126.0,38777.0,39031.0,39433.0,39135.0,38710.0,37499.0,37004.0,36966.0,36663.0,35664.0,34477.0,34702.0,34457.0,32600.0,31634.0
M,76,28735.0,29547.0,30191.0,31986.0,32958.0,33819.0,33932.0,35192.0,35683.0,35244.0,35721.0,36135.0,35336.0,35278.0,34124.0,33606.0,32977.0,34085.0,34363.0,35190.0,34533.0,35735.0,35779.0,35702.0,36543.0,37136.0,37035.0,38690.0,38952.0,39349.0,39044.0,38625.0,37414.0,36924.0,36866.0,36595.0,35585.0,34421.0,34628.0,34385.0,32551.0
M,77,27807.0,28436.0,29259.0,29918.0,31700.0,32669.0,33543.0,33660.0,34953.0,35469.0,35079.0,35554.0,36014.0,35221.0,35170.0,34015.0,33516.0,32886.0,33994.0,34265.0,35106.0,34443.0,35635.0,35683.0,35625.0,36459.0,37035.0,36949.0,38586.0,38873.0,39272.0,38938.0,38540.0,37327.0,36853.0,36803.0,36515.0,35514.0,34348.0,34572.0,34325.0
M,78,27250.0,27514.0,28128.0,28979.0,29628.0,31450.0,32409.0,33306.0,33456.0,34741.0,35286.0,34925.0,35415.0,35913.0,35122.0,35074.0,33908.0,33411.0,32802.0,33919.0,34171.0,35014.0,34360.0,35558.0,35592.0,35543.0,36364.0,36961.0,36875.0,38497.0,38802.0,39175.0,38852.0,38483.0,37246.0,36771.0,36708.0,36425.0,35440.0,34279.0,34492.0
M,79,26263.0,26952.0,27224.0,27866.0,28716.0,29390.0,31220.0,32191.0,33087.0,33254.0,34584.0,35122.0,34796.0,35313.0,35804.0,35017.0,34963.0,33822.0,33331.0,32728.0,33837.0,34076.0,34925.0,34270.0,35477.0,35513.0,35453.0,36289.0,36880.0,36793.0,38412.0,38710.0,39091.0,38775.0,38395.0,37166.0,36683.0,36650.0,36350.0,35373.0,34215.0
M,80,24786.0,25756.0,26437.0,26780.0,27420.0,28296.0,28988.0,30854.0,31828.0,32751.0,32966.0,34321.0,34880.0,34632.0,35124.0,35640.0,34819.0,34810.0,33648.0,33189.0,32578.0,33713.0,33926.0,34780.0,34116.0,35315.0,35357.0,35306.0,36136.0,36736.0,36635.0,38275.0,38546.0,38908.0,38598.0,38246.0,37008.0,36536.0,36499.0,36219.0,35227.0
M,81,24193.0,24302.0,25315.0,25993.0,26350.0,27035.0,27892.0,28650.0,30523.0,31517.0,32464.0,32671.0,34109.0,34715.0,34440.0,34954.0,35442.0,34628.0,34641.0,33509.0,33039.0,32436.0,33568.0,33775.0,34634.0,33980.0,35179.0,35220.0,35163.0,35987.0,36564.0,36491.0,38123.0,38391.0,38765.0,38428.0,38112.0,36867.0,36385.0,36374.0,36091.0
M,82,22675.0,23715.0,23864.0,24896.0,25558.0,25968.0,26681.0,27556.0,28316.0,30220.0,31256.0,32195.0,32465.0,33892.0,34547.0,34272.0,34771.0,35266.0,34469.0,34472.0,33362.0,32895.0,32290.0,33415.0,33636.0,34481.0,33818.0,35035.0,35062.0,35007.0,35835.0,36426.0,36356.0,37989.0,38247.0,38600.0,38262.0,37953.0,36732.0,36269.0,36219.0
M,83,21293.0,22254.0,23293.0,23467.0,24503.0,25180.0,25666.0,26347.0,27241.0,28030.0,29963.0,30994.0,31991.0,32288.0,33741.0,34383.0,34123.0,34622.0,35094.0,34343.0,34315.0,33206.0,32781.0,32167.0,33270.0,33499.0,34327.0,33695.0,34876.0,34924.0,34855.0,35710.0,36278.0,36201.0,37830.0,38105.0,38449.0,38132.0,37799.0,36590.0,36112.0
M,84,20183.0,20893.0,21890.0,22897.0,23111.0,24151.0,24837.0,25393.0,26014.0,26970.0,27805.0,29742.0,30795.0,31834.0,32129.0,33573.0,34204.0,33966.0,34452.0,34928.0,34211.0,34163.0,33044.0,32635.0,32022.0,33141.0,33360.0,34182.0,33542.0,34721.0,34793.0,34704.0,35572.0,36143.0,36075.0,37683.0,37944.0,38293.0,37978.0,37656.0,36444.0
