sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058
M,38,37174.0,37972.0,38627.0,38340.0,39997.0,40183.0,40599.0,40162.0,39700.0,38485.0,37929.0,37775.0,37475.0,36393.0,35197.0,35383.0,35056.0,33227.0,32209.0,32736.0,33164.0,32814.0,33714.0,33574.0,34593.0,34828.0,34101.0,33339.0,32888.0,31732.0,31762.0,31648.0,31667.0,30250.0,29381.0,28907.0
M,39,37362.0,37160.0,37956.0,38612.0,38328.0,39976.0,40163.0,40578.0,40149.0,39678.0,38469.0,37916.0,37766.0,37464.0,36381.0,35191.0,35377.0,35050.0,33219.0,32199.0,32734.0,33157.0,32809.0,33711.0,33567.0,34590.0,34828.0,34101.0,33338.0,32888.0,31729.0,31758.0,31647.0,31665.0,30250.0,29381.0
M,40,37429.0,37334.0,37140.0,37932.0,38580.0,38294.0,39943.0,40132.0,40556.0,40125.0,39649.0,38451.0,37901.0,37749.0,37446.0,36369.0,35178.0,35362.0,35045.0,33204.0,32188.0,32724.0,33149.0,32800.0,33705.0,33558.0,34589.0,34825.0,34097.0,33335.0,32881.0,31727.0,31755.0,31645.0,31661.0,30246.0
M,41,36190.0,37413.0,37310.0,37123.0,37904.0,38564.0,38272.0,39909.0,40113.0,40537.0,40096.0,39630.0,38436.0,37885.0,37729.0,37433.0,36360.0,35159.0,35354.0,35036.0,33195.0,32179.0,32714.0,33142.0,32794.0,33699.0,33553.0,34586.0,34821.0,34092.0,33328.0,32880.0,31726.0,31749.0,31643.0,31660.0
M,42,36976.0,36165.0,37380.0,37275.0,37095.0,37878.0,38535.0,38249.0,39884.0,40097.0,40517.0,40080.0,39615.0,38419.0,37853.0,37712.0,37416.0,36349.0,35149.0,35347.0,35022.0,33189.0,32173.0,32711.0,33141.0,32786.0,33693.0,33550.0,34582.0,34818.0,34091.0,33323.0,32876.0,31719.0,31745.0,31641.0
M,43,36250.0,36949.0,36146.0,37346.0,37248.0,37065.0,37856.0,38509.0,38230.0,39858.0,40078.0,40489.0,40054.0,39599.0,38400.0,37835.0,37704.0,37404.0,36331.0,35135.0,35339.0,35014.0,33183.0,32165.0,32707.0,33137.0,32781.0,33690.0,33546.0,34578.0,34816.0,34089.0,33323.0,32874.0,31717.0,31743.0
M,44,36012.0,36229.0,36923.0,36113.0,37318.0,37223.0,37041.0,37833.0,38479.0,38205.0,39833.0,40058.0,40465.0,40035.0,39583.0,38391.0,37822.0,37695.0,37394.0,36319.0,35127.0,35331.0,35007.0,33178.0,32160.0,32704.0,33134.0,32774.0,33687.0,33543.0,34573.0,34816.0,34083.0,33320.0,32873.0,31714.0
M,45,34884.0,35983.0,36201.0,36883.0,36069.0,37278.0,37181.0,37014.0,37800.0,38441.0,38171.0,39802.0,40028.0,40443.0,40016.0,39572.0,38369.0,37811.0,37675.0,37378.0,36305.0,35114.0,35321.0,35000.0,33170.0,32148.0,32702.0,33128.0,32771.0,33685.0,33538.0,34571.0,34813.0,34078.0,33317.0,32869.0
M,46,35776.0,34853.0,35936.0,36162.0,36838.0,36034.0,37243.0,37153.0,36986.0,37773.0,38415.0,38143.0,39767.0,40006.0,40423.0,39990.0,39559.0,38349.0,37793.0,37656.0,37364.0,36292.0,35102.0,35312.0,34996.0,33164.0,32144.0,32699.0,33124.0,32766.0,33679.0,33537.0,34569.0,34808.0,34069.0,33314.0
M,47,36463.0,35744.0,34809.0,35910.0,36120.0,36803.0,35989.0,37207.0,37118.0,36956.0,37742.0,38384.0,38110.0,39742.0,39981.0,40394.0,39971.0,39542.0,38335.0,37784.0,37647.0,37353.0,36281.0,35087.0,35300.0,34992.0,33159.0,32137.0,32693.0,33121.0,32763.0,33672.0,33534.0,34564.0,34805.0,34062.0
M,48,37822.0,36433.0,35708.0,34778.0,35883.0,36076.0,36781.0,35952.0,37174.0,37089.0,36924.0,37705.0,38365.0,38091.0,39726.0,39962.0,40374.0,39953.0,39531.0,38320.0,37769.0,37639.0,37342.0,36273.0,35077.0,35286.0,34984.0,33157.0,32134.0,32690.0,33118.0,32761.0,33668.0,33534.0,34560.0,34803.0
M,49,38079.0,37782.0,36397.0,35678.0,34745.0,35850.0,36037.0,36752.0,35915.0,37137.0,37055.0,36900.0,37672.0,38346.0,38070.0,39706.0,39950.0,40350.0,39939.0,39518.0,38308.0,37747.0,37630.0,37333.0,36259.0,35071.0,35282.0,34979.0,33152.0,32131.0,32688.0,33114.0,32757.0,33660.0,33532.0,34558.0
M,50,39204.0,38037.0,37717.0,36332.0,35622.0,34684.0,35809.0,35988.0,36692.0,35875.0,37094.0,37009.0,36862.0,37626.0,38312.0,38038.0,39680.0,39918.0,40326.0,39915.0,39496.0,38286.0,37732.0,37609.0,37322.0,36242.0,35054.0,35276.0,34970.0,33146.0,32125.0,32678.0,33109.0,32753.0,33653.0,33523.0
M,51,38960.0,39150.0,37979.0,37649.0,36275.0,35571.0,34632.0,35762.0,35933.0,36648.0,35822.0,37051.0,36965.0,36831.0,37571.0,38284.0,38021.0,39657.0,39896.0,40307.0,39893.0,39476.0,38259.0,37720.0,37604.0,37308.0,36234.0,35045.0,35266.0,34960.0,33142.0,32119.0,32671.0,33103.0,32748.0,33646.0
M,52,38530.0,38901.0,39077.0,37928.0,37598.0,36225.0,35511.0,34593.0,35708.0,35886.0,36617.0,35778.0,37020.0,36919.0,36791.0,37534.0,38253.0,37991.0,39640.0,39871.0,40281.0,39870.0,39460.0,38247.0,37707.0,37589.0,37293.0,36221.0,35033.0,35257.0,34957.0,33131.0,32113.0,32663.0,33095.0,32739.0
M,53,39127.0,38465.0,38833.0,39004.0,37858.0,37538.0,36162.0,35452.0,34553.0,35653.0,35826.0,36580.0,35733.0,36971.0,36884.0,36754.0,37500.0,38225.0,37961.0,39618.0,39841.0,40254.0,39851.0,39441.0,38230.0,37694.0,37577.0,37285.0,36213.0,35023.0,35254.0,34949.0,33122.0,32111.0,32655.0,33082.0
M,54,38711.0,39075.0,38388.0,38770.0,38937.0,37795.0,37484.0,36098.0,35391.0,34511.0,35619.0,35774.0,36541.0,35697.0,36932.0,36860.0,36727.0,37479.0,38198.0,37932.0,39595.0,39816.0,40237.0,39831.0,39421.0,38215.0,37686.0,37564.0,37279.0,36207.0,35018.0,35243.0,34940.0,33115.0,32105.0,32649.0
M,55,37445.0,38632.0,38987.0,38278.0,38684.0,38830.0,37699.0,37399.0,36009.0,35314.0,34430.0,35554.0,35715.0,36481.0,35656.0,36887.0,36824.0,36688.0,37436.0,38150.0,37895.0,39569.0,39786.0,40210.0,39790.0,39405.0,38194.0,37672.0,37552.0,37268.0,36191.0,35010.0,35233.0,34935.0,33107.0,32099.0
M,56,37508.0,37360.0,38551.0,38902.0,38165.0,38593.0,38741.0,37597.0,37319.0,35928.0,35245.0,34363.0,35481.0,35655.0,36425.0,35592.0,36847.0,36793.0,36651.0,37395.0,38114.0,37861.0,39532.0,39762.0,40189.0,39767.0,39395.0,38172.0,37650.0,37536.0,37259.0,36180.0,35003.0,35219.0,34929.0,33097.0
M,57,36634.0,37426.0,37266.0,38452.0,38796.0,38080.0,38503.0,38646.0,37515.0,37228.0,35858.0,35178.0,34298.0,35423.0,35603.0,36365.0,35554.0,36792.0,36763.0,36603.0,37366.0,38086.0,37837.0,39501.0,39739.0,40162.0,39753.0,39385.0,38159.0,37634.0,37524.0,37253.0,36166.0,34997.0,35201.0,34916.0
M,58,35796.0,36560.0,37329.0,37166.0,38343.0,38693.0,37989.0,38399.0,38561.0,37429.0,37152.0,35801.0,35115.0,34230.0,35370.0,35560.0,36320.0,35519.0,36742.0,36727.0,36575.0,37334.0,38050.0,37806.0,39479.0,39706.0,40141.0,39740.0,39375.0,38149.0,37618.0,37512.0,37237.0,36156.0,34983.0,35191.0
M,59,33856.0,35710.0,36477.0,37215.0,37067.0,38258.0,38592.0,37897.0,38317.0,38469.0,37343.0,37091.0,35747.0,35055.0,34188.0,35313.0,35514.0,36284.0,35475.0,36702.0,36700.0,36529.0,37300.0,38025.0,37784.0,39458.0,39694.0,40126.0,39723.0,39364.0,38138.0,37610.0,37498.0,37226.0,36148.0,34969.0
M,60,33238.0,33727.0,35577.0,36332.0,37046.0,36915.0,38091.0,38442.0,37753.0,38186.0,38339.0,37226.0,36983.0,35648.0,34965.0,34100.0,35263.0,35445.0,36225.0,35414.0,36641.0,36650.0,36492.0,37258.0,37996.0,37753.0,39427.0,39674.0,40103.0,39701.0,39342.0,38122.0,37591.0,37476.0,37204.0,36129.0
M,61,32420.0,33112.0,33581.0,35421.0,36181.0,36885.0,36755.0,37937.0,38308.0,37610.0,38054.0,38235.0,37098.0,36858.0,35558.0,34891.0,34024.0,35186.0,35392.0,36167.0,35356.0,36585.0,36606.0,36448.0,37226.0,37968.0,37722.0,39408.0,39654.0,40079.0,39682.0,39319.0,38103.0,37577.0,37463.0,37183.0
M,62,31875.0,32281.0,32977.0,33431.0,35256.0,36031.0,36733.0,36617.0,37796.0,38161.0,37484.0,37937.0,38108.0,36987.0,36764.0,35474.0,34810.0,33951.0,35117.0,35329.0,36112.0,35308.0,36536.0,36562.0,36403.0,37197.0,37936.0,37687.0,39388.0,39634.0,40065.0,39658.0,39294.0,38089.0,37559.0,37448.0
M,63,31627.0,31763.0,32135.0,32850.0,33314.0,35113.0,35893.0,36586.0,36466.0,37654.0,38034.0,37349.0,37819.0,38027.0,36889.0,36684.0,35399.0,34747.0,33890.0,35056.0,35283.0,36063.0,35261.0,36503.0,36518.0,36376.0,37168.0,37915.0,37666.0,39361.0,39603.0,40044.0,39638.0,39281.0,38069.0,37541.0
M,64,30857.0,31484.0,31648.0,31984.0,32724.0,33152.0,34972.0,35753.0,36455.0,36338.0,37525.0,37913.0,37241.0,37706.0,37939.0,36792.0,36606.0,35329.0,34691.0,33838.0,35010.0,35245.0,36014.0,35230.0,36467.0,36493.0,36349.0,37143.0,37894.0,37647.0,39346.0,39576.0,40028.0,39621.0,39270.0,38057.0
M,65,29861.0,30643.0,31283.0,31415.0,31750.0,32489.0,32910.0,34731.0,35530.0,36242.0,36120.0,37346.0,37727.0,37076.0,37542.0,37797.0,36660.0,36496.0,35202.0,34584.0,33749.0,34919.0,35154.0,35940.0,35165.0,36418.0,36440.0,36312.0,37108.0,37862.0,37616.0,39311.0,39536.0,39992.0,39597.0,39241.0
M,66,29798.0,29680.0,30416.0,31058.0,31167.0,31512.0,32250.0,32656.0,34502.0,35318.0,36043.0,35908.0,37137.0,37546.0,36906.0,37384.0,37651.0,36524.0,36391.0,35115.0,34486.0,33685.0,34854.0,35086.0,35865.0,35118.0,36365.0,36403.0,36272.0,37072.0,37840.0,37590.0,39275.0,39498.0,39955.0,39568.0
M,67,28764.0,29599.0,29464.0,30195.0,30815.0,30936.0,31287.0,32036.0,32437.0,34296.0,35111.0,35827.0,35722.0,36948.0,37389.0,36763.0,37245.0,37519.0,36389.0,36278.0,35022.0,34410.0,33613.0,34791.0,35019.0,35814.0,35070.0,36327.0,36367.0,36224.0,37040.0,37801.0,37562.0,39252.0,39465.0,39922.0
M,68,27721.0,28571.0,29384.0,29221.0,29964.0,30572.0,30713.0,31062.0,31820.0,32241.0,34067.0,34930.0,35645.0,35522.0,36787.0,37214.0,36623.0,37115.0,37394.0,36278.0,36187.0,34927.0,34310.0,33553.0,34720.0,34961.0,35768.0,35036.0,36288.0,36334.0,36186.0,37006.0,37769.0,37520.0,39216.0,39441.0
M,69,26980.0,27541.0,28325.0,29153.0,28983.0,29749.0,30369.0,30497.0,30869.0,31601.0,32039.0,33873.0,34739.0,35478.0,35350.0,36643.0,37085.0,36490.0,36970.0,37287.0,36159.0,36102.0,34840.0,34253.0,33496.0,34669.0,34899.0,35729.0,35005.0,36248.0,36292.0,36154.0,36982.0,37739.0,37490.0,39173.0
M,70,26474.0,26705.0,27209.0,28001.0,28772.0,28633.0,29381.0,30023.0,30162.0,30555.0,31257.0,31755.0,33559.0,34449.0,35209.0,35103.0,36423.0,36885.0,36290.0,36774.0,37120.0,35981.0,35945.0,34726.0,34150.0,33417.0,34590.0,34850.0,35669.0,34942.0,36190.0,36238.0,36097.0,36937.0,37680.0,37441.0
M,71,25160.0,26208.0,26429.0,26862.0,27658.0,28446.0,28267.0,29063.0,29695.0,29843.0,30230.0,30968.0,31492.0,33285.0,34192.0,35000.0,34892.0,36224.0,36707.0,36098.0,36616.0,36988.0,35840.0,35812.0,34622.0,34053.0,33337.0,34529.0,34802.0,35605.0,34878.0,36139.0,36195.0,36043.0,36881.0,37634.0
M,72,25075.0,24917.0,25926.0,26115.0,26492.0,27328.0,28126.0,27966.0,28710.0,29364.0,29542.0,29970.0,30676.0,31226.0,33024.0,33951.0,34765.0,34679.0,36016.0,36521.0,35929.0,36465.0,36862.0,35722.0,35717.0,34535.0,33980.0,33287.0,34471.0,34746.0,35552.0,34821.0,36084.0,36139.0,36001.0,36838.0
M,73,24671.0,24815.0,24606.0,25618.0,25754.0,26161.0,27008.0,27793.0,27664.0,28388.0,29079.0,29245.0,29692.0,30423.0,31010.0,32801.0,33728.0,34573.0,34504.0,35831.0,36362.0,35792.0,36317.0,36721.0,35627.0,35633.0,34471.0,33913.0,33231.0,34431.0,34693.0,35501.0,34768.0,36030.0,36091.0,35950.0
M,74,24612.0,24394.0,24531.0,24274.0,25306.0,25444.0,25839.0,26687.0,27501.0,27366.0,28083.0,28778.0,28966.0,29472.0,30207.0,30785.0,32613.0,33529.0,34384.0,34336.0,35667.0,36205.0,35670.0,36185.0,36621.0,35549.0,35547.0,34400.0,33849.0,33174.0,34374.0,34635.0,35452.0,34719.0,35983.0,36049.0
M,75,24288.0,24119.0,23850.0,23980.0,23717.0,24771.0,24908.0,25304.0,26116.0,26961.0,26880.0,27625.0,28355.0,28551.0,29100.0,29847.0,30446.0,32287.0,33213.0,34094.0,34049.0,35410.0,35956.0,35459.0,35988.0,36465.0,35396.0,35438.0,34278.0,33752.0,33088.0,34284.0,34533.0,35380.0,34641.0,35904.0
M,76,24418.0,23819.0,23618.0,23327.0,23493.0,23196.0,24261.0,24403.0,24810.0,25622.0,26466.0,26417.0,27202.0,27948.0,28166.0,28773.0,29551.0,30154.0,31989.0,32929.0,33814.0,33788.0,35180.0,35728.0,35289.0,35835.0,36341.0,35266.0,35346.0,34172.0,33673.0,33007.0,34197.0,34446.0,35290.0,34577.0
M,77,20835.0,23922.0,23330.0,23133.0,22805.0,22977.0,22702.0,23729.0,23917.0,24374.0,25180.0,26009.0,26002.0,26780.0,27543.0,27842.0,28448.0,29262.0,29853.0,31715.0,32662.0,33560.0,33578.0,34967.0,35544.0,35140.0,35666.0,36223.0,35148.0,35247.0,34079.0,33584.0,32925.0,34111.0,34360.0,35201.0
M,78,19491.0,20435.0,23445.0,22759.0,22618.0,22269.0,22444.0,22203.0,23250.0,23486.0,23927.0,24745.0,25612.0,25624.0,26415.0,27224.0,27521.0,28138.0,28988.0,29602.0,31452.0,32397.0,33351.0,33384.0,34774.0,35385.0,34999.0,35549.0,36121.0,35059.0,35159.0,33995.0,33500.0,32840.0,34023.0,34288.0
M,79,16617.0,19135.0,19962.0,22896.0,22239.0,22139.0,21793.0,21971.0,21781.0,22827.0,23092.0,23533.0,24387.0,25230.0,25273.0,26114.0,26896.0,27226.0,27858.0,28748.0,29383.0,31224.0,32166.0,33157.0,33198.0,34618.0,35258.0,34900.0,35450.0,36027.0,34954.0,35062.0,33901.0,33421.0,32758.0,33952.0
M,80,14484.0,16035.0,18354.0,19158.0,21955.0,21374.0,21301.0,20980.0,21172.0,21090.0,22073.0,22395.0,22896.0,23790.0,24651.0,24781.0,25577.0,26424.0,26773.0,27453.0,28314.0,28961.0,30878.0,31794.0,32816.0,32936.0,34382.0,35032.0,34729.0,35261.0,35846.0,34764.0,34890.0,33748.0,33262.0,32630.0
M,81,11843.0,13937.0,15412.0,17662.0,18382.0,21135.0,20557.0,20520.0,20216.0,20470.0,20427.0,21420.0,21774.0,22319.0,23230.0,24156.0,24282.0,25118.0,25971.0,26357.0,27035.0,27929.0,28623.0,30548.0,31496.0,32558.0,32690.0,34174.0,34835.0,34533.0,35074.0,35683.0,34594.0,34717.0,33582.0,33110.0
M,82,11475.0,11421.0,13397.0,14797.0,16967.0,17671.0,20357.0,19796.0,19804.0,19495.0,19834.0,19807.0,20804.0,21173.0,21770.0,22783.0,23671.0,23839.0,24700.0,25590.0,25940.0,26663.0,27631.0,28328.0,30267.0,31235.0,32325.0,32508.0,33972.0,34654.0,34365.0,34896.0,35512.0,34451.0,34556.0,33439.0
M,83,10253.0,11075.0,10986.0,12865.0,14189.0,16287.0,17045.0,19610.0,19060.0,19143.0,18855.0,19245.0,19240.0,20239.0,20625.0,21324.0,22348.0,23241.0,23421.0,24305.0,25202.0,25577.0,26361.0,27343.0,28071.0,30015.0,31001.0,32135.0,32328.0,33814.0,34477.0,34195.0,34713.0,35337.0,34289.0,34414.0
M,84,9065.0,9892.0,10684.0,10539.0,12294.0,13654.0,15686.0,16428.0,18940.0,18414.0,18582.0,18282.0,18727.0,18714.0,19716.0,20202.0,20884.0,21948.0,22859.0,23030.0,23936.0,24866.0,25315.0,26092.0,27107.0,27823.0,29800.0,30801.0,31969.0,32168.0,33639.0,34335.0,34038.0,34556.0,35163.0,34147.0
M,85,7812.0,8478.0,9150.0,9862.0,9731.0,11386.0,12649.0,14546.0,15291.0,17729.0,17273.0,17496.0,17318.0,17806.0,17885.0,18914.0,19455.0,20099.0,21243.0,22169.0,22384.0,23297.0,24266.0,24783.0,25617.0,26668.0,27407.0,29446.0,30499.0,31678.0,31867.0,33344.0,34019.0,33767.0,34294.0,34880.0
M,86,6657.0,7277.0,7854.0,8419.0,9112.0,9013.0,10517.0,11771.0,13546.0,14321.0,16650.0,16298.0,16590.0,16514.0,17012.0,17077.0,18193.0,18788.0,19478.0,20603.0,21541.0,21812.0,22737.0,23758.0,24321.0,25198.0,26339.0,27108.0,29137.0,30191.0,31388.0,31518.0,33059.0,33715.0,33482.0,34037.0
M,87,5523.0,6179.0,6735.0,7237.0,7798.0,8401.0,8328.0,9714.0,11004.0,12710.0,13439.0,15689.0,15401.0,15792.0,15778.0,16289.0,16397.0,17508.0,18127.0,18892.0,19988.0,20980.0,21316.0,22263.0,23340.0,23936.0,24843.0,26038.0,26849.0,28829.0,29909.0,31080.0,31246.0,32766.0,33398.0,33197.0
M,88,4721.0,5185.0,5661.0,6245.0,6667.0,7231.0,7814.0,7741.0,9088.0,10262.0,11926.0,12631.0,14874.0,14615.0,15108.0,15143.0,15669.0,15826.0,17004.0,17575.0,18338.0,19489.0,20462.0,20868.0,21831.0,22963.0,23579.0,24543.0,25787.0,26563.0,28534.0,29641.0,30794.0,30954.0,32492.0,33124.0
M,89,4033.0,4429.0,4810.0,5244.0,5798.0,6144.0,6684.0,7243.0,7230.0,8489.0,9597.0,11257.0,11960.0,14119.0,13952.0,14464.0,14562.0,15137.0,15317.0,16472.0,17065.0,17846.0,19027.0,20001.0,20446.0,21458.0,22634.0,23311.0,24304.0,25546.0,26293.0,28247.0,29369.0,30508.0,30695.0,32173.0
M,90,3616.0,3433.0,3739.0,3984.0,4362.0,4806.0,5134.0,5675.0,6150.0,6191.0,7301.0,8309.0,9869.0,10671.0,12702.0,12615.0,13230.0,13406.0,14008.0,14232.0,15407.0,16020.0,16917.0,18140.0,19194.0,19725.0,20764.0,22012.0,22789.0,23737.0,24995.0,25706.0,27666.0,28762.0,29920.0,30103.0
M,91,2747.0,2305.0,2145.0,2369.0,2461.0,2736.0,3006.0,3271.0,3632.0,3992.0,4030.0,4728.0,5410.0,6508.0,7101.0,8630.0,8663.0,9110.0,9262.0,9765.0,10035.0,10931.0,11423.0,12102.0,13007.0,13849.0,14321.0,15128.0,16127.0,16727.0,17449.0,18475.0,19042.0,20488.0,21280.0,22051.0
M,92,2294.0,1763.0,1483.0,1319.0,1477.0,1522.0,1690.0,1870.0,2048.0,2377.0,2566.0,2680.0,3116.0,3614.0,4427.0,4843.0,5901.0,5968.0,6244.0,6316.0,6756.0,7048.0,7677.0,8085.0,8643.0,9458.0,10059.0,10481.0,11083.0,11836.0,12267.0,12858.0,13619.0,14059.0,15061.0,15624.0
M,93,1703.0,1476.0,1133.0,940.0,845.0,936.0,965.0,1046.0,1209.0,1321.0,1576.0,1685.0,1806.0,2098.0,2452.0,2977.0,3294.0,4064.0,4152.0,4335.0,4479.0,4750.0,5042.0,5484.0,5765.0,6272.0,6879.0,7347.0,7723.0,8172.0,8714.0,9088.0,9483.0,10064.0,10402.0,11123.0
M,94,1256.0,1057.0,941.0,735.0,594.0,530.0,597.0,619.0,637.0,776.0,871.0,1033.0,1119.0,1218.0,1407.0,1679.0,2079.0,2321.0,2830.0,2882.0,2994.0,3138.0,3357.0,3589.0,3941.0,4159.0,4572.0,4968.0,5399.0,5679.0,6039.0,6313.0,6667.0,6932.0,7368.0,7610.0
M,95,887.0,649.0,569.0,488.0,378.0,310.0,288.0,320.0,333.0,319.0,401.0,488.0,573.0,641.0,717.0,873.0,1044.0,1280.0,1455.0,1844.0,1910.0,2035.0,2131.0,2283.0,2468.0,2727.0,2969.0,3254.0,3561.0,3846.0,4069.0,4332.0,4519.0,4790.0,4914.0,5248.0
M,96,692.0,466.0,341.0,284.0,251.0,197.0,147.0,169.0,182.0,179.0,181.0,235.0,290.0,330.0,377.0,419.0,545.0,627.0,827.0,919.0,1200.0,1271.0,1387.0,1482.0,1564.0,1702.0,1897.0,2075.0,2325.0,2506.0,2750.0,2924.0,3125.0,3258.0,3410.0,3500.0
M,97,469.0,373.0,230.0,173.0,143.0,118.0,104.0,77.0,103.0,109.0,94.0,108.0,142.0,187.0,193.0,235.0,247.0,333.0,399.0,530.0,600.0,782.0,875.0,958.0,1047.0,1095.0,1182.0,1329.0,1469.0,1676.0,1794.0,1985.0,2095.0,2203.0,2333.0,2438.0
M,98,286.0,253.0,180.0,131.0,93.0,62.0,58.0,57.0,41.0,50.0,57.0,53.0,62.0,83.0,127.0,130.0,144.0,156.0,213.0,244.0,360.0,386.0,536.0,630.0,673.0,737.0,769.0,841.0,958.0,1050.0,1230.0,1314.0,1422.0,1520.0,1613.0,1715.0
M,99,174.0,153.0,132.0,85.0,58.0,46.0,32.0,30.0,30.0,22.0,22.0,31.0,33.0,46.0,48.0,75.0,89.0,90.0,90.0,132.0,140.0,247.0,241.0,366.0,426.0,472.0,538.0,556.0,600.0,673.0,744.0,884.0,922.0,1011.0,1076.0,1139.0
M,100,95.0,71.0,68.0,51.0,38.0,23.0,14.0,14.0,11.0,17.0,12.0,8.0,11.0,18.0,24.0,21.0,36.0,55.0,47.0,47.0,80.0,90.0,171.0,141.0,244.0,275.0,300.0,363.0,384.0,416.0,472.0,518.0,611.0,644.0,728.0,750.0
M,101,54.0,21.0,15.0,15.0,7.0,6.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,4.0,6.0,3.0,4.0,10.0,17.0,10.0,12.0,22.0,26.0,61.0,46.0,77.0,92.0,95.0,125.0,121.0,128.0,150.0,166.0,199.0,217.0,242.0
M,102,32.0,12.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,,2.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,7.0,25.0,17.0,26.0,40.0,35.0,52.0,56.0,61.0,59.0,61.0,77.0,76.0
M,103,21.0,9.0,6.0,,,,,,,,,,,1.0,,,,1.0,,1.0,3.0,,2.0,2.0,2.0,9.0,4.0,5.0,20.0,10.0,20.0,22.0,26.0,19.0,22.0,31.0
M,104,5.0,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,6.0,3.0,8.0,8.0,12.0,7.0,9.0
M,105,28.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,2.0,3.0,1.0,,2.0
M,106,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,
M,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
M,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
M,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
