sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073,pop_2074,pop_2075,pop_2076,pop_2077,pop_2078,pop_2079,pop_2080,pop_2081,pop_2082,pop_2083,pop_2084,pop_2085,pop_2086,pop_2087,pop_2088,pop_2089,pop_2090,pop_2091,pop_2092,pop_2093,pop_2094,pop_2095,pop_2096,pop_2097,pop_2098,pop_2099,pop_2100,pop_2101,pop_2102,pop_2103,pop_2104,pop_2105,pop_2106,pop_2107,pop_2108,pop_2109,pop_2110,pop_2111,pop_2112,pop_2113,pop_2114,pop_2115,pop_2116,pop_2117,pop_2118,pop_2119,pop_2120,pop_2121,pop_2122,pop_2123
K,10,31377.0,30585.0,30167.0,29851.0,29578.0,28389.0,27542.0,27243.0,26610.0,27777.0,25059.0,24803.0,25471.0,26221.0,27013.0,27302.0,27928.0,28562.0,29038.0,29514.0,29939.0,30628.0,31244.0,31993.0,32260.0,31998.0,31831.0,31525.0,31065.0,30578.0,30507.0,30262.0,29822.0,29391.0,29161.0,28797.0,28172.0,27664.0,27363.0,27031.0,26871.0,26811.0,26680.0,26858.0,26739.0,27023.0,27321.0,27682.0,28189.0,28364.0,28703.0,29240.0,29476.0,29654.0,29842.0,30091.0,30215.0,30228.0,29873.0,29840.0,29708.0,29619.0,29294.0,28780.0,28755.0,28480.0,27981.0,27968.0,27556.0,27170.0,27252.0,26946.0,26884.0,26766.0,26841.0,27041.0,27222.0,27282.0,27457.0,27579.0,27875.0,28146.0,28288.0,28488.0,28737.0,28674.0,28971.0,28831.0,28722.0,28489.0,28791.0,28692.0,28504.0,28232.0,28281.0,27953.0,27819.0,27633.0,27762.0,27097.0,27127.0
K,11,31526.0,31350.0,30549.0,30140.0,29814.0,29555.0,28364.0,27510.0,27212.0,26585.0,27753.0,25039.0,24783.0,25447.0,26195.0,26989.0,27271.0,27893.0,28532.0,29019.0,29485.0,29910.0,30614.0,31221.0,31960.0,32224.0,31964.0,31806.0,31497.0,31031.0,30543.0,30479.0,30235.0,29784.0,29368.0,29117.0,28756.0,28140.0,27631.0,27341.0,26991.0,26844.0,26784.0,26654.0,26829.0,26717.0,27000.0,27293.0,27662.0,28168.0,28333.0,28682.0,29217.0,29433.0,29625.0,29824.0,30059.0,30173.0,30188.0,29844.0,29814.0,29677.0,29590.0,29246.0,28757.0,28729.0,28460.0,27953.0,27949.0,27528.0,27140.0,27231.0,26917.0,26858.0,26743.0,26816.0,27017.0,27201.0,27248.0,27426.0,27555.0,27842.0,28113.0,28261.0,28464.0,28698.0,28650.0,28949.0,28799.0,28699.0,28460.0,28759.0,28660.0,28481.0,28205.0,28259.0,27918.0,27800.0,27604.0,27729.0,27066.0
K,12,32628.0,31493.0,31305.0,30510.0,30107.0,29792.0,29536.0,28337.0,27480.0,27183.0,26563.0,27736.0,25017.0,24755.0,25422.0,26174.0,26968.0,27250.0,27870.0,28509.0,28995.0,29448.0,29874.0,30584.0,31190.0,31933.0,32188.0,31929.0,31777.0,31467.0,30997.0,30511.0,30444.0,30207.0,29761.0,29328.0,29094.0,28719.0,28112.0,27603.0,27316.0,26966.0,26812.0,26753.0,26629.0,26804.0,26697.0,26971.0,27267.0,27624.0,28141.0,28311.0,28646.0,29184.0,29403.0,29593.0,29793.0,30030.0,30136.0,30166.0,29814.0,29785.0,29648.0,29569.0,29214.0,28727.0,28707.0,28432.0,27932.0,27925.0,27504.0,27112.0,27200.0,26884.0,26818.0,26714.0,26784.0,26985.0,27173.0,27226.0,27389.0,27522.0,27803.0,28076.0,28230.0,28438.0,28676.0,28625.0,28919.0,28777.0,28665.0,28429.0,28738.0,28635.0,28444.0,28180.0,28233.0,27902.0,27765.0,27579.0,27697.0
K,13,33044.0,32601.0,31464.0,31256.0,30483.0,30074.0,29757.0,29502.0,28309.0,27457.0,27157.0,26531.0,27693.0,24994.0,24735.0,25393.0,26152.0,26946.0,27227.0,27833.0,28483.0,28973.0,29414.0,29849.0,30543.0,31146.0,31897.0,32147.0,31910.0,31738.0,31440.0,30970.0,30482.0,30412.0,30176.0,29726.0,29304.0,29068.0,28692.0,28085.0,27572.0,27295.0,26939.0,26767.0,26721.0,26604.0,26781.0,26663.0,26951.0,27246.0,27593.0,28110.0,28291.0,28613.0,29159.0,29369.0,29563.0,29764.0,29993.0,30107.0,30135.0,29788.0,29755.0,29618.0,29542.0,29185.0,28698.0,28681.0,28410.0,27906.0,27895.0,27466.0,27083.0,27169.0,26855.0,26797.0,26678.0,26760.0,26961.0,27140.0,27192.0,27369.0,27492.0,27777.0,28049.0,28199.0,28406.0,28656.0,28608.0,28876.0,28747.0,28628.0,28398.0,28705.0,28609.0,28406.0,28155.0,28203.0,27885.0,27730.0,27559.0
K,14,32594.0,33010.0,32573.0,31432.0,31224.0,30450.0,30050.0,29729.0,29476.0,28269.0,27426.0,27132.0,26498.0,27667.0,24971.0,24715.0,25358.0,26123.0,26922.0,27211.0,27807.0,28451.0,28944.0,29382.0,29814.0,30514.0,31123.0,31863.0,32117.0,31871.0,31706.0,31411.0,30944.0,30450.0,30391.0,30145.0,29697.0,29275.0,29038.0,28661.0,28063.0,27544.0,27272.0,26905.0,26735.0,26698.0,26575.0,26756.0,26636.0,26923.0,27210.0,27564.0,28092.0,28258.0,28584.0,29128.0,29349.0,29533.0,29737.0,29971.0,30077.0,30110.0,29759.0,29726.0,29586.0,29501.0,29152.0,28669.0,28649.0,28397.0,27875.0,27864.0,27442.0,27053.0,27156.0,26823.0,26768.0,26655.0,26736.0,26942.0,27112.0,27166.0,27345.0,27454.0,27748.0,28022.0,28176.0,28379.0,28631.0,28584.0,28858.0,28720.0,28598.0,28368.0,28680.0,28581.0,28375.0,28130.0,28168.0,27861.0,27696.0
K,15,31915.0,32563.0,32983.0,32544.0,31397.0,31183.0,30419.0,30026.0,29694.0,29452.0,28243.0,27401.0,27099.0,26480.0,27648.0,24943.0,24689.0,25333.0,26094.0,26883.0,27183.0,27776.0,28419.0,28914.0,29349.0,29778.0,30483.0,31085.0,31827.0,32088.0,31839.0,31679.0,31384.0,30911.0,30417.0,30362.0,30110.0,29672.0,29242.0,29015.0,28633.0,28035.0,27513.0,27253.0,26885.0,26715.0,26675.0,26542.0,26734.0,26607.0,26901.0,27188.0,27528.0,28057.0,28225.0,28553.0,29103.0,29309.0,29503.0,29701.0,29944.0,30045.0,30078.0,29727.0,29692.0,29560.0,29463.0,29120.0,28636.0,28622.0,28368.0,27847.0,27827.0,27422.0,27023.0,27129.0,26799.0,26738.0,26614.0,26712.0,26912.0,27084.0,27141.0,27316.0,27429.0,27725.0,27991.0,28158.0,28353.0,28600.0,28556.0,28831.0,28695.0,28562.0,28353.0,28658.0,28554.0,28358.0,28100.0,28136.0,27841.0
K,16,32102.0,31876.0,32531.0,32942.0,32520.0,31366.0,31154.0,30384.0,30004.0,29669.0,29426.0,28214.0,27374.0,27073.0,26451.0,27618.0,24924.0,24663.0,25314.0,26071.0,26846.0,27159.0,27749.0,28388.0,28878.0,29330.0,29740.0,30453.0,31056.0,31811.0,32056.0,31806.0,31634.0,31355.0,30878.0,30394.0,30332.0,30073.0,29643.0,29213.0,28985.0,28607.0,27997.0,27491.0,27232.0,26858.0,26684.0,26654.0,26516.0,26707.0,26575.0,26881.0,27157.0,27501.0,28033.0,28200.0,28532.0,29077.0,29284.0,29479.0,29670.0,29910.0,30009.0,30050.0,29702.0,29662.0,29535.0,29430.0,29099.0,28599.0,28600.0,28338.0,27820.0,27799.0,27401.0,26994.0,27101.0,26771.0,26705.0,26585.0,26682.0,26894.0,27057.0,27115.0,27290.0,27409.0,27686.0,27968.0,28127.0,28317.0,28577.0,28531.0,28804.0,28677.0,28538.0,28326.0,28634.0,28522.0,28329.0,28066.0,28099.0
K,17,31505.0,32066.0,31840.0,32505.0,32913.0,32491.0,31324.0,31131.0,30355.0,29969.0,29637.0,29393.0,28188.0,27356.0,27047.0,26422.0,27586.0,24904.0,24644.0,25293.0,26046.0,26824.0,27130.0,27719.0,28355.0,28853.0,29302.0,29706.0,30421.0,31026.0,31779.0,32009.0,31776.0,31597.0,31330.0,30844.0,30360.0,30301.0,30052.0,29617.0,29191.0,28960.0,28580.0,27966.0,27471.0,27204.0,26819.0,26657.0,26620.0,26493.0,26690.0,26547.0,26849.0,27130.0,27473.0,28004.0,28180.0,28506.0,29049.0,29254.0,29455.0,29638.0,29874.0,29985.0,30015.0,29671.0,29635.0,29509.0,29398.0,29056.0,28561.0,28571.0,28308.0,27792.0,27776.0,27372.0,26962.0,27072.0,26739.0,26676.0,26555.0,26657.0,26869.0,27031.0,27073.0,27266.0,27385.0,27656.0,27925.0,28093.0,28283.0,28554.0,28503.0,28775.0,28642.0,28511.0,28290.0,28605.0,28494.0,28308.0,28030.0
K,18,31573.0,31475.0,32033.0,31805.0,32478.0,32878.0,32465.0,31286.0,31102.0,30326.0,29938.0,29612.0,29368.0,28157.0,27331.0,27026.0,26393.0,27556.0,24879.0,24620.0,25262.0,26020.0,26806.0,27108.0,27690.0,28339.0,28828.0,29270.0,29671.0,30397.0,31000.0,31745.0,31978.0,31742.0,31556.0,31300.0,30816.0,30321.0,30258.0,30021.0,29592.0,29160.0,28927.0,28545.0,27937.0,27444.0,27174.0,26790.0,26627.0,26596.0,26471.0,26666.0,26523.0,26820.0,27101.0,27444.0,27979.0,28147.0,28480.0,29017.0,29225.0,29429.0,29605.0,29847.0,29950.0,29979.0,29641.0,29617.0,29488.0,29367.0,29014.0,28530.0,28541.0,28285.0,27768.0,27739.0,27340.0,26937.0,27039.0,26704.0,26649.0,26535.0,26626.0,26842.0,27005.0,27059.0,27230.0,27362.0,27634.0,27894.0,28071.0,28238.0,28526.0,28484.0,28749.0,28616.0,28480.0,28258.0,28580.0,28472.0,28281.0
K,19,31441.0,31537.0,31440.0,31997.0,31776.0,32452.0,32849.0,32436.0,31251.0,31075.0,30287.0,29904.0,29581.0,29331.0,28127.0,27306.0,27002.0,26374.0,27530.0,24858.0,24599.0,25224.0,25991.0,26777.0,27080.0,27670.0,28316.0,28802.0,29241.0,29639.0,30371.0,30977.0,31719.0,31954.0,31706.0,31531.0,31272.0,30792.0,30282.0,30220.0,29988.0,29552.0,29136.0,28894.0,28523.0,27898.0,27407.0,27159.0,26762.0,26599.0,26567.0,26448.0,26647.0,26499.0,26793.0,27067.0,27412.0,27959.0,28121.0,28448.0,28980.0,29193.0,29391.0,29574.0,29814.0,29920.0,29950.0,29627.0,29591.0,29461.0,29339.0,28985.0,28498.0,28512.0,28260.0,27739.0,27712.0,27312.0,26910.0,27018.0,26679.0,26622.0,26509.0,26597.0,26820.0,26984.0,27031.0,27209.0,27336.0,27607.0,27869.0,28047.0,28210.0,28497.0,28456.0,28724.0,28588.0,28450.0,28228.0,28538.0,28453.0
K,20,31111.0,31404.0,31512.0,31403.0,31969.0,31746.0,32416.0,32815.0,32411.0,31221.0,31040.0,30257.0,29878.0,29551.0,29305.0,28109.0,27282.0,26973.0,26353.0,27512.0,24838.0,24573.0,25195.0,25961.0,26750.0,27062.0,27642.0,28293.0,28776.0,29217.0,29610.0,30344.0,30939.0,31688.0,31923.0,31671.0,31500.0,31246.0,30756.0,30255.0,30189.0,29959.0,29523.0,29109.0,28866.0,28486.0,27879.0,27384.0,27136.0,26736.0,26576.0,26537.0,26423.0,26618.0,26468.0,26762.0,27042.0,27383.0,27934.0,28102.0,28427.0,28965.0,29171.0,29362.0,29540.0,29778.0,29902.0,29921.0,29604.0,29563.0,29427.0,29320.0,28963.0,28470.0,28484.0,28220.0,27713.0,27687.0,27288.0,26887.0,26999.0,26650.0,26601.0,26474.0,26578.0,26787.0,26948.0,27008.0,27178.0,27310.0,27579.0,27844.0,28022.0,28190.0,28473.0,28434.0,28700.0,28554.0,28417.0,28198.0,28513.0
K,21,31588.0,31065.0,31378.0,31481.0,31375.0,31938.0,31715.0,32389.0,32784.0,32376.0,31192.0,31012.0,30230.0,29845.0,29528.0,29280.0,28077.0,27252.0,26946.0,26325.0,27474.0,24816.0,24545.0,25163.0,25931.0,26723.0,27032.0,27614.0,28272.0,28743.0,29185.0,29581.0,30309.0,30909.0,31657.0,31890.0,31641.0,31459.0,31216.0,30720.0,30220.0,30146.0,29928.0,29481.0,29079.0,28830.0,28462.0,27857.0,27363.0,27117.0,26713.0,26555.0,26505.0,26401.0,26589.0,26443.0,26736.0,27012.0,27350.0,27900.0,28079.0,28405.0,28929.0,29144.0,29322.0,29503.0,29758.0,29865.0,29886.0,29575.0,29535.0,29404.0,29287.0,28934.0,28446.0,28456.0,28193.0,27684.0,27668.0,27268.0,26859.0,26975.0,26631.0,26575.0,26444.0,26558.0,26758.0,26912.0,26986.0,27156.0,27285.0,27551.0,27826.0,28000.0,28169.0,28441.0,28409.0,28666.0,28531.0,28391.0,28167.0
K,22,32878.0,31555.0,31037.0,31347.0,31448.0,31341.0,31904.0,31689.0,32356.0,32751.0,32349.0,31161.0,30981.0,30196.0,29817.0,29512.0,29254.0,28050.0,27228.0,26919.0,26298.0,27452.0,24799.0,24521.0,25137.0,25906.0,26690.0,27008.0,27599.0,28239.0,28712.0,29159.0,29544.0,30285.0,30877.0,31627.0,31865.0,31608.0,31428.0,31185.0,30688.0,30189.0,30118.0,29905.0,29453.0,29050.0,28800.0,28428.0,27842.0,27344.0,27093.0,26679.0,26530.0,26477.0,26372.0,26553.0,26411.0,26712.0,26993.0,27320.0,27872.0,28052.0,28386.0,28905.0,29119.0,29296.0,29472.0,29729.0,29842.0,29856.0,29542.0,29501.0,29371.0,29261.0,28904.0,28427.0,28438.0,28160.0,27658.0,27638.0,27238.0,26828.0,26950.0,26607.0,26542.0,26419.0,26535.0,26730.0,26876.0,26961.0,27127.0,27264.0,27521.0,27793.0,27966.0,28137.0,28416.0,28382.0,28634.0,28502.0,28355.0
K,23,33088.0,32852.0,31521.0,31003.0,31305.0,31423.0,31308.0,31876.0,31654.0,32320.0,32720.0,32319.0,31129.0,30940.0,30171.0,29793.0,29480.0,29224.0,28030.0,27199.0,26892.0,26275.0,27423.0,24764.0,24501.0,25107.0,25877.0,26664.0,26982.0,27574.0,28211.0,28691.0,29130.0,29507.0,30257.0,30846.0,31605.0,31825.0,31575.0,31389.0,31150.0,30652.0,30167.0,30091.0,29876.0,29422.0,29017.0,28768.0,28395.0,27807.0,27320.0,27072.0,26654.0,26511.0,26451.0,26343.0,26527.0,26378.0,26687.0,26967.0,27300.0,27853.0,28021.0,28352.0,28874.0,29085.0,29257.0,29430.0,29695.0,29820.0,29833.0,29516.0,29469.0,29342.0,29242.0,28873.0,28403.0,28406.0,28137.0,27638.0,27614.0,27215.0,26802.0,26933.0,26580.0,26519.0,26385.0,26501.0,26709.0,26853.0,26937.0,27104.0,27241.0,27499.0,27765.0,27942.0,28104.0,28387.0,28347.0,28599.0,28469.0
K,24,33364.0,33046.0,32816.0,31491.0,30977.0,31264.0,31386.0,31271.0,31848.0,31616.0,32293.0,32687.0,32284.0,31098.0,30907.0,30151.0,29766.0,29449.0,29197.0,27997.0,27173.0,26856.0,26250.0,27400.0,24751.0,24472.0,25090.0,25849.0,26636.0,26951.0,27548.0,28181.0,28664.0,29106.0,29472.0,30220.0,30818.0,31574.0,31798.0,31540.0,31356.0,31119.0,30620.0,30128.0,30069.0,29844.0,29386.0,28983.0,28736.0,28371.0,27772.0,27296.0,27053.0,26623.0,26484.0,26430.0,26312.0,26494.0,26352.0,26668.0,26947.0,27268.0,27822.0,27996.0,28324.0,28834.0,29053.0,29225.0,29403.0,29663.0,29793.0,29799.0,29481.0,29450.0,29312.0,29224.0,28850.0,28377.0,28370.0,28106.0,27620.0,27587.0,27187.0,26773.0,26913.0,26546.0,26494.0,26362.0,26469.0,26687.0,26822.0,26906.0,27075.0,27213.0,27466.0,27739.0,27921.0,28085.0,28360.0,28316.0,28570.0
