sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073
K,51,37536.0,37412.0,36142.0,36494.0,35046.0,33861.0,33316.0,33995.0,34301.0,34754.0,34612.0,35133.0,34816.0,35401.0,35683.0,36180.0,36809.0,37952.0,38221.0,38652.0,37807.0,36904.0,36120.0,35518.0,35108.0,34897.0,33499.0,32491.0,32144.0,31917.0,30675.0,30153.0,30451.0,30558.0,30467.0,31029.0,30776.0,31421.0,31836.0,31409.0,30345.0,30080.0,29317.0,28953.0,28622.0,28465.0,27295.0,26394.0,26224.0,25568.0,26674.0
K,52,37024.0,37508.0,37370.0,36097.0,36455.0,35004.0,33822.0,33285.0,33964.0,34275.0,34722.0,34578.0,35085.0,34787.0,35365.0,35636.0,36139.0,36779.0,37912.0,38178.0,38608.0,37777.0,36858.0,36100.0,35481.0,35086.0,34860.0,33467.0,32457.0,32117.0,31882.0,30640.0,30124.0,30430.0,30531.0,30439.0,30998.0,30750.0,31384.0,31800.0,31370.0,30310.0,30043.0,29294.0,28929.0,28598.0,28430.0,27265.0,26363.0,26194.0,25541.0
K,53,37660.0,36991.0,37477.0,37334.0,36061.0,36418.0,34964.0,33789.0,33250.0,33928.0,34236.0,34684.0,34539.0,35058.0,34758.0,35317.0,35602.0,36111.0,36741.0,37865.0,38143.0,38573.0,37740.0,36818.0,36076.0,35443.0,35049.0,34837.0,33429.0,32425.0,32083.0,31846.0,30596.0,30093.0,30404.0,30509.0,30413.0,30966.0,30721.0,31355.0,31766.0,31339.0,30278.0,30020.0,29253.0,28898.0,28563.0,28409.0,27234.0,26338.0,26179.0
K,54,37209.0,37626.0,36946.0,37447.0,37290.0,36024.0,36375.0,34931.0,33744.0,33213.0,33897.0,34194.0,34651.0,34506.0,35027.0,34726.0,35276.0,35572.0,36080.0,36698.0,37834.0,38113.0,38541.0,37705.0,36788.0,36049.0,35410.0,35020.0,34798.0,33403.0,32390.0,32050.0,31814.0,30561.0,30061.0,30372.0,30474.0,30385.0,30934.0,30686.0,31315.0,31729.0,31314.0,30256.0,29991.0,29228.0,28879.0,28538.0,28383.0,27203.0,26302.0
K,55,36217.0,37175.0,37593.0,36919.0,37421.0,37250.0,35991.0,36341.0,34898.0,33711.0,33181.0,33857.0,34163.0,34623.0,34478.0,35000.0,34687.0,35241.0,35541.0,36045.0,36664.0,37791.0,38086.0,38500.0,37675.0,36751.0,36008.0,35375.0,34979.0,34754.0,33388.0,32360.0,32009.0,31782.0,30523.0,30024.0,30342.0,30440.0,30356.0,30907.0,30654.0,31290.0,31702.0,31291.0,30228.0,29971.0,29197.0,28853.0,28511.0,28357.0,27183.0
K,56,35480.0,36179.0,37135.0,37551.0,36885.0,37384.0,37198.0,35947.0,36309.0,34875.0,33677.0,33141.0,33826.0,34122.0,34588.0,34451.0,34971.0,34649.0,35203.0,35509.0,36010.0,36627.0,37748.0,38055.0,38453.0,37643.0,36706.0,35972.0,35340.0,34931.0,34722.0,33349.0,32327.0,31978.0,31753.0,30496.0,29995.0,30310.0,30414.0,30324.0,30872.0,30625.0,31254.0,31675.0,31264.0,30196.0,29944.0,29168.0,28823.0,28491.0,28333.0
K,57,34879.0,35454.0,36145.0,37091.0,37521.0,36850.0,37336.0,37160.0,35905.0,36271.0,34836.0,33641.0,33107.0,33792.0,34088.0,34553.0,34422.0,34935.0,34623.0,35159.0,35473.0,35972.0,36596.0,37718.0,38018.0,38417.0,37604.0,36665.0,35931.0,35310.0,34900.0,34690.0,33321.0,32300.0,31959.0,31716.0,30469.0,29969.0,30270.0,30384.0,30290.0,30835.0,30592.0,31225.0,31642.0,31230.0,30166.0,29917.0,29136.0,28795.0,28455.0
K,58,34275.0,34848.0,35422.0,36104.0,37052.0,37480.0,36818.0,37310.0,37119.0,35873.0,36233.0,34802.0,33602.0,33074.0,33754.0,34059.0,34504.0,34383.0,34899.0,34584.0,35125.0,35432.0,35937.0,36551.0,37682.0,37979.0,38377.0,37573.0,36624.0,35909.0,35275.0,34868.0,34657.0,33287.0,32269.0,31928.0,31686.0,30436.0,29943.0,30241.0,30350.0,30269.0,30802.0,30550.0,31196.0,31609.0,31205.0,30133.0,29889.0,29106.0,28777.0
K,59,33194.0,34236.0,34813.0,35389.0,36075.0,37010.0,37449.0,36785.0,37277.0,37090.0,35843.0,36195.0,34779.0,33572.0,33039.0,33724.0,34030.0,34467.0,34347.0,34874.0,34533.0,35090.0,35386.0,35909.0,36505.0,37647.0,37941.0,38340.0,37541.0,36583.0,35873.0,35245.0,34828.0,34625.0,33259.0,32240.0,31897.0,31655.0,30410.0,29917.0,30203.0,30320.0,30240.0,30769.0,30520.0,31172.0,31569.0,31165.0,30102.0,29869.0,29084.0
K,60,32018.0,33163.0,34207.0,34777.0,35352.0,36036.0,36968.0,37402.0,36752.0,37247.0,37035.0,35801.0,36147.0,34744.0,33535.0,33006.0,33696.0,33996.0,34437.0,34321.0,34823.0,34494.0,35056.0,35344.0,35854.0,36468.0,37613.0,37906.0,38301.0,37508.0,36542.0,35839.0,35223.0,34798.0,34594.0,33224.0,32205.0,31865.0,31626.0,30386.0,29884.0,30175.0,30292.0,30203.0,30745.0,30493.0,31140.0,31536.0,31151.0,30072.0,29836.0
K,61,31506.0,31985.0,33131.0,34163.0,34734.0,35313.0,36001.0,36932.0,37364.0,36707.0,37210.0,36993.0,35764.0,36098.0,34710.0,33504.0,32976.0,33657.0,33952.0,34404.0,34283.0,34781.0,34459.0,35016.0,35300.0,35807.0,36439.0,37566.0,37855.0,38265.0,37479.0,36509.0,35810.0,35187.0,34752.0,34564.0,33173.0,32166.0,31830.0,31582.0,30358.0,29847.0,30131.0,30264.0,30178.0,30709.0,30449.0,31098.0,31502.0,31111.0,30041.0
K,62,31028.0,31472.0,31936.0,33100.0,34126.0,34696.0,35264.0,35959.0,36884.0,37322.0,36655.0,37158.0,36948.0,35711.0,36044.0,34672.0,33467.0,32942.0,33613.0,33917.0,34365.0,34220.0,34727.0,34419.0,34971.0,35243.0,35765.0,36393.0,37532.0,37806.0,38228.0,37429.0,36465.0,35774.0,35136.0,34700.0,34519.0,33130.0,32129.0,31788.0,31542.0,30314.0,29813.0,30107.0,30223.0,30136.0,30664.0,30397.0,31055.0,31455.0,31081.0
K,63,30842.0,30976.0,31425.0,31893.0,33052.0,34069.0,34643.0,35213.0,35901.0,36835.0,37259.0,36603.0,37106.0,36893.0,35660.0,36002.0,34602.0,33411.0,32900.0,33558.0,33863.0,34310.0,34165.0,34673.0,34370.0,34912.0,35186.0,35707.0,36341.0,37478.0,37752.0,38173.0,37381.0,36395.0,35731.0,35068.0,34640.0,34464.0,33091.0,32090.0,31736.0,31490.0,30263.0,29766.0,30062.0,30173.0,30104.0,30625.0,30346.0,31009.0,31420.0
K,64,30683.0,30787.0,30915.0,31380.0,31841.0,32992.0,34013.0,34594.0,35138.0,35826.0,36769.0,37201.0,36536.0,37058.0,36831.0,35593.0,35952.0,34548.0,33345.0,32827.0,33496.0,33799.0,34257.0,34110.0,34609.0,34320.0,34845.0,35129.0,35648.0,36283.0,37419.0,37688.0,38094.0,37326.0,36330.0,35674.0,34999.0,34589.0,34409.0,33032.0,32032.0,31683.0,31443.0,30188.0,29719.0,30010.0,30128.0,30052.0,30578.0,30306.0,30963.0
K,65,29874.0,30635.0,30726.0,30853.0,31319.0,31791.0,32937.0,33964.0,34528.0,35058.0,35759.0,36706.0,37150.0,36466.0,36974.0,36761.0,35522.0,35876.0,34478.0,33284.0,32756.0,33421.0,33739.0,34185.0,34043.0,34539.0,34257.0,34779.0,35065.0,35595.0,36204.0,37339.0,37603.0,38018.0,37257.0,36254.0,35603.0,34935.0,34524.0,34350.0,32964.0,31966.0,31626.0,31380.0,30126.0,29670.0,29951.0,30063.0,29987.0,30520.0,30256.0
K,66,30085.0,29809.0,30573.0,30663.0,30798.0,31250.0,31721.0,32867.0,33884.0,34463.0,34982.0,35679.0,36641.0,37064.0,36387.0,36879.0,36685.0,35462.0,35808.0,34385.0,33220.0,32694.0,33345.0,33664.0,34103.0,33957.0,34448.0,34183.0,34691.0,34982.0,35521.0,36132.0,37260.0,37512.0,37945.0,37169.0,36167.0,35517.0,34859.0,34448.0,34281.0,32874.0,31892.0,31563.0,31303.0,30054.0,29609.0,29888.0,30005.0,29937.0,30468.0
K,67,29117.0,30014.0,29734.0,30511.0,30604.0,30727.0,31177.0,31642.0,32790.0,33798.0,34385.0,34886.0,35582.0,36553.0,36969.0,36299.0,36787.0,36597.0,35380.0,35713.0,34292.0,33125.0,32613.0,33275.0,33588.0,34011.0,33881.0,34364.0,34105.0,34599.0,34908.0,35440.0,36046.0,37164.0,37408.0,37855.0,37074.0,36067.0,35439.0,34768.0,34352.0,34221.0,32786.0,31822.0,31479.0,31215.0,29968.0,29529.0,29832.0,29930.0,29868.0
K,68,28485.0,29035.0,29932.0,29645.0,30447.0,30513.0,30623.0,31099.0,31545.0,32693.0,33691.0,34278.0,34780.0,35473.0,36418.0,36859.0,36197.0,36676.0,36498.0,35286.0,35601.0,34191.0,33016.0,32519.0,33171.0,33499.0,33897.0,33780.0,34266.0,34012.0,34517.0,34812.0,35359.0,35910.0,37059.0,37327.0,37752.0,36964.0,35967.0,35327.0,34663.0,34273.0,34127.0,32698.0,31736.0,31394.0,31122.0,29884.0,29452.0,29761.0,29856.0
K,69,27981.0,28405.0,28950.0,29846.0,29559.0,30360.0,30414.0,30511.0,31000.0,31457.0,32585.0,33601.0,34186.0,34671.0,35357.0,36301.0,36748.0,36076.0,36548.0,36369.0,35179.0,35479.0,34071.0,32904.0,32413.0,33068.0,33382.0,33793.0,33687.0,34142.0,33904.0,34412.0,34719.0,35245.0,35784.0,36939.0,37216.0,37627.0,36839.0,35839.0,35208.0,34564.0,34164.0,34006.0,32589.0,31626.0,31294.0,31016.0,29778.0,29365.0,29656.0
K,70,27198.0,27874.0,28312.0,28842.0,29744.0,29451.0,30269.0,30297.0,30405.0,30872.0,31334.0,32457.0,33474.0,34040.0,34522.0,35218.0,36183.0,36599.0,35931.0,36418.0,36224.0,35048.0,35371.0,33953.0,32778.0,32293.0,32945.0,33257.0,33674.0,33576.0,34020.0,33783.0,34281.0,34578.0,35125.0,35649.0,36798.0,37062.0,37478.0,36702.0,35717.0,35087.0,34424.0,34042.0,33870.0,32464.0,31514.0,31181.0,30867.0,29681.0,29249.0
K,71,25526.0,27097.0,27771.0,28203.0,28737.0,29623.0,29338.0,30145.0,30154.0,30291.0,30748.0,31199.0,32315.0,33331.0,33888.0,34376.0,35102.0,36023.0,36459.0,35786.0,36251.0,36074.0,34913.0,35222.0,33815.0,32640.0,32168.0,32797.0,33112.0,33526.0,33415.0,33879.0,33639.0,34134.0,34438.0,34980.0,35508.0,36644.0,36901.0,37322.0,36551.0,35561.0,34925.0,34305.0,33881.0,33720.0,32343.0,31396.0,31048.0,30742.0,29542.0
K,72,25882.0,25404.0,26966.0,27639.0,28071.0,28597.0,29485.0,29203.0,29996.0,30001.0,30143.0,30598.0,31029.0,32147.0,33186.0,33722.0,34205.0,34932.0,35845.0,36267.0,35614.0,36065.0,35913.0,34765.0,35050.0,33668.0,32466.0,32005.0,32650.0,32938.0,33357.0,33251.0,33730.0,33478.0,33959.0,34267.0,34809.0,35350.0,36461.0,36723.0,37135.0,36396.0,35393.0,34768.0,34136.0,33740.0,33548.0,32187.0,31254.0,30884.0,30588.0
K,73,25567.0,25755.0,25286.0,26810.0,27489.0,27931.0,28456.0,29333.0,29041.0,29844.0,29836.0,29964.0,30420.0,30859.0,31959.0,33008.0,33545.0,34026.0,34743.0,35655.0,36077.0,35426.0,35866.0,35699.0,34571.0,34854.0,33472.0,32283.0,31829.0,32466.0,32750.0,33186.0,33075.0,33540.0,33316.0,33786.0,34079.0,34626.0,35160.0,36277.0,36520.0,36933.0,36192.0,35168.0,34581.0,33968.0,33569.0,33373.0,32039.0,31109.0,30749.0
K,74,25427.0,25404.0,25598.0,25115.0,26652.0,27329.0,27749.0,28254.0,29148.0,28858.0,29651.0,29664.0,29776.0,30220.0,30652.0,31755.0,32818.0,33332.0,33797.0,34546.0,35437.0,35830.0,35194.0,35612.0,35466.0,34356.0,34639.0,33238.0,32068.0,31624.0,32275.0,32533.0,32996.0,32875.0,33319.0,33134.0,33575.0,33861.0,34445.0,34968.0,36063.0,36280.0,36708.0,35988.0,34948.0,34377.0,33751.0,33366.0,33167.0,31840.0,30914.0
K,75,25805.0,25259.0,25225.0,25414.0,24935.0,26457.0,27138.0,27540.0,28059.0,28949.0,28663.0,29451.0,29460.0,29543.0,30015.0,30444.0,31521.0,32575.0,33075.0,33573.0,34304.0,35173.0,35577.0,34938.0,35360.0,35221.0,34097.0,34417.0,33016.0,31820.0,31433.0,32025.0,32293.0,32784.0,32660.0,33087.0,32895.0,33338.0,33624.0,34193.0,34755.0,35827.0,36033.0,36459.0,35700.0,34710.0,34132.0,33519.0,33137.0,32914.0,31614.0
K,76,26208.0,25600.0,25062.0,25050.0,25197.0,24718.0,26228.0,26918.0,27317.0,27800.0,28709.0,28448.0,29235.0,29223.0,29316.0,29770.0,30193.0,31287.0,32327.0,32798.0,33291.0,34010.0,34855.0,35308.0,34621.0,35051.0,34946.0,33820.0,34141.0,32724.0,31558.0,31195.0,31748.0,32043.0,32492.0,32383.0,32835.0,32638.0,33039.0,33333.0,33925.0,34495.0,35550.0,35726.0,36183.0,35418.0,34462.0,33853.0,33239.0,32880.0,32644.0
K,77,23006.0,25980.0,25346.0,24830.0,24834.0,24965.0,24509.0,25995.0,26663.0,27085.0,27540.0,28439.0,28167.0,28984.0,28958.0,29062.0,29513.0,29917.0,31004.0,32020.0,32501.0,32954.0,33678.0,34550.0,34995.0,34315.0,34731.0,34598.0,33505.0,33851.0,32458.0,31273.0,30917.0,31455.0,31756.0,32181.0,32084.0,32513.0,32393.0,32726.0,33050.0,33641.0,34218.0,35249.0,35403.0,35847.0,35134.0,34138.0,33552.0,32915.0,32565.0
K,78,21550.0,22765.0,25730.0,25058.0,24589.0,24560.0,24677.0,24251.0,25713.0,26405.0,26830.0,27233.0,28147.0,27865.0,28656.0,28654.0,28764.0,29226.0,29583.0,30692.0,31699.0,32152.0,32588.0,33380.0,34215.0,34658.0,33962.0,34360.0,34246.0,33136.0,33481.0,32099.0,30971.0,30617.0,31144.0,31422.0,31824.0,31763.0,32182.0,32054.0,32373.0,32708.0,33262.0,33849.0,34872.0,35033.0,35470.0,34787.0,33757.0,33191.0,32544.0
K,79,18625.0,21295.0,22503.0,25453.0,24773.0,24316.0,24274.0,24406.0,23980.0,25404.0,26117.0,26495.0,26895.0,27832.0,27567.0,28315.0,28308.0,28415.0,28870.0,29230.0,30306.0,31312.0,31735.0,32250.0,32974.0,33843.0,34253.0,33578.0,33941.0,33821.0,32740.0,33076.0,31697.0,30587.0,30249.0,30773.0,31022.0,31446.0,31407.0,31790.0,31686.0,32012.0,32334.0,32868.0,33418.0,34458.0,34614.0,35056.0,34388.0,33350.0,32797.0
K,80,16927.0,18368.0,21012.0,22200.0,25144.0,24455.0,23966.0,23962.0,24107.0,23684.0,25066.0,25734.0,26141.0,26521.0,27459.0,27183.0,27889.0,27930.0,28039.0,28471.0,28847.0,29886.0,30893.0,31310.0,31847.0,32510.0,33378.0,33818.0,33113.0,33479.0,33333.0,32303.0,32649.0,31251.0,30158.0,29812.0,30351.0,30602.0,31034.0,30973.0,31408.0,31246.0,31584.0,31917.0,32411.0,32972.0,34024.0,34149.0,34590.0,33952.0,32890.0
K,81,14386.0,16669.0,18093.0,20715.0,21885.0,24764.0,24045.0,23640.0,23567.0,23728.0,23304.0,24679.0,25348.0,25728.0,26114.0,27078.0,26741.0,27491.0,27500.0,27618.0,28036.0,28413.0,29445.0,30473.0,30885.0,31375.0,31975.0,32858.0,33307.0,32602.0,32993.0,32816.0,31821.0,32180.0,30816.0,29651.0,29369.0,29873.0,30113.0,30545.0,30528.0,30966.0,30775.0,31082.0,31443.0,31891.0,32482.0,33497.0,33600.0,34017.0,33432.0
K,82,14292.0,14135.0,16392.0,17811.0,20350.0,21532.0,24332.0,23638.0,23214.0,23145.0,23312.0,22897.0,24282.0,24944.0,25256.0,25669.0,26623.0,26307.0,27006.0,27026.0,27124.0,27542.0,27903.0,28952.0,29960.0,30338.0,30821.0,31420.0,32300.0,32668.0,32058.0,32405.0,32249.0,31295.0,31605.0,30266.0,29133.0,28883.0,29393.0,29579.0,30013.0,29988.0,30465.0,30252.0,30488.0,30900.0,31301.0,31910.0,32901.0,32966.0,33423.0
K,83,13203.0,14018.0,13869.0,16100.0,17428.0,19937.0,21105.0,23835.0,23151.0,22754.0,22689.0,22855.0,22470.0,23817.0,24450.0,24782.0,25174.0,26037.0,25792.0,26430.0,26467.0,26586.0,26979.0,27363.0,28387.0,29362.0,29748.0,30205.0,30823.0,31657.0,31998.0,31453.0,31755.0,31610.0,30685.0,30965.0,29650.0,28550.0,28293.0,28791.0,29027.0,29411.0,29416.0,29820.0,29679.0,29922.0,30232.0,30654.0,31234.0,32289.0,32267.0
K,84,12100.0,12904.0,13729.0,13572.0,15742.0,17067.0,19470.0,20625.0,23305.0,22623.0,22277.0,22197.0,22317.0,21911.0,23254.0,23877.0,24236.0,24611.0,25460.0,25147.0,25815.0,25870.0,25935.0,26349.0,26713.0,27781.0,28733.0,29095.0,29502.0,30132.0,30925.0,31290.0,30731.0,31014.0,30917.0,29942.0,30250.0,29054.0,27963.0,27614.0,28126.0,28339.0,28761.0,28723.0,29131.0,28975.0,29222.0,29513.0,29954.0,30524.0,31529.0
K,85,10731.0,11772.0,12560.0,13365.0,13226.0,15299.0,16601.0,18959.0,20077.0,22714.0,22020.0,21712.0,21638.0,21781.0,21328.0,22665.0,23276.0,23611.0,23936.0,24770.0,24481.0,25108.0,25243.0,25328.0,25696.0,26022.0,27058.0,27994.0,28330.0,28722.0,29376.0,30132.0,30502.0,29948.0,30179.0,30071.0,29136.0,29492.0,28315.0,27230.0,26888.0,27455.0,27665.0,28007.0,27953.0,28388.0,28229.0,28486.0,28689.0,29118.0,29653.0
K,86,9731.0,10400.0,11423.0,12214.0,12999.0,12846.0,14854.0,16095.0,18386.0,19482.0,22080.0,21388.0,21044.0,20996.0,21126.0,20692.0,22028.0,22560.0,22942.0,23226.0,24034.0,23762.0,24378.0,24479.0,24572.0,24940.0,25248.0,26287.0,27173.0,27487.0,27872.0,28449.0,29288.0,29621.0,29115.0,29319.0,29215.0,28279.0,28607.0,27476.0,26439.0,26116.0,26641.0,26862.0,27153.0,27166.0,27571.0,27398.0,27656.0,27850.0,28315.0
K,87,8566.0,9402.0,10070.0,11014.0,11832.0,12537.0,12418.0,14385.0,15561.0,17798.0,18864.0,21319.0,20682.0,20344.0,20309.0,20413.0,20009.0,21270.0,21797.0,22215.0,22429.0,23181.0,22964.0,23584.0,23668.0,23754.0,24078.0,24364.0,25374.0,26289.0,26546.0,26913.0,27488.0,28292.0,28643.0,28114.0,28342.0,28255.0,27319.0,27642.0,26541.0,25620.0,25247.0,25702.0,25984.0,26273.0,26259.0,26628.0,26473.0,26731.0,26954.0
K,88,7676.0,8201.0,9033.0,9665.0,10621.0,11335.0,12046.0,11945.0,13826.0,14993.0,17107.0,18120.0,20493.0,19961.0,19583.0,19548.0,19620.0,19278.0,20431.0,20970.0,21409.0,21559.0,22340.0,22082.0,22683.0,22763.0,22885.0,23141.0,23434.0,24406.0,25319.0,25561.0,25870.0,26440.0,27220.0,27535.0,27000.0,27275.0,27197.0,26265.0,26594.0,25472.0,24609.0,24311.0,24744.0,24995.0,25253.0,25240.0,25614.0,25452.0,25757.0
K,89,6899.0,7335.0,7902.0,8636.0,9227.0,10187.0,10844.0,11526.0,11473.0,13173.0,14378.0,16400.0,17324.0,19611.0,19051.0,18769.0,18729.0,18743.0,18411.0,19568.0,20050.0,20418.0,20586.0,21361.0,21147.0,21726.0,21830.0,21888.0,22133.0,22363.0,23318.0,24235.0,24426.0,24778.0,25264.0,25985.0,26334.0,25828.0,26111.0,26037.0,25152.0,25499.0,24404.0,23552.0,23221.0,23621.0,23886.0,24125.0,24153.0,24538.0,24369.0
K,90,6430.0,6111.0,6420.0,6927.0,7616.0,8136.0,8956.0,9561.0,10122.0,10059.0,11561.0,12681.0,14367.0,15214.0,17287.0,16846.0,16497.0,16462.0,16422.0,16161.0,17255.0,17642.0,17906.0,18158.0,18774.0,18636.0,19047.0,19188.0,19229.0,19527.0,19681.0,20553.0,21372.0,21345.0,21820.0,22254.0,22859.0,23143.0,22740.0,22932.0,22949.0,22032.0,22396.0,21474.0,20737.0,20417.0,20714.0,21014.0,21343.0,21286.0,21567.0
K,91,5648.0,5415.0,5150.0,5401.0,5868.0,6436.0,6886.0,7570.0,8095.0,8561.0,8491.0,9702.0,10752.0,12174.0,12798.0,14658.0,14239.0,13891.0,13884.0,13857.0,13667.0,14604.0,14942.0,15015.0,15373.0,15817.0,15757.0,16035.0,16162.0,16239.0,16501.0,16625.0,17449.0,18091.0,18105.0,18359.0,18774.0,19284.0,19570.0,19235.0,19433.0,19492.0,18647.0,18931.0,18200.0,17404.0,17231.0,17418.0,17702.0,18030.0,17976.0
K,92,4751.0,4582.0,4454.0,4192.0,4393.0,4746.0,5172.0,5543.0,6121.0,6606.0,6927.0,6930.0,7850.0,8742.0,9812.0,10411.0,11870.0,11573.0,11295.0,11309.0,11245.0,11048.0,11817.0,12085.0,12125.0,12488.0,12817.0,12710.0,12913.0,13039.0,13073.0,13433.0,13459.0,14043.0,14603.0,14640.0,14931.0,15221.0,15680.0,15908.0,15597.0,15827.0,15814.0,15063.0,15439.0,14767.0,14069.0,13843.0,14130.0,14249.0,14616.0
K,93,3747.0,3643.0,3536.0,3484.0,3245.0,3419.0,3694.0,4028.0,4297.0,4754.0,5086.0,5396.0,5398.0,6105.0,6800.0,7568.0,8019.0,9094.0,8986.0,8724.0,8732.0,8701.0,8488.0,9094.0,9391.0,9472.0,9693.0,9945.0,9824.0,9924.0,10081.0,10106.0,10449.0,10440.0,10899.0,11232.0,11353.0,11704.0,11859.0,12203.0,12432.0,12078.0,12253.0,12270.0,11667.0,11955.0,11528.0,10968.0,10786.0,10925.0,10932.0
K,94,3013.0,2776.0,2649.0,2676.0,2585.0,2385.0,2545.0,2717.0,2978.0,3192.0,3519.0,3779.0,4041.0,3966.0,4561.0,5036.0,5662.0,5983.0,6715.0,6598.0,6428.0,6392.0,6423.0,6307.0,6763.0,6968.0,7040.0,7159.0,7318.0,7329.0,7277.0,7413.0,7404.0,7698.0,7717.0,8062.0,8346.0,8351.0,8697.0,8780.0,9070.0,9194.0,8925.0,9129.0,9054.0,8625.0,8835.0,8368.0,8085.0,8062.0,8111.0
K,95,2297.0,2143.0,1961.0,1903.0,1920.0,1815.0,1661.0,1793.0,1913.0,2054.0,2214.0,2472.0,2659.0,2882.0,2803.0,3245.0,3509.0,3967.0,4184.0,4737.0,4602.0,4481.0,4518.0,4570.0,4492.0,4780.0,4916.0,4979.0,5092.0,5172.0,5158.0,5143.0,5250.0,5171.0,5423.0,5498.0,5663.0,5891.0,5766.0,6148.0,6190.0,6406.0,6518.0,6370.0,6454.0,6363.0,6022.0,6304.0,5930.0,5690.0,5681.0
K,96,1797.0,1545.0,1438.0,1304.0,1311.0,1284.0,1182.0,1116.0,1224.0,1288.0,1379.0,1480.0,1647.0,1773.0,1933.0,1905.0,2181.0,2393.0,2561.0,2832.0,3269.0,3118.0,3031.0,3025.0,3083.0,3009.0,3192.0,3292.0,3328.0,3437.0,3515.0,3436.0,3426.0,3589.0,3448.0,3630.0,3674.0,3752.0,3904.0,3839.0,4087.0,4192.0,4261.0,4437.0,4225.0,4368.0,4255.0,4045.0,4268.0,4007.0,3834.0
K,97,1313.0,1138.0,967.0,914.0,813.0,815.0,810.0,727.0,736.0,761.0,846.0,883.0,980.0,1054.0,1137.0,1199.0,1201.0,1412.0,1494.0,1599.0,1788.0,2038.0,2002.0,1880.0,1921.0,1936.0,1887.0,2028.0,2057.0,2130.0,2121.0,2221.0,2173.0,2174.0,2255.0,2191.0,2342.0,2376.0,2399.0,2441.0,2456.0,2553.0,2661.0,2660.0,2805.0,2644.0,2795.0,2683.0,2629.0,2643.0,2527.0
K,98,991.0,807.0,680.0,568.0,551.0,484.0,488.0,487.0,432.0,466.0,461.0,514.0,502.0,579.0,617.0,690.0,731.0,723.0,849.0,869.0,959.0,1057.0,1239.0,1223.0,1135.0,1149.0,1171.0,1119.0,1223.0,1230.0,1319.0,1317.0,1344.0,1315.0,1324.0,1335.0,1331.0,1398.0,1435.0,1426.0,1448.0,1472.0,1530.0,1590.0,1592.0,1651.0,1606.0,1701.0,1616.0,1573.0,1574.0
K,99,597.0,559.0,442.0,410.0,334.0,305.0,261.0,272.0,284.0,225.0,243.0,271.0,298.0,270.0,326.0,354.0,390.0,405.0,410.0,487.0,475.0,544.0,598.0,716.0,658.0,613.0,653.0,678.0,633.0,684.0,695.0,776.0,776.0,759.0,764.0,727.0,738.0,773.0,794.0,798.0,806.0,800.0,822.0,901.0,891.0,869.0,952.0,887.0,957.0,933.0,886.0
K,100,423.0,329.0,301.0,231.0,217.0,193.0,162.0,130.0,154.0,158.0,108.0,121.0,141.0,146.0,153.0,158.0,198.0,200.0,218.0,222.0,249.0,269.0,286.0,315.0,407.0,342.0,332.0,349.0,353.0,311.0,371.0,370.0,404.0,403.0,426.0,432.0,378.0,406.0,402.0,416.0,411.0,443.0,447.0,440.0,462.0,490.0,481.0,486.0,462.0,484.0,489.0
K,101,256.0,210.0,174.0,149.0,104.0,104.0,106.0,95.0,65.0,69.0,76.0,54.0,53.0,60.0,81.0,83.0,74.0,93.0,91.0,102.0,98.0,132.0,112.0,143.0,161.0,212.0,168.0,162.0,168.0,164.0,146.0,189.0,167.0,204.0,182.0,204.0,208.0,195.0,210.0,198.0,210.0,192.0,223.0,209.0,234.0,233.0,234.0,238.0,245.0,231.0,221.0
K,102,164.0,109.0,91.0,82.0,60.0,43.0,45.0,51.0,42.0,32.0,29.0,33.0,25.0,22.0,29.0,37.0,42.0,29.0,39.0,37.0,54.0,46.0,59.0,52.0,70.0,74.0,100.0,78.0,86.0,85.0,71.0,70.0,90.0,70.0,100.0,76.0,75.0,90.0,94.0,104.0,90.0,95.0,95.0,103.0,86.0,90.0,107.0,111.0,110.0,111.0,108.0
K,103,82.0,72.0,48.0,45.0,36.0,25.0,13.0,22.0,23.0,24.0,17.0,15.0,16.0,13.0,8.0,20.0,13.0,15.0,12.0,15.0,14.0,27.0,19.0,23.0,23.0,29.0,27.0,38.0,36.0,36.0,33.0,37.0,23.0,33.0,34.0,55.0,40.0,26.0,31.0,32.0,35.0,43.0,39.0,39.0,43.0,43.0,43.0,43.0,48.0,39.0,44.0
K,104,39.0,36.0,31.0,19.0,18.0,18.0,13.0,5.0,9.0,5.0,6.0,8.0,5.0,1.0,8.0,4.0,13.0,3.0,5.0,3.0,6.0,8.0,13.0,11.0,9.0,7.0,12.0,10.0,17.0,11.0,16.0,13.0,19.0,12.0,13.0,22.0,25.0,13.0,13.0,13.0,8.0,12.0,14.0,17.0,12.0,15.0,9.0,15.0,15.0,16.0,19.0
