sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063
M,23,35569.0,35238.0,33396.0,32336.0,32868.0,33313.0,32954.0,33858.0,33706.0,34724.0,34951.0,34228.0,33438.0,33019.0,31798.0,31851.0,31723.0,31728.0,30316.0,29420.0,28956.0,27924.0,29332.0,26640.0,26841.0,26548.0,26207.0,26134.0,25892.0,25604.0,25103.0,24845.0,24691.0,24409.0,24246.0,23959.0,23941.0,23774.0,23690.0,23762.0,23560.0
M,24,35369.0,35563.0,35237.0,33392.0,32334.0,32866.0,33309.0,32949.0,33854.0,33702.0,34720.0,34948.0,34226.0,33436.0,33017.0,31796.0,31848.0,31722.0,31727.0,30313.0,29418.0,28955.0,27924.0,29330.0,26640.0,26840.0,26548.0,26206.0,26134.0,25892.0,25602.0,25103.0,24845.0,24691.0,24409.0,24245.0,23957.0,23941.0,23773.0,23690.0,23760.0
M,25,36562.0,35362.0,35555.0,35234.0,33384.0,32331.0,32861.0,33307.0,32945.0,33850.0,33697.0,34717.0,34945.0,34224.0,33435.0,33014.0,31791.0,31845.0,31721.0,31723.0,30311.0,29417.0,28955.0,27922.0,29330.0,26640.0,26840.0,26547.0,26205.0,26133.0,25892.0,25601.0,25103.0,24844.0,24691.0,24409.0,24243.0,23955.0,23940.0,23773.0,23690.0
M,26,37633.0,36556.0,35355.0,35548.0,35233.0,33379.0,32329.0,32853.0,33305.0,32943.0,33847.0,33694.0,34715.0,34943.0,34221.0,33432.0,33009.0,31790.0,31845.0,31719.0,31721.0,30309.0,29417.0,28953.0,27919.0,29328.0,26639.0,26840.0,26547.0,26205.0,26132.0,25892.0,25601.0,25102.0,24844.0,24691.0,24409.0,24243.0,23955.0,23940.0,23773.0
M,27,37911.0,37625.0,36551.0,35351.0,35548.0,35227.0,33375.0,32324.0,32850.0,33297.0,32936.0,33842.0,33692.0,34710.0,34939.0,34217.0,33429.0,33008.0,31788.0,31844.0,31718.0,31719.0,30305.0,29416.0,28950.0,27919.0,29328.0,26639.0,26839.0,26545.0,26204.0,26132.0,25891.0,25601.0,25102.0,24844.0,24691.0,24409.0,24241.0,23954.0,23940.0
M,28,38057.0,37904.0,37617.0,36544.0,35349.0,35544.0,35224.0,33370.0,32321.0,32847.0,33289.0,32933.0,33840.0,33686.0,34708.0,34935.0,34215.0,33428.0,33006.0,31787.0,31840.0,31717.0,31719.0,30303.0,29416.0,28950.0,27919.0,29328.0,26638.0,26839.0,26545.0,26204.0,26131.0,25891.0,25600.0,25102.0,24844.0,24690.0,24409.0,24240.0,23954.0
M,29,38611.0,38051.0,37897.0,37612.0,36542.0,35341.0,35538.0,35220.0,33369.0,32317.0,32845.0,33285.0,32928.0,33833.0,33683.0,34707.0,34932.0,34214.0,33425.0,33004.0,31785.0,31838.0,31717.0,31716.0,30300.0,29416.0,28950.0,27918.0,29328.0,26637.0,26839.0,26545.0,26204.0,26131.0,25891.0,25600.0,25100.0,24843.0,24688.0,24409.0,24236.0
M,30,39820.0,38601.0,38042.0,37888.0,37608.0,36527.0,35340.0,35535.0,35217.0,33363.0,32311.0,32841.0,33281.0,32921.0,33827.0,33677.0,34703.0,34930.0,34213.0,33421.0,33000.0,31784.0,31834.0,31716.0,31715.0,30300.0,29414.0,28950.0,27918.0,29326.0,26635.0,26839.0,26543.0,26204.0,26131.0,25890.0,25600.0,25100.0,24842.0,24687.0,24407.0
M,31,40282.0,39810.0,38593.0,38037.0,37881.0,37595.0,36520.0,35331.0,35531.0,35213.0,33359.0,32308.0,32836.0,33275.0,32916.0,33825.0,33673.0,34699.0,34926.0,34210.0,33416.0,32999.0,31780.0,31830.0,31714.0,31713.0,30297.0,29414.0,28949.0,27913.0,29325.0,26634.0,26837.0,26543.0,26203.0,26131.0,25889.0,25599.0,25099.0,24838.0,24686.0
M,32,40727.0,40276.0,39806.0,38585.0,38028.0,37878.0,37589.0,36513.0,35324.0,35527.0,35208.0,33356.0,32303.0,32832.0,33274.0,32912.0,33824.0,33670.0,34696.0,34923.0,34209.0,33414.0,32999.0,31780.0,31828.0,31712.0,31710.0,30297.0,29413.0,28948.0,27911.0,29324.0,26632.0,26836.0,26542.0,26203.0,26129.0,25887.0,25598.0,25099.0,24837.0
M,33,40275.0,40721.0,40267.0,39799.0,38578.0,38023.0,37873.0,37584.0,36509.0,35318.0,35520.0,35202.0,33352.0,32295.0,32827.0,33269.0,32907.0,33817.0,33669.0,34694.0,34922.0,34209.0,33414.0,32996.0,31779.0,31827.0,31710.0,31709.0,30297.0,29413.0,28946.0,27910.0,29324.0,26632.0,26836.0,26540.0,26200.0,26127.0,25887.0,25598.0,25099.0
M,34,40075.0,40272.0,40710.0,40266.0,39790.0,38570.0,38019.0,37866.0,37578.0,36506.0,35314.0,35515.0,35200.0,33349.0,32292.0,32827.0,33267.0,32906.0,33813.0,33667.0,34692.0,34921.0,34206.0,33414.0,32991.0,31778.0,31826.0,31708.0,31709.0,30297.0,29413.0,28946.0,27910.0,29324.0,26632.0,26835.0,26540.0,26200.0,26127.0,25887.0,25598.0
M,35,38393.0,40065.0,40264.0,40696.0,40262.0,39780.0,38561.0,38013.0,37860.0,37572.0,36504.0,35309.0,35511.0,35195.0,33344.0,32286.0,32824.0,33264.0,32904.0,33811.0,33664.0,34688.0,34918.0,34206.0,33411.0,32990.0,31774.0,31823.0,31708.0,31709.0,30296.0,29413.0,28946.0,27908.0,29323.0,26629.0,26833.0,26540.0,26200.0,26126.0,25886.0
M,36,38662.0,38389.0,40057.0,40258.0,40686.0,40256.0,39773.0,38558.0,37999.0,37850.0,37565.0,36497.0,35300.0,35502.0,35189.0,33344.0,32281.0,32819.0,33261.0,32900.0,33808.0,33663.0,34688.0,34916.0,34206.0,33410.0,32987.0,31772.0,31821.0,31708.0,31707.0,30296.0,29411.0,28942.0,27906.0,29323.0,26629.0,26833.0,26539.0,26200.0,26126.0
M,37,37985.0,38658.0,38374.0,40044.0,40247.0,40671.0,40249.0,39763.0,38547.0,37989.0,37848.0,37558.0,36490.0,35292.0,35494.0,35188.0,33341.0,32273.0,32817.0,33257.0,32899.0,33804.0,33662.0,34687.0,34915.0,34205.0,33407.0,32987.0,31772.0,31820.0,31707.0,31707.0,30295.0,29410.0,28939.0,27905.0,29322.0,26628.0,26832.0,26539.0,26199.0
M,38,37174.0,37971.0,38647.0,38363.0,40035.0,40241.0,40664.0,40239.0,39753.0,38544.0,37985.0,37839.0,37548.0,36483.0,35282.0,35488.0,35187.0,33333.0,32272.0,32815.0,33251.0,32897.0,33803.0,33657.0,34685.0,34911.0,34204.0,33406.0,32985.0,31770.0,31818.0,31705.0,31706.0,30293.0,29409.0,28936.0,27905.0,29321.0,26627.0,26831.0,26537.0
M,39,37362.0,37168.0,37958.0,38633.0,38359.0,40025.0,40232.0,40652.0,40233.0,39741.0,38534.0,37977.0,37835.0,37545.0,36476.0,35279.0,35482.0,35181.0,33328.0,32269.0,32814.0,33247.0,32895.0,33799.0,33655.0,34685.0,34910.0,34200.0,33404.0,32983.0,31770.0,31816.0,31703.0,31705.0,30292.0,29408.0,28935.0,27903.0,29320.0,26627.0,26831.0
M,40,37429.0,37347.0,37146.0,37946.0,38623.0,38350.0,40011.0,40219.0,40639.0,40212.0,39728.0,38527.0,37964.0,37826.0,37532.0,36471.0,35272.0,35480.0,35175.0,33323.0,32261.0,32811.0,33242.0,32892.0,33793.0,33652.0,34681.0,34908.0,34193.0,33403.0,32980.0,31768.0,31813.0,31702.0,31704.0,30288.0,29407.0,28931.0,27903.0,29318.0,26622.0
M,41,36190.0,37421.0,37336.0,37135.0,37922.0,38605.0,38338.0,39998.0,40204.0,40629.0,40204.0,39715.0,38517.0,37951.0,37814.0,37529.0,36461.0,35268.0,35476.0,35171.0,33317.0,32254.0,32808.0,33236.0,32888.0,33788.0,33650.0,34679.0,34905.0,34192.0,33403.0,32978.0,31768.0,31811.0,31700.0,31704.0,30288.0,29407.0,28928.0,27902.0,29318.0
M,42,36976.0,36175.0,37409.0,37325.0,37122.0,37908.0,38591.0,38323.0,39987.0,40191.0,40622.0,40194.0,39700.0,38501.0,37941.0,37809.0,37523.0,36453.0,35259.0,35474.0,35169.0,33312.0,32253.0,32808.0,33232.0,32886.0,33786.0,33647.0,34675.0,34902.0,34191.0,33400.0,32975.0,31765.0,31808.0,31697.0,31703.0,30287.0,29405.0,28926.0,27899.0
M,43,36250.0,36966.0,36158.0,37394.0,37312.0,37106.0,37890.0,38577.0,38310.0,39976.0,40179.0,40614.0,40178.0,39696.0,38492.0,37928.0,37801.0,37515.0,36447.0,35254.0,35470.0,35166.0,33308.0,32245.0,32806.0,33228.0,32885.0,33785.0,33646.0,34672.0,34898.0,34187.0,33400.0,32974.0,31761.0,31807.0,31696.0,31702.0,30287.0,29404.0,28925.0
M,44,36012.0,36234.0,36953.0,36147.0,37382.0,37294.0,37094.0,37871.0,38565.0,38299.0,39960.0,40169.0,40605.0,40169.0,39682.0,38483.0,37921.0,37795.0,37511.0,36442.0,35241.0,35465.0,35161.0,33303.0,32239.0,32801.0,33223.0,32883.0,33783.0,33640.0,34666.0,34897.0,34186.0,33399.0,32974.0,31757.0,31805.0,31691.0,31700.0,30281.0,29404.0
M,45,34884.0,35990.0,36209.0,36927.0,36123.0,37355.0,37268.0,37065.0,37848.0,38547.0,38275.0,39936.0,40151.0,40593.0,40158.0,39664.0,38477.0,37909.0,37778.0,37497.0,36436.0,35230.0,35461.0,35158.0,33297.0,32233.0,32795.0,33220.0,32877.0,33779.0,33636.0,34664.0,34889.0,34181.0,33395.0,32970.0,31755.0,31800.0,31690.0,31697.0,30279.0
M,46,35776.0,34864.0,35961.0,36188.0,36908.0,36106.0,37340.0,37246.0,37045.0,37834.0,38527.0,38259.0,39919.0,40134.0,40575.0,40142.0,39649.0,38462.0,37898.0,37770.0,37487.0,36426.0,35214.0,35452.0,35157.0,33295.0,32230.0,32795.0,33217.0,32876.0,33776.0,33632.0,34663.0,34885.0,34178.0,33392.0,32967.0,31752.0,31797.0,31688.0,31694.0
M,47,36463.0,35749.0,34849.0,35943.0,36174.0,36880.0,36082.0,37317.0,37231.0,37030.0,37805.0,38508.0,38245.0,39905.0,40123.0,40556.0,40127.0,39640.0,38446.0,37884.0,37763.0,37479.0,36423.0,35203.0,35446.0,35154.0,33293.0,32228.0,32794.0,33216.0,32871.0,33773.0,33630.0,34660.0,34884.0,34176.0,33390.0,32963.0,31748.0,31794.0,31687.0
M,48,37822.0,36439.0,35724.0,34831.0,35928.0,36147.0,36864.0,36065.0,37298.0,37207.0,37009.0,37781.0,38502.0,38234.0,39887.0,40112.0,40544.0,40114.0,39630.0,38429.0,37881.0,37756.0,37472.0,36416.0,35200.0,35440.0,35150.0,33287.0,32222.0,32792.0,33213.0,32868.0,33768.0,33630.0,34658.0,34881.0,34171.0,33384.0,32961.0,31744.0,31792.0
M,49,38079.0,37795.0,36415.0,35703.0,34808.0,35902.0,36129.0,36854.0,36051.0,37282.0,37180.0,36996.0,37767.0,38492.0,38225.0,39878.0,40099.0,40535.0,40102.0,39624.0,38421.0,37878.0,37751.0,37459.0,36411.0,35197.0,35435.0,35149.0,33285.0,32219.0,32789.0,33210.0,32867.0,33766.0,33625.0,34657.0,34878.0,34169.0,33381.0,32959.0,31742.0
M,50,39204.0,38043.0,37758.0,36384.0,35664.0,34777.0,35871.0,36099.0,36822.0,36026.0,37245.0,37146.0,36975.0,37745.0,38464.0,38201.0,39864.0,40082.0,40523.0,40080.0,39605.0,38408.0,37869.0,37739.0,37452.0,36401.0,35189.0,35434.0,35141.0,33282.0,32215.0,32778.0,33205.0,32865.0,33761.0,33621.0,34651.0,34877.0,34167.0,33377.0,32955.0
M,51,38960.0,39164.0,38008.0,37713.0,36349.0,35642.0,34760.0,35848.0,36069.0,36798.0,35996.0,37226.0,37105.0,36949.0,37720.0,38440.0,38179.0,39846.0,40065.0,40511.0,40067.0,39592.0,38396.0,37858.0,37732.0,37440.0,36395.0,35184.0,35424.0,35136.0,33278.0,32211.0,32771.0,33200.0,32863.0,33755.0,33618.0,34647.0,34874.0,34165.0,33371.0
M,52,38530.0,38934.0,39134.0,37967.0,37686.0,36316.0,35610.0,34737.0,35809.0,36041.0,36769.0,35966.0,37193.0,37082.0,36918.0,37690.0,38418.0,38163.0,39830.0,40052.0,40494.0,40047.0,39580.0,38381.0,37849.0,37721.0,37431.0,36389.0,35176.0,35413.0,35131.0,33274.0,32205.0,32764.0,33198.0,32860.0,33754.0,33612.0,34642.0,34873.0,34161.0
M,53,39127.0,38492.0,38897.0,39099.0,37924.0,37654.0,36289.0,35567.0,34702.0,35791.0,36012.0,36742.0,35937.0,37170.0,37058.0,36893.0,37678.0,38402.0,38147.0,39813.0,40033.0,40483.0,40034.0,39564.0,38370.0,37842.0,37713.0,37424.0,36387.0,35167.0,35411.0,35124.0,33272.0,32201.0,32763.0,33195.0,32858.0,33748.0,33608.0,34640.0,34871.0
M,54,38711.0,39092.0,38464.0,38864.0,39059.0,37878.0,37610.0,36250.0,35544.0,34670.0,35758.0,35981.0,36710.0,35916.0,37144.0,37043.0,36878.0,37661.0,38391.0,38127.0,39797.0,40016.0,40476.0,40023.0,39556.0,38360.0,37835.0,37706.0,37420.0,36384.0,35165.0,35405.0,35117.0,33265.0,32196.0,32754.0,33193.0,32851.0,33746.0,33601.0,34637.0
M,55,37445.0,38663.0,39029.0,38402.0,38810.0,38991.0,37811.0,37565.0,36192.0,35504.0,34639.0,35721.0,35939.0,36673.0,35892.0,37105.0,37022.0,36852.0,37632.0,38376.0,38101.0,39766.0,39996.0,40459.0,40001.0,39540.0,38351.0,37827.0,37696.0,37413.0,36375.0,35160.0,35400.0,35113.0,33262.0,32189.0,32741.0,33187.0,32845.0,33733.0,33595.0
M,56,37508.0,37391.0,38592.0,38976.0,38344.0,38740.0,38928.0,37758.0,37518.0,36155.0,35463.0,34606.0,35679.0,35906.0,36630.0,35868.0,37070.0,36996.0,36828.0,37614.0,38356.0,38076.0,39745.0,39979.0,40448.0,39991.0,39526.0,38344.0,37815.0,37686.0,37403.0,36369.0,35155.0,35394.0,35109.0,33256.0,32183.0,32731.0,33177.0,32840.0,33729.0
M,57,36634.0,37449.0,37327.0,38535.0,38919.0,38294.0,38697.0,38874.0,37699.0,37476.0,36114.0,35420.0,34574.0,35640.0,35872.0,36599.0,35841.0,37041.0,36977.0,36806.0,37594.0,38334.0,38057.0,39729.0,39964.0,40438.0,39979.0,39509.0,38330.0,37808.0,37670.0,37399.0,36360.0,35145.0,35383.0,35104.0,33245.0,32178.0,32724.0,33171.0,32833.0
M,58,35796.0,36571.0,37393.0,37267.0,38485.0,38868.0,38252.0,38641.0,38810.0,37659.0,37418.0,36074.0,35382.0,34543.0,35613.0,35837.0,36572.0,35818.0,37020.0,36960.0,36780.0,37574.0,38316.0,38043.0,39708.0,39953.0,40430.0,39967.0,39502.0,38324.0,37795.0,37658.0,37396.0,36349.0,35140.0,35376.0,35093.0,33235.0,32171.0,32719.0,33162.0
M,59,33856.0,35751.0,36520.0,37336.0,37213.0,38438.0,38821.0,38194.0,38592.0,38764.0,37612.0,37381.0,36035.0,35357.0,34512.0,35586.0,35808.0,36543.0,35797.0,36994.0,36945.0,36753.0,37555.0,38300.0,38027.0,39694.0,39937.0,40422.0,39964.0,39494.0,38311.0,37784.0,37647.0,37387.0,36343.0,35135.0,35369.0,35086.0,33232.0,32162.0,32714.0
M,60,33238.0,33730.0,35618.0,36369.0,37187.0,37042.0,38310.0,38675.0,38066.0,38457.0,38665.0,37517.0,37271.0,35941.0,35284.0,34452.0,35500.0,35732.0,36488.0,35750.0,36951.0,36888.0,36717.0,37511.0,38262.0,37995.0,39658.0,39910.0,40393.0,39930.0,39474.0,38285.0,37768.0,37628.0,37369.0,36321.0,35118.0,35357.0,35067.0,33216.0,32143.0
M,61,32420.0,33097.0,33602.0,35473.0,36225.0,37067.0,36903.0,38173.0,38537.0,37948.0,38362.0,38551.0,37417.0,37178.0,35860.0,35216.0,34387.0,35453.0,35673.0,36433.0,35703.0,36901.0,36837.0,36679.0,37478.0,38227.0,37970.0,39641.0,39885.0,40370.0,39899.0,39448.0,38267.0,37751.0,37612.0,37353.0,36305.0,35103.0,35337.0,35047.0,33201.0
M,62,31875.0,32294.0,32972.0,33480.0,35331.0,36083.0,36935.0,36788.0,38068.0,38420.0,37821.0,38271.0,38442.0,37326.0,37102.0,35778.0,35153.0,34324.0,35394.0,35610.0,36375.0,35653.0,36856.0,36782.0,36641.0,37454.0,38196.0,37950.0,39619.0,39867.0,40341.0,39877.0,39427.0,38244.0,37730.0,37585.0,37329.0,36284.0,35082.0,35314.0,35026.0
M,63,31627.0,31717.0,32169.0,32840.0,33347.0,35196.0,35954.0,36806.0,36664.0,37948.0,38304.0,37703.0,38180.0,38349.0,37252.0,37021.0,35715.0,35097.0,34268.0,35336.0,35570.0,36325.0,35610.0,36816.0,36747.0,36611.0,37432.0,38171.0,37919.0,39598.0,39839.0,40319.0,39853.0,39403.0,38219.0,37702.0,37563.0,37310.0,36262.0,35070.0,35295.0
M,64,30857.0,31510.0,31590.0,32021.0,32719.0,33193.0,35081.0,35850.0,36680.0,36555.0,37820.0,38206.0,37614.0,38099.0,38272.0,37184.0,36947.0,35659.0,35045.0,34226.0,35288.0,35523.0,36282.0,35572.0,36778.0,36724.0,36589.0,37417.0,38148.0,37903.0,39578.0,39821.0,40290.0,39837.0,39379.0,38198.0,37684.0,37545.0,37292.0,36231.0,35054.0
M,65,29861.0,30628.0,31260.0,31366.0,31774.0,32450.0,32956.0,34839.0,35613.0,36413.0,36320.0,37585.0,38001.0,37442.0,37927.0,38100.0,37018.0,36821.0,35533.0,34933.0,34102.0,35197.0,35449.0,36207.0,35503.0,36713.0,36686.0,36545.0,37383.0,38100.0,37852.0,39523.0,39775.0,40256.0,39798.0,39345.0,38156.0,37637.0,37514.0,37256.0,36200.0
M,66,29798.0,29603.0,30378.0,31001.0,31120.0,31502.0,32194.0,32741.0,34612.0,35374.0,36184.0,36114.0,37387.0,37804.0,37286.0,37777.0,37943.0,36875.0,36689.0,35428.0,34846.0,34014.0,35097.0,35373.0,36133.0,35429.0,36658.0,36634.0,36499.0,37347.0,38059.0,37813.0,39484.0,39735.0,40200.0,39747.0,39298.0,38123.0,37586.0,37481.0,37216.0
M,67,28764.0,29566.0,29355.0,30154.0,30740.0,30882.0,31283.0,31966.0,32514.0,34380.0,35170.0,35982.0,35937.0,37205.0,37621.0,37133.0,37617.0,37819.0,36738.0,36571.0,35317.0,34753.0,33925.0,35018.0,35313.0,36074.0,35381.0,36608.0,36585.0,36462.0,37301.0,38019.0,37759.0,39444.0,39685.0,40153.0,39702.0,39254.0,38091.0,37545.0,37439.0
M,68,27721.0,28536.0,29341.0,29127.0,29916.0,30517.0,30632.0,31074.0,31744.0,32320.0,34157.0,34965.0,35767.0,35746.0,37043.0,37478.0,36994.0,37478.0,37672.0,36618.0,36464.0,35220.0,34655.0,33854.0,34950.0,35258.0,36022.0,35344.0,36559.0,36545.0,36423.0,37259.0,37965.0,37713.0,39402.0,39651.0,40099.0,39649.0,39217.0,38056.0,37496.0
M,69,26980.0,27525.0,28280.0,29096.0,28919.0,29695.0,30282.0,30403.0,30866.0,31536.0,32110.0,33970.0,34781.0,35601.0,35570.0,36888.0,37321.0,36873.0,37352.0,37551.0,36519.0,36357.0,35125.0,34572.0,33789.0,34881.0,35204.0,35976.0,35306.0,36514.0,36494.0,36388.0,37215.0,37929.0,37660.0,39355.0,39602.0,40062.0,39611.0,39174.0,38016.0
M,70,26474.0,26567.0,27122.0,27823.0,28632.0,28480.0,29262.0,29839.0,30025.0,30473.0,31154.0,31749.0,33608.0,34465.0,35266.0,35262.0,36584.0,37076.0,36603.0,37132.0,37359.0,36345.0,36196.0,34964.0,34446.0,33648.0,34791.0,35121.0,35882.0,35220.0,36423.0,36411.0,36299.0,37141.0,37834.0,37570.0,39259.0,39528.0,39973.0,39529.0,39108.0
M,71,25160.0,26084.0,26174.0,26731.0,27408.0,28187.0,28090.0,28874.0,29446.0,29631.0,30087.0,30776.0,31410.0,33294.0,34162.0,34982.0,34989.0,36329.0,36823.0,36414.0,36906.0,37167.0,36167.0,36049.0,34845.0,34333.0,33543.0,34694.0,35036.0,35805.0,35121.0,36341.0,36331.0,36230.0,37069.0,37737.0,37498.0,39181.0,39440.0,39880.0,39447.0
M,72,25075.0,24787.0,25697.0,25785.0,26333.0,27011.0,27799.0,27727.0,28497.0,29081.0,29299.0,29750.0,30453.0,31094.0,32986.0,33881.0,34685.0,34739.0,36086.0,36587.0,36199.0,36696.0,36984.0,36007.0,35884.0,34731.0,34235.0,33454.0,34615.0,34952.0,35725.0,35036.0,36260.0,36254.0,36149.0,36985.0,37654.0,37427.0,39095.0,39361.0,39810.0
M,73,24671.0,24681.0,24404.0,25313.0,25377.0,25940.0,26647.0,27430.0,27375.0,28153.0,28707.0,28975.0,29459.0,30131.0,30825.0,32692.0,33633.0,34430.0,34531.0,35884.0,36346.0,35994.0,36495.0,36828.0,35869.0,35758.0,34641.0,34174.0,33361.0,34532.0,34862.0,35647.0,34964.0,36181.0,36165.0,36079.0,36914.0,37576.0,37345.0,39020.0,39285.0
M,74,24612.0,24321.0,24279.0,24050.0,24883.0,25029.0,25572.0,26292.0,27065.0,27039.0,27809.0,28346.0,28656.0,29194.0,29877.0,30556.0,32442.0,33375.0,34190.0,34288.0,35659.0,36132.0,35841.0,36326.0,36682.0,35740.0,35660.0,34549.0,34075.0,33291.0,34460.0,34782.0,35565.0,34881.0,36093.0,36098.0,36007.0,36857.0,37507.0,37263.0,38967.0
M,75,24288.0,23940.0,23627.0,23640.0,23398.0,24213.0,24332.0,24929.0,25659.0,26471.0,26416.0,27233.0,27755.0,28098.0,28696.0,29370.0,30101.0,31985.0,32946.0,33722.0,33913.0,35322.0,35818.0,35542.0,36069.0,36435.0,35553.0,35499.0,34382.0,33932.0,33137.0,34299.0,34653.0,35421.0,34727.0,35938.0,35960.0,35855.0,36712.0,37365.0,37123.0
M,76,24418.0,23600.0,23318.0,22920.0,22986.0,22760.0,23585.0,23747.0,24325.0,25044.0,25884.0,25851.0,26676.0,27299.0,27617.0,28250.0,28966.0,29715.0,31579.0,32549.0,33347.0,33572.0,35001.0,35509.0,35253.0,35861.0,36237.0,35365.0,35343.0,34202.0,33777.0,32984.0,34160.0,34505.0,35240.0,34605.0,35782.0,35806.0,35710.0,36555.0,37223.0
M,77,20835.0,23761.0,22918.0,22656.0,22287.0,22379.0,22182.0,22977.0,23197.0,23761.0,24495.0,25321.0,25373.0,26179.0,26823.0,27219.0,27846.0,28590.0,29341.0,31213.0,32226.0,33037.0,33279.0,34722.0,35237.0,35050.0,35656.0,36058.0,35212.0,35157.0,34062.0,33635.0,32840.0,34024.0,34364.0,35089.0,34483.0,35633.0,35690.0,35568.0,36415.0
M,78,19491.0,20228.0,23085.0,22310.0,21999.0,21659.0,21823.0,21624.0,22448.0,22644.0,23241.0,24012.0,24790.0,24883.0,25753.0,26372.0,26837.0,27466.0,28230.0,28996.0,30884.0,31895.0,32746.0,33001.0,34464.0,35016.0,34852.0,35493.0,35873.0,35050.0,35018.0,33922.0,33505.0,32688.0,33885.0,34229.0,34950.0,34345.0,35513.0,35555.0,35431.0
M,79,16617.0,18959.0,19652.0,22436.0,21653.0,21362.0,21032.0,21274.0,21066.0,21941.0,22139.0,22760.0,23547.0,24344.0,24461.0,25364.0,26025.0,26462.0,27111.0,27942.0,28677.0,30585.0,31599.0,32468.0,32774.0,34253.0,34826.0,34669.0,35340.0,35709.0,34901.0,34880.0,33791.0,33363.0,32556.0,33764.0,34089.0,34817.0,34198.0,35405.0,35437.0
M,80,14484.0,15853.0,18068.0,18666.0,21381.0,20685.0,20445.0,20200.0,20451.0,20241.0,21118.0,21396.0,21999.0,22849.0,23682.0,23875.0,24767.0,25424.0,25912.0,26600.0,27427.0,28175.0,30119.0,31161.0,32076.0,32411.0,33929.0,34550.0,34420.0,35069.0,35453.0,34649.0,34640.0,33580.0,33149.0,32338.0,33555.0,33832.0,34570.0,33975.0,35151.0
M,81,11843.0,13813.0,15067.0,17210.0,17790.0,20368.0,19761.0,19547.0,19365.0,19639.0,19515.0,20373.0,20651.0,21346.0,22235.0,23059.0,23308.0,24223.0,24894.0,25363.0,26100.0,26987.0,27747.0,29719.0,30811.0,31746.0,32114.0,33668.0,34271.0,34139.0,34793.0,35202.0,34390.0,34404.0,33370.0,32929.0,32114.0,33334.0,33606.0,34368.0,33752.0
M,82,11475.0,11294.0,13150.0,14335.0,16447.0,16923.0,19477.0,18922.0,18705.0,18638.0,18869.0,18813.0,19693.0,20000.0,20690.0,21634.0,22471.0,22787.0,23727.0,24428.0,24927.0,25705.0,26572.0,27404.0,29337.0,30457.0,31426.0,31850.0,33385.0,34010.0,33881.0,34526.0,34967.0,34144.0,34171.0,33148.0,32705.0,31924.0,33126.0,33390.0,34161.0
M,83,10253.0,10901.0,10751.0,12536.0,13687.0,15727.0,16189.0,18613.0,18147.0,17989.0,17935.0,18196.0,18164.0,19046.0,19427.0,20132.0,21144.0,21987.0,22372.0,23261.0,23963.0,24530.0,25336.0,26195.0,27064.0,29060.0,30169.0,31149.0,31595.0,33145.0,33751.0,33652.0,34285.0,34724.0,33925.0,33938.0,32947.0,32496.0,31725.0,32922.0,33198.0
M,84,9065.0,9778.0,10432.0,10205.0,11986.0,13094.0,15017.0,15547.0,17903.0,17422.0,17318.0,17228.0,17573.0,17614.0,18499.0,18962.0,19671.0,20691.0,21543.0,21916.0,22853.0,23555.0,24159.0,24983.0,25911.0,26796.0,28796.0,29932.0,30928.0,31342.0,32909.0,33510.0,33407.0,34050.0,34490.0,33693.0,33725.0,32732.0,32302.0,31532.0,32711.0
M,85,7812.0,8470.0,9144.0,9706.0,9559.0,11191.0,12293.0,14065.0,14594.0,16936.0,16492.0,16402.0,16408.0,16795.0,16871.0,17822.0,18337.0,19025.0,20092.0,20935.0,21340.0,22314.0,23005.0,23682.0,24532.0,25527.0,26427.0,28467.0,29568.0,30604.0,30991.0,32545.0,33140.0,33102.0,33706.0,34119.0,33425.0,33392.0,32411.0,32000.0,31257.0
M,86,6657.0,7258.0,7887.0,8554.0,9043.0,8931.0,10388.0,11500.0,13233.0,13817.0,16077.0,15613.0,15557.0,15680.0,16100.0,16224.0,17168.0,17742.0,18468.0,19536.0,20362.0,20847.0,21783.0,22534.0,23255.0,24139.0,25168.0,26141.0,28133.0,29245.0,30243.0,30697.0,32246.0,32811.0,32765.0,33360.0,33803.0,33121.0,33082.0,32121.0,31686.0
M,87,5523.0,6164.0,6722.0,7348.0,7960.0,8476.0,8333.0,9760.0,10759.0,12450.0,13043.0,15243.0,14897.0,14895.0,15027.0,15482.0,15614.0,16550.0,17209.0,17917.0,19027.0,19872.0,20377.0,21327.0,22126.0,22889.0,23846.0,24870.0,25852.0,27858.0,28917.0,29933.0,30377.0,31887.0,32475.0,32458.0,33044.0,33474.0,32806.0,32758.0,31814.0
