sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058
K,73,25567.0,25605.0,24945.0,26245.0,26740.0,26985.0,27285.0,28100.0,27776.0,28304.0,28393.0,28505.0,28991.0,29418.0,30418.0,31621.0,32195.0,32720.0,33558.0,34546.0,35135.0,34595.0,35210.0,35230.0,34189.0,34687.0,33487.0,32435.0,32078.0,32854.0,33204.0,33848.0,33808.0,34301.0,34134.0,34771.0
K,74,25427.0,25282.0,25305.0,24622.0,25925.0,26454.0,26675.0,26989.0,27771.0,27498.0,28052.0,28131.0,28256.0,28776.0,29245.0,30248.0,31447.0,32053.0,32570.0,33390.0,34426.0,35020.0,34488.0,35106.0,35162.0,34141.0,34629.0,33435.0,32374.0,32042.0,32809.0,33159.0,33791.0,33773.0,34256.0,34097.0
K,75,25805.0,24954.0,24769.0,24773.0,24106.0,25331.0,25895.0,26152.0,26467.0,27311.0,27025.0,27606.0,27705.0,27857.0,28401.0,28901.0,29936.0,31158.0,31787.0,32318.0,33146.0,34198.0,34842.0,34319.0,34953.0,35046.0,34039.0,34546.0,33346.0,32280.0,31953.0,32734.0,33073.0,33716.0,33687.0,34176.0
K,76,26208.0,25265.0,24381.0,24231.0,24218.0,23580.0,24773.0,25390.0,25657.0,25999.0,26862.0,26588.0,27188.0,27339.0,27499.0,28084.0,28596.0,29662.0,30895.0,31524.0,32089.0,32948.0,34025.0,34700.0,34174.0,34836.0,34931.0,33943.0,34457.0,33260.0,32196.0,31874.0,32658.0,33006.0,33639.0,33612.0
K,77,23006.0,25699.0,24731.0,23844.0,23663.0,23705.0,23109.0,24235.0,24904.0,25186.0,25547.0,26441.0,26192.0,26808.0,27027.0,27213.0,27761.0,28332.0,29430.0,30654.0,31298.0,31873.0,32790.0,33840.0,34561.0,34069.0,34730.0,34834.0,33856.0,34360.0,33169.0,32109.0,31796.0,32552.0,32918.0,33561.0
K,78,21550.0,22532.0,25135.0,24182.0,23268.0,23145.0,23198.0,22684.0,23772.0,24433.0,24762.0,25141.0,26025.0,25847.0,26516.0,26744.0,26979.0,27516.0,28099.0,29185.0,30421.0,31106.0,31696.0,32640.0,33725.0,34460.0,33971.0,34642.0,34740.0,33767.0,34283.0,33076.0,32032.0,31720.0,32464.0,32845.0
K,79,18625.0,21107.0,22030.0,24573.0,23627.0,22769.0,22645.0,22701.0,22269.0,23347.0,24022.0,24368.0,24784.0,25660.0,25547.0,26226.0,26470.0,26726.0,27290.0,27876.0,28974.0,30230.0,30931.0,31557.0,32492.0,33618.0,34352.0,33880.0,34544.0,34659.0,33681.0,34208.0,33006.0,31966.0,31639.0,32387.0
K,80,16927.0,17993.0,20284.0,21105.0,23632.0,22687.0,21864.0,21831.0,21925.0,21538.0,22619.0,23352.0,23750.0,24235.0,25128.0,25025.0,25794.0,26080.0,26333.0,26905.0,27519.0,28712.0,29904.0,30668.0,31357.0,32312.0,33438.0,34172.0,33708.0,34361.0,34517.0,33537.0,34065.0,32860.0,31835.0,31518.0
K,81,14386.0,16366.0,17290.0,19468.0,20244.0,22711.0,21856.0,21072.0,21071.0,21252.0,20902.0,21924.0,22771.0,23185.0,23713.0,24644.0,24564.0,25408.0,25703.0,25976.0,26558.0,27222.0,28416.0,29669.0,30452.0,31162.0,32124.0,33256.0,34004.0,33548.0,34212.0,34373.0,33387.0,33947.0,32750.0,31721.0
K,82,14292.0,13875.0,15711.0,16577.0,18710.0,19463.0,21872.0,21065.0,20332.0,20423.0,20618.0,20297.0,21398.0,22220.0,22655.0,23233.0,24211.0,24175.0,25008.0,25347.0,25632.0,26273.0,26960.0,28164.0,29466.0,30266.0,31008.0,31948.0,33108.0,33840.0,33385.0,34053.0,34241.0,33238.0,33815.0,32619.0
K,83,13203.0,13788.0,13376.0,15105.0,15945.0,17954.0,18758.0,21091.0,20311.0,19679.0,19849.0,20021.0,19777.0,20890.0,21693.0,22194.0,22818.0,23829.0,23819.0,24682.0,25040.0,25329.0,25998.0,26749.0,27948.0,29299.0,30127.0,30867.0,31812.0,32955.0,33678.0,33212.0,33908.0,34104.0,33107.0,33671.0
K,84,12100.0,12761.0,13305.0,12876.0,14510.0,15309.0,17240.0,18098.0,20383.0,19639.0,19091.0,19303.0,19456.0,19323.0,20462.0,21241.0,21815.0,22412.0,23469.0,23494.0,24387.0,24761.0,25085.0,25768.0,26564.0,27791.0,29146.0,29969.0,30719.0,31644.0,32808.0,33541.0,33081.0,33777.0,33988.0,32980.0
K,85,10731.0,11280.0,11822.0,12290.0,11895.0,13364.0,14173.0,16075.0,16937.0,19078.0,18420.0,18002.0,18289.0,18583.0,18473.0,19676.0,20534.0,21089.0,21745.0,22800.0,22932.0,23870.0,24294.0,24687.0,25423.0,26262.0,27482.0,28838.0,29679.0,30430.0,31389.0,32528.0,33267.0,32779.0,33498.0,33727.0
K,86,9731.0,10014.0,10481.0,10919.0,11379.0,10997.0,12400.0,13105.0,15032.0,15833.0,17940.0,17373.0,17102.0,17446.0,17752.0,17768.0,18961.0,19805.0,20484.0,21171.0,22246.0,22424.0,23397.0,23893.0,24360.0,25107.0,25996.0,27214.0,28569.0,29411.0,30167.0,31146.0,32278.0,32977.0,32536.0,33262.0
K,87,8566.0,9069.0,9315.0,9694.0,10010.0,10557.0,10250.0,11546.0,12262.0,14095.0,14859.0,16957.0,16463.0,16308.0,16681.0,17081.0,17132.0,18385.0,19253.0,19951.0,20640.0,21738.0,22012.0,23016.0,23540.0,24084.0,24833.0,25754.0,26956.0,28333.0,29156.0,29934.0,30897.0,32048.0,32732.0,32317.0
K,88,7676.0,7976.0,8410.0,8572.0,8972.0,9272.0,9793.0,9588.0,10755.0,11492.0,13218.0,14042.0,16168.0,15705.0,15632.0,16078.0,16535.0,16598.0,17806.0,18763.0,19486.0,20171.0,21345.0,21632.0,22708.0,23289.0,23852.0,24602.0,25499.0,26747.0,28070.0,28889.0,29676.0,30662.0,31821.0,32489.0
K,89,6899.0,7171.0,7397.0,7802.0,7912.0,8303.0,8604.0,9144.0,8947.0,10116.0,10827.0,12463.0,13277.0,15390.0,15024.0,15053.0,15520.0,16017.0,16106.0,17349.0,18302.0,19008.0,19799.0,20988.0,21292.0,22452.0,23068.0,23643.0,24407.0,25242.0,26522.0,27850.0,28657.0,29443.0,30438.0,31589.0
K,90,6430.0,5875.0,6045.0,6155.0,6474.0,6619.0,7022.0,7265.0,7839.0,7735.0,8826.0,9541.0,10975.0,11921.0,13884.0,13773.0,13921.0,14348.0,14949.0,15174.0,16453.0,17419.0,18175.0,19093.0,20328.0,20736.0,21932.0,22550.0,23119.0,23855.0,24684.0,25976.0,27351.0,28147.0,28882.0,29932.0
K,91,5648.0,4099.0,3695.0,3794.0,3865.0,4058.0,4183.0,4456.0,4679.0,5038.0,5061.0,5797.0,6408.0,7391.0,8118.0,9574.0,9500.0,9735.0,10081.0,10610.0,10791.0,11693.0,12488.0,13074.0,13802.0,14801.0,15156.0,15985.0,16433.0,16937.0,17492.0,18076.0,19016.0,20150.0,20753.0,21315.0
K,92,4751.0,3675.0,2548.0,2255.0,2329.0,2428.0,2498.0,2697.0,2878.0,3004.0,3249.0,3306.0,3877.0,4270.0,4970.0,5481.0,6630.0,6575.0,6822.0,7152.0,7525.0,7637.0,8368.0,9044.0,9453.0,10056.0,10837.0,11185.0,11807.0,12036.0,12368.0,12879.0,13278.0,13938.0,14830.0,15337.0
K,93,3747.0,3034.0,2324.0,1614.0,1416.0,1443.0,1525.0,1577.0,1746.0,1874.0,1998.0,2104.0,2256.0,2612.0,2908.0,3419.0,3801.0,4540.0,4573.0,4783.0,5033.0,5312.0,5479.0,6014.0,6589.0,6905.0,7395.0,7927.0,8146.0,8607.0,8783.0,9082.0,9424.0,9828.0,10307.0,11006.0
K,94,3013.0,2442.0,1917.0,1497.0,1022.0,852.0,889.0,935.0,1023.0,1085.0,1222.0,1314.0,1371.0,1550.0,1759.0,1979.0,2382.0,2671.0,3206.0,3211.0,3400.0,3565.0,3793.0,3949.0,4333.0,4833.0,5046.0,5420.0,5830.0,5961.0,6327.0,6379.0,6612.0,6973.0,7263.0,7618.0
K,95,2297.0,1632.0,1246.0,991.0,754.0,502.0,458.0,475.0,498.0,567.0,569.0,675.0,762.0,801.0,924.0,1080.0,1224.0,1522.0,1723.0,2119.0,2102.0,2290.0,2423.0,2658.0,2772.0,3105.0,3425.0,3584.0,3895.0,4165.0,4294.0,4515.0,4544.0,4732.0,5031.0,5185.0
K,96,1797.0,1222.0,836.0,665.0,509.0,413.0,267.0,242.0,263.0,251.0,307.0,323.0,364.0,438.0,484.0,530.0,658.0,792.0,971.0,1133.0,1414.0,1426.0,1541.0,1698.0,1886.0,1983.0,2250.0,2466.0,2555.0,2780.0,2950.0,3049.0,3225.0,3219.0,3415.0,3581.0
K,97,1313.0,971.0,617.0,440.0,347.0,286.0,217.0,156.0,129.0,154.0,134.0,186.0,193.0,209.0,263.0,291.0,328.0,448.0,511.0,630.0,767.0,972.0,970.0,1042.0,1186.0,1304.0,1411.0,1630.0,1784.0,1843.0,1973.0,2107.0,2167.0,2337.0,2352.0,2450.0
K,98,991.0,699.0,478.0,303.0,229.0,183.0,144.0,113.0,82.0,78.0,92.0,77.0,96.0,115.0,136.0,161.0,191.0,214.0,292.0,336.0,424.0,521.0,666.0,673.0,720.0,848.0,953.0,1023.0,1157.0,1291.0,1319.0,1421.0,1532.0,1556.0,1682.0,1666.0
K,99,597.0,540.0,360.0,246.0,143.0,126.0,88.0,72.0,59.0,51.0,46.0,59.0,47.0,48.0,67.0,89.0,102.0,130.0,149.0,174.0,227.0,291.0,346.0,463.0,480.0,487.0,619.0,698.0,739.0,821.0,888.0,939.0,1013.0,1096.0,1099.0,1212.0
K,100,423.0,231.0,213.0,136.0,102.0,77.0,49.0,39.0,27.0,31.0,27.0,24.0,21.0,18.0,22.0,33.0,56.0,62.0,79.0,82.0,96.0,136.0,188.0,227.0,309.0,325.0,348.0,442.0,511.0,537.0,574.0,616.0,654.0,715.0,791.0,794.0
K,101,256.0,78.0,43.0,40.0,29.0,15.0,16.0,11.0,15.0,6.0,7.0,4.0,7.0,7.0,4.0,5.0,10.0,17.0,16.0,19.0,31.0,26.0,37.0,61.0,83.0,102.0,124.0,116.0,139.0,168.0,192.0,201.0,217.0,235.0,254.0,293.0
K,102,164.0,45.0,20.0,10.0,8.0,6.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,8.0,5.0,9.0,8.0,17.0,24.0,28.0,34.0,45.0,48.0,48.0,67.0,74.0,69.0,77.0,83.0,96.0
K,103,82.0,39.0,9.0,5.0,3.0,3.0,1.0,,,,,,2.0,2.0,,,,,1.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,11.0,13.0,18.0,17.0,22.0,26.0,30.0,25.0,34.0,32.0
K,104,39.0,16.0,5.0,3.0,2.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,3.0,,,1.0,,1.0,2.0,3.0,3.0,7.0,7.0,12.0,13.0,11.0,6.0,11.0
K,105,76.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,3.0,1.0,3.0,4.0,1.0,3.0
K,106,,13.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,1.0,
K,107,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
K,108,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
K,109,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,0,26681.0,19659.0,19624.0,19429.0,19114.0,18906.0,18822.0,18461.0,18315.0,18091.0,17937.0,17830.0,17800.0,17680.0,17613.0,17503.0,17548.0,17244.0,17217.0,16818.0,16885.0,16748.0,16591.0,16174.0,16107.0,15511.0,15484.0,14909.0,14457.0,13934.0,13507.0,13198.0,12749.0,12137.0,11840.0,11365.0
M,1,29378.0,26671.0,19648.0,19617.0,19423.0,19110.0,18898.0,18819.0,18460.0,18310.0,18084.0,17928.0,17823.0,17797.0,17678.0,17610.0,17499.0,17547.0,17244.0,17215.0,16816.0,16884.0,16746.0,16589.0,16173.0,16106.0,15511.0,15482.0,14909.0,14457.0,13933.0,13506.0,13197.0,12749.0,12136.0,11839.0
M,2,27958.0,29368.0,26661.0,19638.0,19609.0,19417.0,19104.0,18887.0,18815.0,18456.0,18304.0,18078.0,17925.0,17821.0,17793.0,17678.0,17603.0,17496.0,17544.0,17244.0,17214.0,16814.0,16883.0,16746.0,16584.0,16173.0,16104.0,15510.0,15481.0,14908.0,14457.0,13933.0,13504.0,13197.0,12749.0,12136.0
M,3,28989.0,27948.0,29355.0,26652.0,19630.0,19600.0,19415.0,19096.0,18883.0,18812.0,18451.0,18299.0,18076.0,17923.0,17819.0,17792.0,17672.0,17601.0,17496.0,17542.0,17238.0,17212.0,16814.0,16883.0,16746.0,16582.0,16173.0,16103.0,15510.0,15481.0,14908.0,14457.0,13933.0,13504.0,13196.0,12748.0
M,4,29454.0,28971.0,27937.0,29344.0,26640.0,19622.0,19591.0,19407.0,19092.0,18875.0,18807.0,18446.0,18287.0,18069.0,17920.0,17813.0,17789.0,17668.0,17598.0,17491.0,17540.0,17237.0,17211.0,16812.0,16883.0,16745.0,16579.0,16170.0,16102.0,15508.0,15480.0,14908.0,14457.0,13933.0,13504.0,13196.0
M,5,30339.0,29449.0,28970.0,27935.0,29342.0,26639.0,19622.0,19591.0,19406.0,19092.0,18875.0,18807.0,18446.0,18286.0,18067.0,17920.0,17811.0,17789.0,17668.0,17598.0,17490.0,17540.0,17237.0,17211.0,16812.0,16882.0,16745.0,16579.0,16170.0,16102.0,15508.0,15480.0,14908.0,14457.0,13933.0,13504.0
M,6,31761.0,30339.0,29448.0,28970.0,27931.0,29341.0,26638.0,19622.0,19590.0,19406.0,19088.0,18875.0,18806.0,18445.0,18286.0,18067.0,17920.0,17811.0,17788.0,17668.0,17598.0,17490.0,17540.0,17237.0,17211.0,16812.0,16882.0,16745.0,16579.0,16170.0,16102.0,15508.0,15479.0,14908.0,14457.0,13933.0
M,7,31747.0,31760.0,30338.0,29448.0,28969.0,27930.0,29340.0,26637.0,19622.0,19590.0,19406.0,19088.0,18875.0,18806.0,18445.0,18285.0,18066.0,17919.0,17811.0,17788.0,17668.0,17597.0,17490.0,17540.0,17237.0,17211.0,16812.0,16881.0,16745.0,16579.0,16170.0,16102.0,15508.0,15479.0,14908.0,14457.0
M,8,31877.0,31745.0,31757.0,30337.0,29445.0,28968.0,27930.0,29339.0,26636.0,19622.0,19590.0,19406.0,19088.0,18875.0,18806.0,18445.0,18285.0,18066.0,17919.0,17811.0,17788.0,17668.0,17596.0,17489.0,17540.0,17237.0,17211.0,16812.0,16881.0,16745.0,16579.0,16170.0,16102.0,15508.0,15479.0,14908.0
M,9,31832.0,31874.0,31743.0,31755.0,30336.0,29444.0,28968.0,27930.0,29337.0,26636.0,19622.0,19590.0,19406.0,19087.0,18874.0,18806.0,18445.0,18285.0,18066.0,17919.0,17810.0,17788.0,17668.0,17596.0,17488.0,17540.0,17237.0,17210.0,16812.0,16881.0,16745.0,16579.0,16170.0,16102.0,15508.0,15479.0
M,10,33040.0,31830.0,31872.0,31741.0,31751.0,30333.0,29443.0,28966.0,27929.0,29333.0,26634.0,19620.0,19590.0,19405.0,19085.0,18874.0,18806.0,18445.0,18283.0,18066.0,17919.0,17810.0,17788.0,17667.0,17596.0,17488.0,17540.0,17237.0,17210.0,16812.0,16881.0,16745.0,16579.0,16170.0,16102.0,15508.0
M,11,33476.0,33040.0,31827.0,31872.0,31738.0,31749.0,30332.0,29441.0,28964.0,27927.0,29331.0,26631.0,19618.0,19590.0,19404.0,19085.0,18873.0,18806.0,18445.0,18281.0,18066.0,17919.0,17810.0,17788.0,17667.0,17596.0,17488.0,17540.0,17237.0,17209.0,16812.0,16881.0,16745.0,16579.0,16170.0,16102.0
M,12,34255.0,33471.0,33039.0,31825.0,31868.0,31737.0,31746.0,30332.0,29440.0,28962.0,27926.0,29330.0,26630.0,19618.0,19589.0,19403.0,19085.0,18873.0,18805.0,18444.0,18280.0,18065.0,17919.0,17810.0,17787.0,17667.0,17596.0,17488.0,17540.0,17237.0,17209.0,16812.0,16881.0,16745.0,16579.0,16170.0
M,13,34985.0,34254.0,33470.0,33036.0,31822.0,31867.0,31735.0,31745.0,30331.0,29440.0,28960.0,27926.0,29330.0,26628.0,19618.0,19587.0,19402.0,19083.0,18872.0,18804.0,18444.0,18280.0,18065.0,17919.0,17810.0,17787.0,17667.0,17596.0,17488.0,17540.0,17237.0,17209.0,16811.0,16880.0,16745.0,16579.0
M,14,34749.0,34985.0,34252.0,33467.0,33034.0,31820.0,31864.0,31732.0,31743.0,30328.0,29438.0,28959.0,27926.0,29329.0,26626.0,19616.0,19587.0,19400.0,19083.0,18870.0,18804.0,18444.0,18280.0,18064.0,17918.0,17809.0,17787.0,17667.0,17596.0,17488.0,17540.0,17237.0,17209.0,16811.0,16880.0,16745.0
M,15,33731.0,34740.0,34977.0,34242.0,33457.0,33028.0,31808.0,31858.0,31725.0,31734.0,30326.0,29431.0,28953.0,27925.0,29325.0,26623.0,19615.0,19586.0,19398.0,19082.0,18865.0,18804.0,18443.0,18279.0,18064.0,17918.0,17809.0,17787.0,17666.0,17596.0,17487.0,17539.0,17235.0,17209.0,16810.0,16880.0
M,16,33891.0,33724.0,34733.0,34971.0,34236.0,33450.0,33021.0,31802.0,31850.0,31721.0,31725.0,30321.0,29424.0,28948.0,27923.0,29323.0,26621.0,19613.0,19583.0,19398.0,19081.0,18863.0,18804.0,18442.0,18279.0,18064.0,17918.0,17809.0,17785.0,17665.0,17596.0,17486.0,17539.0,17235.0,17209.0,16810.0
M,17,32980.0,33884.0,33717.0,34719.0,34963.0,34231.0,33442.0,33018.0,31797.0,31843.0,31717.0,31720.0,30319.0,29416.0,28942.0,27921.0,29320.0,26618.0,19613.0,19580.0,19396.0,19080.0,18862.0,18803.0,18442.0,18276.0,18063.0,17918.0,17808.0,17785.0,17664.0,17595.0,17486.0,17539.0,17235.0,17209.0
M,18,33334.0,32973.0,33876.0,33709.0,34712.0,34951.0,34223.0,33433.0,33014.0,31789.0,31835.0,31710.0,31717.0,30314.0,29412.0,28938.0,27919.0,29319.0,26617.0,19612.0,19580.0,19395.0,19080.0,18860.0,18803.0,18441.0,18276.0,18062.0,17918.0,17808.0,17784.0,17663.0,17594.0,17485.0,17539.0,17235.0
M,19,32888.0,33328.0,32965.0,33867.0,33702.0,34703.0,34939.0,34215.0,33427.0,33009.0,31784.0,31831.0,31706.0,31712.0,30312.0,29411.0,28938.0,27914.0,29314.0,26615.0,19612.0,19580.0,19394.0,19079.0,18860.0,18803.0,18441.0,18276.0,18061.0,17918.0,17808.0,17784.0,17663.0,17594.0,17485.0,17539.0
M,20,32354.0,32879.0,33315.0,32955.0,33859.0,33697.0,34694.0,34930.0,34208.0,33418.0,33000.0,31778.0,31822.0,31703.0,31708.0,30306.0,29407.0,28936.0,27910.0,29312.0,26613.0,19611.0,19578.0,19394.0,19079.0,18859.0,18803.0,18441.0,18276.0,18059.0,17917.0,17808.0,17784.0,17663.0,17594.0,17483.0
M,21,33404.0,32346.0,32869.0,33304.0,32950.0,33852.0,33691.0,34687.0,34922.0,34202.0,33411.0,32994.0,31773.0,31814.0,31699.0,31706.0,30303.0,29403.0,28934.0,27906.0,29311.0,26607.0,19611.0,19577.0,19394.0,19079.0,18859.0,18801.0,18440.0,18276.0,18059.0,17915.0,17808.0,17784.0,17663.0,17594.0
M,22,35241.0,33391.0,32334.0,32865.0,33294.0,32941.0,33841.0,33684.0,34676.0,34911.0,34197.0,33409.0,32988.0,31768.0,31812.0,31695.0,31699.0,30299.0,29402.0,28932.0,27905.0,29309.0,26603.0,19608.0,19576.0,19392.0,19078.0,18859.0,18800.0,18439.0,18276.0,18058.0,17915.0,17807.0,17784.0,17663.0
M,23,35569.0,35234.0,33377.0,32327.0,32856.0,33291.0,32935.0,33833.0,33675.0,34673.0,34903.0,34189.0,33405.0,32979.0,31761.0,31805.0,31690.0,31692.0,30293.0,29395.0,28926.0,27901.0,29307.0,26602.0,19608.0,19576.0,19392.0,19078.0,18859.0,18800.0,18438.0,18276.0,18056.0,17915.0,17806.0,17784.0
M,24,35369.0,35558.0,35225.0,33368.0,32321.0,32842.0,33286.0,32928.0,33825.0,33668.0,34662.0,34897.0,34183.0,33401.0,32974.0,31757.0,31800.0,31688.0,31687.0,30291.0,29394.0,28926.0,27899.0,29306.0,26601.0,19608.0,19574.0,19391.0,19075.0,18859.0,18799.0,18437.0,18276.0,18056.0,17915.0,17806.0
M,25,36562.0,35358.0,35543.0,35214.0,33358.0,32302.0,32831.0,33271.0,32920.0,33808.0,33650.0,34654.0,34891.0,34169.0,33394.0,32967.0,31755.0,31793.0,31684.0,31681.0,30285.0,29392.0,28924.0,27898.0,29304.0,26599.0,19607.0,19574.0,19391.0,19075.0,18858.0,18798.0,18437.0,18276.0,18054.0,17915.0
M,26,37633.0,36549.0,35345.0,35535.0,35202.0,33345.0,32294.0,32817.0,33265.0,32915.0,33793.0,33643.0,34647.0,34881.0,34164.0,33389.0,32960.0,31753.0,31791.0,31681.0,31676.0,30282.0,29392.0,28922.0,27896.0,29304.0,26596.0,19606.0,19573.0,19390.0,19075.0,18858.0,18798.0,18437.0,18275.0,18052.0
M,27,37911.0,37617.0,36536.0,35326.0,35518.0,35187.0,33332.0,32289.0,32803.0,33259.0,32902.0,33780.0,33633.0,34634.0,34873.0,34160.0,33383.0,32954.0,31749.0,31789.0,31677.0,31672.0,30280.0,29391.0,28921.0,27895.0,29304.0,26594.0,19604.0,19572.0,19388.0,19075.0,18856.0,18797.0,18435.0,18274.0
M,28,38057.0,37893.0,37605.0,36519.0,35306.0,35505.0,35174.0,33319.0,32283.0,32791.0,33243.0,32895.0,33776.0,33622.0,34629.0,34867.0,34150.0,33381.0,32949.0,31745.0,31786.0,31673.0,31668.0,30280.0,29389.0,28920.0,27894.0,29303.0,26594.0,19604.0,19572.0,19388.0,19073.0,18856.0,18797.0,18435.0
M,29,38611.0,38043.0,37884.0,37593.0,36503.0,35296.0,35486.0,35166.0,33308.0,32274.0,32784.0,33239.0,32887.0,33765.0,33619.0,34623.0,34862.0,34145.0,33375.0,32947.0,31742.0,31783.0,31671.0,31664.0,30278.0,29388.0,28917.0,27892.0,29299.0,26591.0,19604.0,19571.0,19386.0,19073.0,18853.0,18797.0
M,30,39820.0,38590.0,38032.0,37874.0,37583.0,36489.0,35288.0,35474.0,35158.0,33297.0,32264.0,32774.0,33233.0,32877.0,33754.0,33613.0,34610.0,34857.0,34141.0,33372.0,32942.0,31736.0,31783.0,31667.0,31661.0,30274.0,29388.0,28916.0,27891.0,29297.0,26590.0,19602.0,19569.0,19386.0,19073.0,18852.0
M,31,40282.0,39810.0,38580.0,38019.0,37861.0,37571.0,36475.0,35277.0,35464.0,35148.0,33288.0,32255.0,32761.0,33224.0,32871.0,33744.0,33606.0,34603.0,34855.0,34138.0,33372.0,32937.0,31732.0,31780.0,31665.0,31658.0,30271.0,29388.0,28913.0,27891.0,29296.0,26588.0,19600.0,19568.0,19386.0,19073.0
M,32,40727.0,40266.0,39795.0,38563.0,38006.0,37853.0,37564.0,36465.0,35267.0,35453.0,35139.0,33286.0,32252.0,32758.0,33214.0,32869.0,33736.0,33602.0,34600.0,34852.0,34133.0,33369.0,32931.0,31729.0,31777.0,31664.0,31658.0,30270.0,29387.0,28913.0,27891.0,29296.0,26587.0,19599.0,19567.0,19386.0
M,33,40275.0,40716.0,40253.0,39782.0,38547.0,37997.0,37839.0,37548.0,36450.0,35258.0,35442.0,35130.0,33272.0,32246.0,32754.0,33210.0,32863.0,33734.0,33595.0,34597.0,34849.0,34130.0,33366.0,32929.0,31725.0,31773.0,31662.0,31658.0,30267.0,29385.0,28912.0,27891.0,29293.0,26584.0,19599.0,19566.0
M,34,40075.0,40267.0,40695.0,40242.0,39765.0,38537.0,37975.0,37824.0,37534.0,36437.0,35248.0,35431.0,35118.0,33261.0,32242.0,32748.0,33204.0,32859.0,33729.0,33586.0,34591.0,34844.0,34125.0,33366.0,32927.0,31723.0,31772.0,31660.0,31656.0,30266.0,29384.0,28909.0,27890.0,29292.0,26584.0,19599.0
M,35,38393.0,40063.0,40243.0,40677.0,40228.0,39743.0,38523.0,37954.0,37805.0,37520.0,36425.0,35233.0,35420.0,35109.0,33250.0,32235.0,32740.0,33197.0,32852.0,33722.0,33581.0,34586.0,34838.0,34122.0,33362.0,32926.0,31720.0,31772.0,31657.0,31653.0,30263.0,29384.0,28909.0,27889.0,29290.0,26584.0
M,36,38662.0,38379.0,40044.0,40226.0,40655.0,40210.0,39728.0,38503.0,37944.0,37793.0,37510.0,36417.0,35216.0,35412.0,35102.0,33238.0,32229.0,32734.0,33191.0,32842.0,33713.0,33576.0,34584.0,34835.0,34119.0,33360.0,32924.0,31719.0,31772.0,31655.0,31651.0,30263.0,29382.0,28908.0,27888.0,29289.0
M,37,37985.0,38644.0,38360.0,40023.0,40200.0,40634.0,40187.0,39715.0,38488.0,37927.0,37779.0,37497.0,36399.0,35204.0,35403.0,35098.0,33230.0,32221.0,32731.0,33185.0,32838.0,33711.0,33571.0,34583.0,34831.0,34118.0,33357.0,32923.0,31715.0,31769.0,31654.0,31650.0,30257.0,29379.0,28908.0,27887.0
M,38,37174.0,37972.0,38626.0,38339.0,40012.0,40180.0,40613.0,40159.0,39700.0,38473.0,37913.0,37763.0,37481.0,36381.0,35200.0,35400.0,35090.0,33225.0,32218.0,32723.0,33177.0,32833.0,33707.0,33568.0,34580.0,34830.0,34117.0,33353.0,32921.0,31712.0,31767.0,31653.0,31649.0,30255.0,29379.0,28905.0
M,39,37362.0,37158.0,37960.0,38607.0,38322.0,39992.0,40162.0,40592.0,40139.0,39678.0,38458.0,37900.0,37756.0,37472.0,36371.0,35194.0,35387.0,35083.0,33217.0,32214.0,32719.0,33175.0,32829.0,33702.0,33567.0,34579.0,34827.0,34116.0,33351.0,32919.0,31709.0,31767.0,31647.0,31647.0,30253.0,29376.0
M,40,37429.0,37342.0,37135.0,37930.0,38580.0,38293.0,39968.0,40142.0,40562.0,40116.0,39654.0,38437.0,37882.0,37749.0,37454.0,36361.0,35182.0,35382.0,35075.0,33210.0,32209.0,32710.0,33167.0,32826.0,33695.0,33567.0,34575.0,34824.0,34111.0,33350.0,32918.0,31709.0,31765.0,31643.0,31646.0,30248.0
M,41,36190.0,37406.0,37309.0,37110.0,37900.0,38555.0,38274.0,39945.0,40105.0,40543.0,40091.0,39635.0,38416.0,37868.0,37735.0,37440.0,36353.0,35169.0,35369.0,35066.0,33202.0,32203.0,32706.0,33164.0,32823.0,33694.0,33564.0,34574.0,34821.0,34107.0,33349.0,32913.0,31707.0,31763.0,31640.0,31642.0
M,42,36976.0,36170.0,37385.0,37274.0,37079.0,37868.0,38530.0,38248.0,39926.0,40092.0,40514.0,40073.0,39620.0,38397.0,37846.0,37722.0,37427.0,36341.0,35163.0,35360.0,35063.0,33196.0,32199.0,32698.0,33157.0,32820.0,33692.0,33560.0,34571.0,34819.0,34104.0,33345.0,32911.0,31706.0,31761.0,31638.0
