sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058
M,34,40075.0,40259.0,40698.0,40242.0,39773.0,38549.0,37978.0,37825.0,37522.0,36446.0,35247.0,35439.0,35097.0,33276.0,32208.0,32744.0,33205.0,32850.0,33736.0,33577.0,34592.0,34823.0,34106.0,33342.0,32910.0,31727.0,31760.0,31633.0,31652.0,30245.0,29383.0,28911.0,27860.0,29268.0,26589.0,37453.0
M,35,38393.0,40058.0,40243.0,40677.0,40226.0,39754.0,38526.0,37954.0,37810.0,37507.0,36428.0,35228.0,35426.0,35080.0,33270.0,32194.0,32738.0,33198.0,32838.0,33722.0,33572.0,34584.0,34815.0,34099.0,33341.0,32906.0,31720.0,31756.0,31630.0,31652.0,30242.0,29379.0,28908.0,27858.0,29267.0,26587.0
M,36,38662.0,38369.0,40033.0,40219.0,40654.0,40206.0,39737.0,38508.0,37937.0,37799.0,37487.0,36408.0,35218.0,35405.0,35067.0,33259.0,32185.0,32731.0,33192.0,32835.0,33715.0,33569.0,34579.0,34812.0,34094.0,33335.0,32897.0,31719.0,31749.0,31628.0,31648.0,30240.0,29378.0,28907.0,27856.0,29265.0
M,37,37985.0,38649.0,38351.0,40003.0,40199.0,40633.0,40191.0,39719.0,38493.0,37921.0,37785.0,37472.0,36384.0,35209.0,35391.0,35061.0,33253.0,32181.0,32725.0,33182.0,32831.0,33712.0,33562.0,34575.0,34810.0,34090.0,33333.0,32892.0,31713.0,31747.0,31627.0,31647.0,30238.0,29376.0,28905.0,27855.0
M,38,37174.0,37973.0,38633.0,38330.0,39983.0,40175.0,40604.0,40168.0,39701.0,38480.0,37908.0,37769.0,37461.0,36372.0,35198.0,35380.0,35052.0,33243.0,32173.0,32720.0,33175.0,32825.0,33707.0,33556.0,34571.0,34806.0,34085.0,33330.0,32890.0,31712.0,31746.0,31627.0,31645.0,30235.0,29374.0,28904.0
M,39,37362.0,37164.0,37952.0,38609.0,38314.0,39965.0,40158.0,40590.0,40148.0,39684.0,38462.0,37895.0,37759.0,37441.0,36362.0,35190.0,35374.0,35041.0,33234.0,32162.0,32713.0,33171.0,32818.0,33699.0,33546.0,34567.0,34801.0,34081.0,33328.0,32887.0,31708.0,31742.0,31622.0,31645.0,30235.0,29373.0
M,40,37429.0,37341.0,37134.0,37926.0,38581.0,38283.0,39933.0,40134.0,40564.0,40130.0,39664.0,38434.0,37879.0,37746.0,37423.0,36344.0,35175.0,35357.0,35034.0,33217.0,32156.0,32708.0,33161.0,32806.0,33695.0,33540.0,34563.0,34795.0,34077.0,33319.0,32883.0,31707.0,31740.0,31619.0,31640.0,30232.0
M,41,36190.0,37411.0,37315.0,37109.0,37895.0,38553.0,38264.0,39917.0,40110.0,40537.0,40111.0,39638.0,38411.0,37864.0,37730.0,37413.0,36329.0,35161.0,35351.0,35026.0,33204.0,32149.0,32702.0,33150.0,32798.0,33689.0,33531.0,34559.0,34795.0,34069.0,33317.0,32881.0,31704.0,31739.0,31615.0,31635.0
M,42,36976.0,36169.0,37388.0,37294.0,37084.0,37875.0,38530.0,38238.0,39893.0,40083.0,40518.0,40086.0,39619.0,38393.0,37853.0,37714.0,37404.0,36313.0,35143.0,35339.0,35012.0,33194.0,32136.0,32696.0,33142.0,32793.0,33681.0,33525.0,34556.0,34794.0,34064.0,33313.0,32879.0,31699.0,31737.0,31613.0
M,43,36250.0,36951.0,36157.0,37359.0,37273.0,37060.0,37849.0,38503.0,38214.0,39875.0,40058.0,40498.0,40067.0,39591.0,38373.0,37832.0,37697.0,37394.0,36300.0,35130.0,35330.0,34994.0,33181.0,32129.0,32687.0,33129.0,32787.0,33675.0,33522.0,34550.0,34789.0,34059.0,33308.0,32875.0,31694.0,31736.0
M,44,36012.0,36233.0,36916.0,36134.0,37333.0,37251.0,37029.0,37828.0,38476.0,38189.0,39849.0,40043.0,40481.0,40051.0,39580.0,38356.0,37816.0,37685.0,37381.0,36291.0,35120.0,35326.0,34984.0,33174.0,32123.0,32677.0,33125.0,32779.0,33671.0,33517.0,34543.0,34784.0,34054.0,33304.0,32871.0,31689.0
M,45,34884.0,35970.0,36193.0,36872.0,36097.0,37295.0,37211.0,36997.0,37781.0,38440.0,38162.0,39811.0,40017.0,40456.0,40017.0,39556.0,38338.0,37798.0,37669.0,37361.0,36277.0,35102.0,35312.0,34966.0,33163.0,32113.0,32666.0,33117.0,32770.0,33664.0,33508.0,34542.0,34777.0,34049.0,33300.0,32869.0
M,46,35776.0,34859.0,35940.0,36165.0,36830.0,36069.0,37264.0,37176.0,36963.0,37749.0,38417.0,38133.0,39784.0,39988.0,40430.0,39989.0,39537.0,38313.0,37778.0,37653.0,37345.0,36262.0,35088.0,35299.0,34957.0,33151.0,32099.0,32660.0,33110.0,32763.0,33661.0,33503.0,34537.0,34774.0,34047.0,33298.0
M,47,36463.0,35757.0,34820.0,35896.0,36137.0,36790.0,36034.0,37225.0,37139.0,36937.0,37723.0,38390.0,38103.0,39764.0,39962.0,40406.0,39966.0,39520.0,38294.0,37757.0,37639.0,37326.0,36245.0,35069.0,35290.0,34949.0,33140.0,32088.0,32652.0,33104.0,32759.0,33658.0,33501.0,34534.0,34768.0,34042.0
M,48,37822.0,36423.0,35722.0,34783.0,35864.0,36088.0,36757.0,36008.0,37182.0,37114.0,36900.0,37696.0,38360.0,38080.0,39741.0,39937.0,40384.0,39938.0,39506.0,38278.0,37741.0,37624.0,37307.0,36237.0,35058.0,35276.0,34939.0,33130.0,32087.0,32648.0,33097.0,32752.0,33656.0,33497.0,34529.0,34766.0
M,49,38079.0,37788.0,36393.0,35695.0,34747.0,35827.0,36046.0,36718.0,35980.0,37147.0,37077.0,36876.0,37665.0,38334.0,38050.0,39715.0,39916.0,40369.0,39916.0,39484.0,38262.0,37728.0,37611.0,37297.0,36228.0,35046.0,35268.0,34924.0,33121.0,32079.0,32636.0,33093.0,32745.0,33649.0,33493.0,34528.0
M,50,39204.0,38024.0,37728.0,36343.0,35635.0,34699.0,35763.0,35999.0,36661.0,35932.0,37092.0,37015.0,36834.0,37616.0,38285.0,38015.0,39682.0,39880.0,40338.0,39887.0,39462.0,38231.0,37706.0,37585.0,37276.0,36211.0,35033.0,35256.0,34913.0,33110.0,32070.0,32626.0,33080.0,32739.0,33644.0,33485.0
M,51,38960.0,39152.0,37964.0,37675.0,36284.0,35571.0,34641.0,35716.0,35947.0,36617.0,35893.0,37046.0,36961.0,36773.0,37575.0,38243.0,37980.0,39650.0,39845.0,40304.0,39852.0,39439.0,38208.0,37688.0,37557.0,37255.0,36197.0,35016.0,35239.0,34898.0,33098.0,32064.0,32617.0,33069.0,32730.0,33639.0
M,52,38530.0,38905.0,39083.0,37902.0,37610.0,36228.0,35506.0,34582.0,35663.0,35893.0,36571.0,35841.0,37004.0,36902.0,36732.0,37534.0,38206.0,37945.0,39614.0,39810.0,40276.0,39819.0,39418.0,38182.0,37664.0,37551.0,37237.0,36182.0,35003.0,35225.0,34889.0,33090.0,32061.0,32612.0,33063.0,32722.0
M,53,39127.0,38487.0,38835.0,39029.0,37830.0,37546.0,36165.0,35438.0,34523.0,35602.0,35836.0,36525.0,35789.0,36967.0,36866.0,36695.0,37503.0,38170.0,37923.0,39581.0,39772.0,40243.0,39792.0,39394.0,38162.0,37640.0,37538.0,37223.0,36169.0,34993.0,35212.0,34877.0,33085.0,32051.0,32609.0,33055.0
M,54,38711.0,39081.0,38420.0,38770.0,38967.0,37757.0,37487.0,36107.0,35382.0,34470.0,35561.0,35795.0,36480.0,35750.0,36916.0,36831.0,36661.0,37469.0,38133.0,37893.0,39554.0,39737.0,40212.0,39772.0,39376.0,38140.0,37628.0,37524.0,37211.0,36153.0,34977.0,35200.0,34871.0,33081.0,32049.0,32600.0
M,55,37445.0,38614.0,38977.0,38313.0,38633.0,38860.0,37657.0,37410.0,36018.0,35290.0,34408.0,35490.0,35711.0,36427.0,35688.0,36858.0,36788.0,36604.0,37412.0,38084.0,37844.0,39520.0,39696.0,40166.0,39735.0,39344.0,38109.0,37602.0,37498.0,37194.0,36142.0,34960.0,35197.0,34855.0,33073.0,32042.0
M,56,37508.0,37348.0,38519.0,38885.0,38191.0,38539.0,38779.0,37571.0,37332.0,35929.0,35221.0,34345.0,35421.0,35651.0,36377.0,35635.0,36800.0,36726.0,36555.0,37369.0,38043.0,37800.0,39477.0,39662.0,40131.0,39694.0,39315.0,38094.0,37580.0,37479.0,37177.0,36127.0,34944.0,35189.0,34842.0,33063.0
M,57,36634.0,37415.0,37240.0,38414.0,38782.0,38091.0,38429.0,38691.0,37468.0,37234.0,35846.0,35152.0,34278.0,35357.0,35593.0,36322.0,35581.0,36745.0,36675.0,36509.0,37328.0,38004.0,37754.0,39435.0,39613.0,40093.0,39671.0,39289.0,38069.0,37565.0,37464.0,37156.0,36114.0,34935.0,35175.0,34823.0
M,58,35796.0,36558.0,37331.0,37148.0,38313.0,38677.0,37992.0,38323.0,38591.0,37387.0,37158.0,35774.0,35086.0,34216.0,35305.0,35537.0,36275.0,35526.0,36703.0,36633.0,36476.0,37286.0,37977.0,37714.0,39400.0,39592.0,40069.0,39649.0,39268.0,38041.0,37557.0,37453.0,37135.0,36097.0,34927.0,35167.0
M,59,33856.0,35725.0,36454.0,37227.0,37049.0,38204.0,38582.0,37889.0,38231.0,38499.0,37319.0,37081.0,35697.0,35010.0,34152.0,35255.0,35489.0,36228.0,35490.0,36663.0,36588.0,36436.0,37253.0,37951.0,37684.0,39359.0,39571.0,40048.0,39630.0,39247.0,38023.0,37544.0,37437.0,37126.0,36079.0,34917.0
M,60,33238.0,33744.0,35580.0,36288.0,37072.0,36869.0,38036.0,38424.0,37739.0,38079.0,38362.0,37199.0,36949.0,35595.0,34911.0,34062.0,35170.0,35411.0,36141.0,35431.0,36600.0,36536.0,36378.0,37208.0,37904.0,37633.0,39310.0,39532.0,40012.0,39604.0,39218.0,38002.0,37527.0,37426.0,37109.0,36063.0
M,61,32420.0,33116.0,33609.0,35412.0,36133.0,36914.0,36724.0,37869.0,38276.0,37581.0,37942.0,38253.0,37065.0,36829.0,35495.0,34826.0,33999.0,35106.0,35349.0,36067.0,35369.0,36528.0,36475.0,36311.0,37145.0,37862.0,37594.0,39260.0,39497.0,39986.0,39579.0,39191.0,37982.0,37508.0,37413.0,37088.0
M,62,31875.0,32289.0,32981.0,33459.0,35254.0,35977.0,36767.0,36553.0,37714.0,38171.0,37451.0,37828.0,38117.0,36974.0,36742.0,35390.0,34754.0,33931.0,35035.0,35275.0,35986.0,35313.0,36466.0,36430.0,36257.0,37089.0,37821.0,37553.0,39223.0,39470.0,39955.0,39558.0,39171.0,37959.0,37484.0,37391.0
M,63,31627.0,31744.0,32160.0,32822.0,33293.0,35117.0,35823.0,36610.0,36423.0,37553.0,38012.0,37329.0,37700.0,37990.0,36880.0,36650.0,35304.0,34681.0,33860.0,34970.0,35213.0,35936.0,35244.0,36424.0,36381.0,36217.0,37052.0,37784.0,37516.0,39188.0,39435.0,39939.0,39547.0,39148.0,37937.0,37465.0
M,64,30857.0,31514.0,31615.0,32020.0,32692.0,33142.0,34955.0,35680.0,36455.0,36291.0,37423.0,37888.0,37228.0,37587.0,37891.0,36770.0,36557.0,35223.0,34619.0,33806.0,34876.0,35159.0,35891.0,35189.0,36380.0,36337.0,36176.0,37018.0,37758.0,37479.0,39158.0,39413.0,39907.0,39524.0,39117.0,37920.0
M,65,29861.0,30666.0,31288.0,31363.0,31785.0,32449.0,32891.0,34699.0,35416.0,36208.0,36038.0,37179.0,37671.0,37026.0,37417.0,37714.0,36608.0,36415.0,35096.0,34508.0,33707.0,34764.0,35045.0,35798.0,35111.0,36301.0,36270.0,36107.0,36951.0,37695.0,37433.0,39118.0,39364.0,39865.0,39481.0,39078.0
M,66,29798.0,29659.0,30444.0,31049.0,31103.0,31541.0,32193.0,32660.0,34465.0,35157.0,35939.0,35832.0,36963.0,37506.0,36854.0,37245.0,37552.0,36452.0,36288.0,34967.0,34410.0,33603.0,34655.0,34938.0,35716.0,35029.0,36229.0,36198.0,36052.0,36897.0,37651.0,37407.0,39076.0,39328.0,39820.0,39441.0
M,67,28764.0,29580.0,29442.0,30186.0,30820.0,30849.0,31312.0,31942.0,32404.0,34236.0,34917.0,35706.0,35630.0,36769.0,37319.0,36691.0,37109.0,37427.0,36329.0,36161.0,34862.0,34315.0,33497.0,34565.0,34856.0,35652.0,34959.0,36155.0,36127.0,35998.0,36849.0,37603.0,37360.0,39044.0,39295.0,39784.0
M,68,27721.0,28561.0,29371.0,29237.0,29957.0,30586.0,30623.0,31108.0,31730.0,32175.0,33994.0,34690.0,35496.0,35432.0,36601.0,37145.0,36539.0,36954.0,37293.0,36211.0,36043.0,34745.0,34216.0,33407.0,34490.0,34781.0,35581.0,34904.0,36101.0,36070.0,35944.0,36806.0,37572.0,37330.0,39001.0,39256.0
M,69,26980.0,27534.0,28343.0,29145.0,29025.0,29721.0,30373.0,30377.0,30885.0,31531.0,31988.0,33777.0,34496.0,35268.0,35253.0,36438.0,37021.0,36385.0,36803.0,37165.0,36102.0,35939.0,34650.0,34116.0,33315.0,34406.0,34705.0,35533.0,34843.0,36037.0,36024.0,35913.0,36767.0,37542.0,37301.0,38969.0
M,70,26474.0,26669.0,27203.0,27987.0,28764.0,28636.0,29355.0,30011.0,30070.0,30545.0,31181.0,31684.0,33485.0,34197.0,34998.0,34984.0,36187.0,36761.0,36125.0,36609.0,36948.0,35914.0,35755.0,34509.0,33982.0,33190.0,34283.0,34582.0,35439.0,34754.0,35972.0,35958.0,35858.0,36695.0,37480.0,37247.0
M,71,25160.0,26162.0,26358.0,26830.0,27680.0,28393.0,28285.0,29068.0,29658.0,29724.0,30215.0,30881.0,31402.0,33193.0,33933.0,34748.0,34711.0,35932.0,36528.0,35895.0,36420.0,36765.0,35708.0,35585.0,34359.0,33850.0,33085.0,34173.0,34470.0,35359.0,34676.0,35909.0,35911.0,35795.0,36635.0,37429.0
M,72,25075.0,24880.0,25846.0,26016.0,26513.0,27339.0,28034.0,27959.0,28751.0,29339.0,29401.0,29922.0,30582.0,31126.0,32933.0,33676.0,34488.0,34498.0,35721.0,36321.0,35710.0,36230.0,36577.0,35527.0,35447.0,34227.0,33728.0,32988.0,34081.0,34395.0,35285.0,34602.0,35825.0,35859.0,35726.0,36579.0
M,73,24671.0,24809.0,24548.0,25538.0,25692.0,26182.0,27027.0,27722.0,27617.0,28442.0,29007.0,29124.0,29619.0,30304.0,30873.0,32675.0,33464.0,34233.0,34282.0,35510.0,36128.0,35520.0,36037.0,36406.0,35371.0,35317.0,34108.0,33649.0,32907.0,33999.0,34312.0,35214.0,34544.0,35772.0,35811.0,35663.0
M,74,24612.0,24394.0,24540.0,24259.0,25191.0,25360.0,25864.0,26725.0,27398.0,27318.0,28150.0,28672.0,28851.0,29357.0,30047.0,30621.0,32433.0,33243.0,34013.0,34086.0,35307.0,35956.0,35343.0,35893.0,36254.0,35241.0,35193.0,34000.0,33550.0,32823.0,33925.0,34242.0,35148.0,34497.0,35702.0,35758.0
M,75,24288.0,24143.0,23868.0,23991.0,23739.0,24646.0,24807.0,25321.0,26181.0,26812.0,26791.0,27692.0,28195.0,28423.0,28937.0,29666.0,30213.0,32041.0,32864.0,33627.0,33766.0,34950.0,35623.0,35076.0,35637.0,36018.0,35024.0,34978.0,33841.0,33403.0,32687.0,33832.0,34130.0,35049.0,34376.0,35608.0
M,76,24418.0,23813.0,23663.0,23349.0,23454.0,23190.0,24109.0,24298.0,24792.0,25649.0,26323.0,26289.0,27214.0,27750.0,28014.0,28550.0,29302.0,29842.0,31688.0,32531.0,33292.0,33442.0,34659.0,35332.0,34814.0,35396.0,35805.0,34836.0,34792.0,33681.0,33295.0,32587.0,33738.0,34033.0,34940.0,34275.0
M,77,20835.0,23922.0,23287.0,23124.0,22794.0,22927.0,22680.0,23586.0,23803.0,24308.0,25144.0,25824.0,25876.0,26796.0,27373.0,27677.0,28201.0,28991.0,29518.0,31338.0,32220.0,32970.0,33184.0,34402.0,35092.0,34583.0,35176.0,35611.0,34676.0,34655.0,33550.0,33180.0,32501.0,33640.0,33933.0,34844.0
M,78,19491.0,20398.0,23402.0,22747.0,22618.0,22300.0,22430.0,22202.0,23094.0,23354.0,23875.0,24683.0,25400.0,25494.0,26372.0,26986.0,27338.0,27905.0,28676.0,29231.0,31059.0,31917.0,32703.0,32943.0,34125.0,34841.0,34347.0,34973.0,35444.0,34523.0,34530.0,33458.0,33087.0,32413.0,33545.0,33837.0
M,79,16617.0,19107.0,19935.0,22872.0,22244.0,22096.0,21820.0,21971.0,21749.0,22630.0,22907.0,23441.0,24249.0,25000.0,25099.0,25994.0,26653.0,27020.0,27616.0,28384.0,28926.0,30766.0,31651.0,32424.0,32710.0,33914.0,34650.0,34171.0,34803.0,35307.0,34404.0,34439.0,33348.0,33000.0,32330.0,33439.0
M,80,14484.0,16040.0,18395.0,19145.0,21968.0,21373.0,21237.0,21036.0,21166.0,21042.0,21876.0,22200.0,22741.0,23556.0,24346.0,24512.0,25409.0,26143.0,26479.0,27143.0,27854.0,28448.0,30312.0,31197.0,32010.0,32326.0,33521.0,34334.0,33865.0,34549.0,35059.0,34202.0,34254.0,33170.0,32810.0,32162.0
M,81,11843.0,13959.0,15378.0,17620.0,18357.0,21121.0,20485.0,20451.0,20237.0,20384.0,20317.0,21155.0,21560.0,22078.0,22943.0,23752.0,24013.0,24852.0,25606.0,25991.0,26646.0,27400.0,28026.0,29870.0,30826.0,31648.0,31968.0,33189.0,34031.0,33609.0,34335.0,34863.0,34019.0,34081.0,33012.0,32625.0
M,82,11475.0,11440.0,13396.0,14796.0,16902.0,17663.0,20258.0,19738.0,19695.0,19544.0,19755.0,19665.0,20552.0,20925.0,21482.0,22389.0,23223.0,23495.0,24386.0,25108.0,25540.0,26162.0,26974.0,27603.0,29481.0,30453.0,31278.0,31647.0,32903.0,33777.0,33386.0,34141.0,34687.0,33839.0,33908.0,32838.0
M,83,10253.0,11078.0,11040.0,12870.0,14171.0,16223.0,16989.0,19441.0,19023.0,18979.0,18928.0,19118.0,19078.0,19958.0,20352.0,20958.0,21871.0,22734.0,23040.0,23931.0,24667.0,25117.0,25793.0,26602.0,27226.0,29111.0,30135.0,30950.0,31363.0,32641.0,33573.0,33193.0,33951.0,34490.0,33662.0,33739.0
M,84,9065.0,9891.0,10660.0,10617.0,12376.0,13607.0,15576.0,16346.0,18748.0,18361.0,18369.0,18346.0,18567.0,18531.0,19449.0,19848.0,20494.0,21413.0,22307.0,22624.0,23490.0,24266.0,24725.0,25451.0,26247.0,26882.0,28780.0,29853.0,30673.0,31114.0,32421.0,33384.0,33031.0,33767.0,34323.0,33496.0
M,85,7812.0,8465.0,9137.0,9778.0,9806.0,11355.0,12562.0,14422.0,15200.0,17484.0,17211.0,17248.0,17344.0,17558.0,17635.0,18518.0,18996.0,19608.0,20590.0,21482.0,21848.0,22777.0,23541.0,24059.0,24791.0,25601.0,26271.0,28246.0,29382.0,30227.0,30730.0,32040.0,33021.0,32708.0,33403.0,33978.0
M,86,6657.0,7291.0,7824.0,8427.0,8974.0,9091.0,10518.0,11603.0,13418.0,14198.0,16326.0,16161.0,16271.0,16374.0,16694.0,16790.0,17730.0,18213.0,18840.0,19793.0,20772.0,21170.0,22076.0,22920.0,23384.0,24197.0,25038.0,25748.0,27774.0,28933.0,29831.0,30378.0,31689.0,32672.0,32356.0,33063.0
M,87,5523.0,6188.0,6787.0,7233.0,7780.0,8314.0,8375.0,9727.0,10781.0,12532.0,13285.0,15347.0,15232.0,15428.0,15557.0,15894.0,16095.0,16978.0,17457.0,18165.0,19143.0,20151.0,20559.0,21471.0,22330.0,22830.0,23690.0,24541.0,25273.0,27333.0,28566.0,29518.0,30072.0,31367.0,32353.0,32007.0
M,88,4721.0,5152.0,5753.0,6235.0,6689.0,7139.0,7702.0,7746.0,8999.0,10076.0,11670.0,12454.0,14451.0,14358.0,14628.0,14851.0,15172.0,15423.0,16320.0,16800.0,17534.0,18505.0,19577.0,19983.0,20929.0,21845.0,22373.0,23253.0,24123.0,24885.0,26953.0,28252.0,29204.0,29764.0,31038.0,32050.0
M,89,4033.0,4384.0,4786.0,5295.0,5762.0,6172.0,6612.0,7122.0,7217.0,8379.0,9434.0,10948.0,11714.0,13650.0,13667.0,13961.0,14171.0,14555.0,14829.0,15713.0,16222.0,16965.0,17943.0,18988.0,19418.0,20410.0,21423.0,21950.0,22875.0,23764.0,24609.0,26644.0,27951.0,28893.0,29470.0,30761.0
M,90,3616.0,3426.0,3688.0,3991.0,4370.0,4804.0,5118.0,5558.0,6036.0,6139.0,7173.0,8127.0,9516.0,10309.0,12104.0,12201.0,12621.0,12934.0,13313.0,13632.0,14463.0,15038.0,15790.0,16846.0,17841.0,18334.0,19337.0,20484.0,21074.0,22079.0,23031.0,23988.0,25964.0,27302.0,28197.0,28756.0
M,91,2747.0,2275.0,2133.0,2345.0,2469.0,2698.0,2976.0,3231.0,3537.0,3863.0,3985.0,4616.0,5239.0,6219.0,6853.0,8161.0,8286.0,8650.0,8883.0,9195.0,9428.0,10109.0,10512.0,11087.0,11900.0,12679.0,13049.0,13857.0,14685.0,15225.0,16099.0,16832.0,17615.0,19187.0,20223.0,20860.0
M,92,2294.0,1752.0,1487.0,1335.0,1402.0,1492.0,1659.0,1835.0,2024.0,2298.0,2456.0,2630.0,3073.0,3420.0,4175.0,4597.0,5495.0,5585.0,5858.0,6055.0,6361.0,6463.0,6937.0,7297.0,7814.0,8340.0,8951.0,9389.0,10021.0,10611.0,11027.0,11855.0,12353.0,12897.0,14042.0,14824.0
M,93,1703.0,1465.0,1113.0,948.0,807.0,921.0,935.0,1044.0,1191.0,1277.0,1519.0,1595.0,1714.0,1992.0,2263.0,2813.0,3073.0,3758.0,3798.0,4039.0,4212.0,4404.0,4500.0,4870.0,5137.0,5574.0,5928.0,6413.0,6765.0,7220.0,7671.0,8056.0,8728.0,9102.0,9480.0,10331.0
M,94,1256.0,1083.0,949.0,704.0,574.0,469.0,597.0,601.0,631.0,747.0,800.0,960.0,1043.0,1158.0,1335.0,1558.0,1910.0,2096.0,2598.0,2619.0,2762.0,2881.0,3062.0,3141.0,3428.0,3627.0,3938.0,4234.0,4603.0,4914.0,5296.0,5580.0,5903.0,6322.0,6625.0,6919.0
M,95,887.0,678.0,546.0,457.0,363.0,313.0,230.0,319.0,315.0,320.0,428.0,431.0,535.0,574.0,665.0,776.0,908.0,1160.0,1293.0,1616.0,1694.0,1814.0,1913.0,2004.0,2103.0,2361.0,2504.0,2703.0,2997.0,3228.0,3471.0,3753.0,3988.0,4170.0,4485.0,4684.0
M,96,692.0,459.0,352.0,278.0,210.0,180.0,156.0,125.0,182.0,183.0,165.0,228.0,236.0,307.0,342.0,375.0,487.0,555.0,697.0,819.0,1006.0,1085.0,1132.0,1265.0,1330.0,1409.0,1609.0,1707.0,1870.0,2081.0,2270.0,2429.0,2657.0,2818.0,2981.0,3209.0
M,97,469.0,381.0,234.0,176.0,154.0,110.0,98.0,74.0,64.0,97.0,98.0,96.0,131.0,133.0,176.0,207.0,225.0,309.0,354.0,433.0,499.0,643.0,682.0,733.0,840.0,895.0,956.0,1093.0,1210.0,1326.0,1460.0,1648.0,1733.0,1908.0,1965.0,2123.0
M,98,286.0,258.0,203.0,113.0,89.0,80.0,60.0,41.0,41.0,39.0,47.0,55.0,56.0,78.0,79.0,107.0,123.0,146.0,195.0,233.0,276.0,333.0,394.0,443.0,492.0,577.0,615.0,645.0,775.0,848.0,915.0,1022.0,1205.0,1242.0,1382.0,1418.0
M,99,174.0,156.0,125.0,119.0,60.0,37.0,42.0,26.0,24.0,24.0,20.0,29.0,34.0,34.0,45.0,46.0,62.0,88.0,99.0,130.0,156.0,179.0,230.0,262.0,306.0,324.0,381.0,445.0,461.0,553.0,580.0,639.0,707.0,844.0,875.0,1001.0
M,100,95.0,71.0,62.0,48.0,38.0,15.0,14.0,20.0,9.0,10.0,11.0,10.0,14.0,16.0,18.0,22.0,25.0,28.0,43.0,48.0,84.0,89.0,105.0,133.0,158.0,171.0,205.0,257.0,286.0,313.0,363.0,412.0,443.0,486.0,595.0,620.0
M,101,54.0,22.0,16.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,4.0,8.0,14.0,23.0,25.0,31.0,36.0,43.0,52.0,69.0,78.0,98.0,88.0,122.0,132.0,145.0,156.0,197.0
M,102,32.0,11.0,2.0,4.0,2.0,1.0,,,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,5.0,6.0,7.0,10.0,8.0,13.0,18.0,22.0,29.0,39.0,31.0,54.0,54.0,52.0,53.0
M,103,21.0,7.0,5.0,,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,2.0,,3.0,4.0,3.0,5.0,5.0,12.0,12.0,5.0,15.0,21.0,18.0
M,104,5.0,2.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,3.0,,5.0,3.0,2.0,6.0,8.0
M,105,28.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,2.0
M,106,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
M,107,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
