sex,alder,pop_2023,pop_4107,pop_4108,pop_4109,pop_4110,pop_4111,pop_4112,pop_4113,pop_4114,pop_4115,pop_4116,pop_4117,pop_4118,pop_4119,pop_4120,pop_4121,pop_4122,pop_4123,pop_4124,pop_4125,pop_4126,pop_4127,pop_4128,pop_4129,pop_4130,pop_4131,pop_4132,pop_4133,pop_4134,pop_4135,pop_4136,pop_4137,pop_4138,pop_4139,pop_4140,pop_4141,pop_4142,pop_4143,pop_4144,pop_4145,pop_4146,pop_4147,pop_4148,pop_4149,pop_4150,pop_4151,pop_4152,pop_4153,pop_4154,pop_4155,pop_4156,pop_4157,pop_4158,pop_4159,pop_4160,pop_4161,pop_4162,pop_4163
K,47,29135.0,28958.0,29079.0,28625.0,28449.0,28384.0,27781.0,27775.0,27521.0,27239.0,27088.0,26904.0,26251.0,26062.0,25723.0,25336.0,25092.0,24875.0,24735.0,24301.0,24154.0,23655.0,23647.0,23179.0,23098.0,22927.0,22687.0,22368.0,22311.0,22132.0,22004.0,21777.0,21642.0,21329.0,21233.0,21031.0,20963.0,20840.0,20552.0,20391.0,20135.0,19979.0,19700.0,19479.0,19571.0,18943.0,18899.0,18689.0,25931.0,25576.0,25388.0,25242.0,24666,24702,24034.0,24080.0,23768.0,23428.0
K,48,29379.0,29135.0,28958.0,29079.0,28625.0,28449.0,28384.0,27781.0,27775.0,27521.0,27239.0,27087.0,26904.0,26251.0,26062.0,25723.0,25336.0,25092.0,24875.0,24735.0,24301.0,24154.0,23655.0,23647.0,23179.0,23098.0,22927.0,22687.0,22368.0,22310.0,22132.0,22004.0,21777.0,21642.0,21329.0,21233.0,21031.0,20963.0,20840.0,20551.0,20391.0,20135.0,19979.0,19700.0,19478.0,19571.0,18943.0,18899.0,18689.0,25931.0,25576.0,25388.0,25241,24666,24702.0,24034.0,24080.0,23768.0
K,49,29570.0,29379.0,29135.0,28958.0,29079.0,28625.0,28449.0,28384.0,27781.0,27775.0,27520.0,27239.0,27087.0,26904.0,26251.0,26061.0,25723.0,25336.0,25092.0,24875.0,24735.0,24301.0,24153.0,23655.0,23647.0,23179.0,23098.0,22927.0,22687.0,22368.0,22310.0,22132.0,22004.0,21777.0,21642.0,21329.0,21233.0,21030.0,20963.0,20840.0,20551.0,20391.0,20135.0,19979.0,19700.0,19478.0,19571.0,18943.0,18899.0,18689.0,25931.0,25576.0,25387,25239,24666.0,24702.0,24033.0,24080.0
K,50,29736.0,29570.0,29379.0,29135.0,28957.0,29079.0,28625.0,28448.0,28383.0,27781.0,27775.0,27520.0,27238.0,27087.0,26904.0,26251.0,26061.0,25723.0,25336.0,25092.0,24874.0,24735.0,24301.0,24152.0,23655.0,23647.0,23178.0,23098.0,22926.0,22687.0,22368.0,22310.0,22132.0,22004.0,21777.0,21642.0,21328.0,21233.0,21030.0,20963.0,20839.0,20551.0,20391.0,20135.0,19978.0,19700.0,19478.0,19571.0,18943.0,18899.0,18689.0,25930.0,25576,25387,25239.0,24666.0,24702.0,24033.0
K,51,30069.0,29736.0,29570.0,29379.0,29134.0,28957.0,29078.0,28625.0,28447.0,28383.0,27781.0,27775.0,27519.0,27238.0,27087.0,26904.0,26250.0,26060.0,25722.0,25336.0,25092.0,24872.0,24734.0,24301.0,24151.0,23655.0,23646.0,23177.0,23098.0,22926.0,22687.0,22368.0,22310.0,22130.0,22002.0,21775.0,21642.0,21328.0,21232.0,21029.0,20962.0,20839.0,20551.0,20391.0,20134.0,19978.0,19700.0,19477.0,19570.0,18943.0,18898.0,18689.0,25929,25576,25387.0,25238.0,24666.0,24701.0
K,52,30277.0,30069.0,29735.0,29570.0,29379.0,29134.0,28957.0,29078.0,28624.0,28447.0,28383.0,27781.0,27773.0,27519.0,27237.0,27084.0,26903.0,26250.0,26060.0,25722.0,25336.0,25090.0,24871.0,24733.0,24301.0,24151.0,23654.0,23645.0,23177.0,23097.0,22926.0,22686.0,22368.0,22310.0,22129.0,22002.0,21775.0,21642.0,21327.0,21232.0,21029.0,20962.0,20839.0,20549.0,20391.0,20134.0,19977.0,19700.0,19477.0,19570.0,18943.0,18898.0,18689,25929,25576.0,25387.0,25238.0,24666.0
K,53,30429.0,30277.0,30069.0,29734.0,29567.0,29378.0,29134.0,28957.0,29077.0,28623.0,28447.0,28383.0,27780.0,27773.0,27518.0,27237.0,27084.0,26903.0,26250.0,26060.0,25721.0,25336.0,25090.0,24871.0,24733.0,24300.0,24151.0,23652.0,23644.0,23177.0,23097.0,22926.0,22686.0,22368.0,22309.0,22129.0,22002.0,21775.0,21642.0,21327.0,21232.0,21029.0,20962.0,20839.0,20548.0,20391.0,20133.0,19977.0,19700.0,19477.0,19570.0,18943.0,18898,18688,25929.0,25576.0,25387.0,25238.0
K,54,30648.0,30429.0,30277.0,30069.0,29734.0,29565.0,29378.0,29134.0,28957.0,29076.0,28623.0,28446.0,28383.0,27780.0,27773.0,27518.0,27236.0,27084.0,26902.0,26250.0,26059.0,25721.0,25336.0,25090.0,24871.0,24733.0,24300.0,24150.0,23651.0,23643.0,23177.0,23097.0,22925.0,22686.0,22368.0,22308.0,22129.0,22002.0,21775.0,21642.0,21326.0,21232.0,21029.0,20961.0,20839.0,20548.0,20391.0,20133.0,19977.0,19700.0,19477.0,19570.0,18943,18898,18688.0,25927.0,25576.0,25387.0
K,55,31150.0,30648.0,30429.0,30276.0,30069.0,29734.0,29563.0,29378.0,29134.0,28956.0,29076.0,28622.0,28446.0,28383.0,27780.0,27773.0,27518.0,27236.0,27083.0,26902.0,26250.0,26059.0,25721.0,25336.0,25090.0,24871.0,24732.0,24299.0,24150.0,23650.0,23641.0,23177.0,23097.0,22925.0,22686.0,22368.0,22308.0,22129.0,22002.0,21775.0,21642.0,21326.0,21231.0,21029.0,20961.0,20839.0,20547.0,20391.0,20133.0,19976.0,19700.0,19477.0,19570,18943,18897.0,18687.0,25927.0,25576.0
K,56,31613.0,31150.0,30648.0,30429.0,30276.0,30068.0,29732.0,29563.0,29378.0,29134.0,28955.0,29076.0,28622.0,28446.0,28382.0,27780.0,27773.0,27517.0,27236.0,27082.0,26902.0,26250.0,26059.0,25719.0,25336.0,25090.0,24870.0,24732.0,24299.0,24150.0,23649.0,23641.0,23177.0,23097.0,22924.0,22686.0,22368.0,22307.0,22128.0,22002.0,21775.0,21642.0,21325.0,21231.0,21029.0,20960.0,20838.0,20546.0,20391.0,20133.0,19976.0,19700.0,19477,19570,18942.0,18897.0,18687.0,25926.0
K,57,31565.0,31611.0,31150.0,30647.0,30429.0,30276.0,30066.0,29732.0,29563.0,29377.0,29134.0,28955.0,29076.0,28622.0,28445.0,28380.0,27780.0,27772.0,27517.0,27236.0,27080.0,26901.0,26250.0,26059.0,25719.0,25336.0,25089.0,24870.0,24732.0,24298.0,24148.0,23648.0,23641.0,23177.0,23097.0,22924.0,22686.0,22368.0,22306.0,22128.0,22000.0,21775.0,21642.0,21325.0,21231.0,21029.0,20959.0,20838.0,20545.0,20390.0,20133.0,19976.0,19700,19476,19570.0,18942.0,18897.0,18687.0
K,58,32124.0,31564.0,31611.0,31150.0,30645.0,30429.0,30276.0,30065.0,29732.0,29563.0,29376.0,29134.0,28954.0,29075.0,28621.0,28444.0,28380.0,27779.0,27771.0,27517.0,27235.0,27080.0,26901.0,26250.0,26059.0,25719.0,25336.0,25089.0,24868.0,24732.0,24298.0,24148.0,23648.0,23641.0,23177.0,23097.0,22923.0,22685.0,22368.0,22306.0,22127.0,22000.0,21775.0,21642.0,21325.0,21231.0,21029.0,20959.0,20838.0,20545.0,20390.0,20133.0,19975,19700,19476.0,19569.0,18942.0,18895.0
K,59,32531.0,32124.0,31564.0,31611.0,31150.0,30645.0,30428.0,30275.0,30065.0,29732.0,29563.0,29376.0,29134.0,28954.0,29074.0,28620.0,28444.0,28380.0,27779.0,27771.0,27516.0,27235.0,27080.0,26901.0,26250.0,26059.0,25718.0,25336.0,25088.0,24868.0,24732.0,24298.0,24147.0,23648.0,23641.0,23177.0,23097.0,22923.0,22684.0,22368.0,22306.0,22127.0,22000.0,21774.0,21641.0,21325.0,21231.0,21028.0,20959.0,20838.0,20545.0,20390.0,20133,19975,19700.0,19475.0,19569.0,18942.0
K,60,30925.0,32528.0,32123.0,31564.0,31610.0,31149.0,30645.0,30425.0,30274.0,30064.0,29730.0,29563.0,29374.0,29134.0,28954.0,29074.0,28617.0,28443.0,28380.0,27778.0,27769.0,27516.0,27233.0,27079.0,26901.0,26248.0,26059.0,25717.0,25336.0,25087.0,24867.0,24731.0,24298.0,24145.0,23648.0,23641.0,23177.0,23095.0,22923.0,22683.0,22366.0,22306.0,22127.0,21999.0,21774.0,21641.0,21324.0,21230.0,21028.0,20959.0,20837.0,20543.0,20389,20131,19974.0,19700.0,19473.0,19569.0
K,61,33484.0,30924.0,32525.0,32122.0,31562.0,31609.0,31148.0,30644.0,30424.0,30273.0,30063.0,29730.0,29562.0,29374.0,29132.0,28954.0,29073.0,28617.0,28443.0,28379.0,27777.0,27769.0,27514.0,27232.0,27078.0,26901.0,26247.0,26059.0,25716.0,25336.0,25085.0,24865.0,24730.0,24298.0,24144.0,23647.0,23638.0,23177.0,23095.0,22922.0,22683.0,22366.0,22305.0,22123.0,21999.0,21774.0,21641.0,21324.0,21229.0,21027.0,20956.0,20837.0,20542,20388,20129.0,19973.0,19700.0,19470.0
K,62,32266.0,33483.0,30924.0,32522.0,32122.0,31562.0,31608.0,31146.0,30642.0,30423.0,30271.0,30063.0,29730.0,29560.0,29373.0,29132.0,28953.0,29073.0,28616.0,28442.0,28377.0,27775.0,27769.0,27514.0,27231.0,27077.0,26901.0,26245.0,26059.0,25716.0,25336.0,25084.0,24864.0,24728.0,24298.0,24144.0,23642.0,23637.0,23177.0,23095.0,22922.0,22683.0,22366.0,22305.0,22122.0,21999.0,21773.0,21640.0,21322.0,21227.0,21027.0,20956.0,20837,20541,20387.0,20126.0,19973.0,19700.0
K,63,33079.0,32265.0,33481.0,30922.0,32522.0,32119.0,31561.0,31608.0,31144.0,30641.0,30420.0,30270.0,30063.0,29729.0,29560.0,29370.0,29131.0,28953.0,29072.0,28616.0,28441.0,28376.0,27773.0,27767.0,27509.0,27230.0,27075.0,26899.0,26244.0,26056.0,25716.0,25333.0,25084.0,24864.0,24728.0,24297.0,24144.0,23642.0,23636.0,23177.0,23094.0,22922.0,22682.0,22366.0,22304.0,22121.0,21999.0,21772.0,21639.0,21322.0,21226.0,21026.0,20955,20835,20540.0,20387.0,20126.0,19972.0
K,64,33229.0,33076.0,32263.0,33479.0,30920.0,32522.0,32119.0,31559.0,31606.0,31143.0,30641.0,30419.0,30269.0,30061.0,29728.0,29559.0,29367.0,29130.0,28951.0,29072.0,28615.0,28439.0,28376.0,27773.0,27767.0,27506.0,27230.0,27075.0,26899.0,26244.0,26055.0,25713.0,25332.0,25083.0,24862.0,24727.0,24296.0,24143.0,23641.0,23635.0,23177.0,23094.0,22921.0,22682.0,22366.0,22303.0,22120.0,21999.0,21772.0,21638.0,21322.0,21224.0,21024,20955,20835.0,20539.0,20386.0,20125.0
K,65,33855.0,33193.0,33044.0,32222.0,33444.0,30894.0,32485.0,32089.0,31534.0,31573.0,31101.0,30609.0,30389.0,30229.0,30022.0,29701.0,29532.0,29339.0,29103.0,28917.0,29040.0,28585.0,28407.0,28345.0,27744.0,27734.0,27477.0,27191.0,27050.0,26866.0,26214.0,26032.0,25690.0,25306.0,25051.0,24841.0,24710.0,24273.0,24110.0,23617.0,23608.0,23155.0,23058.0,22900.0,22657.0,22339.0,22285.0,22097.0,21978.0,21749.0,21613.0,21295.0,21201,21002,20930.0,20815.0,20516.0,20353.0
K,66,34929.0,33812.0,33157.0,33003.0,32199.0,33410.0,30860.0,32457.0,32055.0,31514.0,31543.0,31070.0,30577.0,30356.0,30199.0,29990.0,29675.0,29499.0,29301.0,29081.0,28892.0,29007.0,28547.0,28374.0,28318.0,27720.0,27712.0,27455.0,27164.0,27027.0,26843.0,26198.0,26008.0,25671.0,25280.0,25030.0,24813.0,24682.0,24251.0,24085.0,23588.0,23583.0,23127.0,23047.0,22871.0,22634.0,22317.0,22260.0,22076.0,21959.0,21723.0,21588.0,21277,21171,20970.0,20910.0,20788.0,20493.0
K,67,35113.0,34889.0,33774.0,33114.0,32968.0,32162.0,33369.0,30827.0,32439.0,32022.0,31493.0,31507.0,31028.0,30546.0,30326.0,30179.0,29969.0,29641.0,29468.0,29276.0,29054.0,28870.0,28978.0,28517.0,28333.0,28287.0,27692.0,27681.0,27426.0,27137.0,27011.0,26810.0,26169.0,25977.0,25636.0,25253.0,25006.0,24786.0,24661.0,24224.0,24054.0,23572.0,23561.0,23097.0,23022.0,22854.0,22612.0,22297.0,22218.0,22056.0,21929.0,21704.0,21564,21250,21151.0,20939.0,20887.0,20754.0
K,68,35154.0,35078.0,34855.0,33738.0,33071.0,32934.0,32125.0,33341.0,30799.0,32407.0,31992.0,31464.0,31487.0,30993.0,30519.0,30290.0,30154.0,29938.0,29617.0,29438.0,29246.0,29028.0,28835.0,28952.0,28492.0,28308.0,28262.0,27664.0,27656.0,27397.0,27115.0,26984.0,26778.0,26135.0,25948.0,25609.0,25221.0,24983.0,24763.0,24639.0,24200.0,24028.0,23553.0,23534.0,23062.0,23003.0,22831.0,22589.0,22276.0,22187.0,22037.0,21899.0,21680,21539,21225.0,21123.0,20919.0,20861.0
K,69,35364.0,35112.0,35031.0,34819.0,33698.0,33030.0,32896.0,32088.0,33309.0,30765.0,32377.0,31954.0,31438.0,31443.0,30974.0,30477.0,30258.0,30120.0,29899.0,29589.0,29412.0,29222.0,28987.0,28804.0,28909.0,28467.0,28282.0,28234.0,27638.0,27630.0,27365.0,27092.0,26955.0,26745.0,26110.0,25913.0,25579.0,25193.0,24962.0,24726.0,24611.0,24163.0,23997.0,23531.0,23506.0,23042.0,22981.0,22806.0,22567.0,22247.0,22160.0,22016.0,21876,21645,21519.0,21203.0,21100.0,20896.0
K,70,35857.0,35287.0,35047.0,34955.0,34751.0,33639.0,32973.0,32823.0,32022.0,33260.0,30707.0,32311.0,31884.0,31379.0,31398.0,30910.0,30419.0,30199.0,30075.0,29836.0,29514.0,29357.0,29170.0,28931.0,28745.0,28845.0,28409.0,28225.0,28179.0,27575.0,27589.0,27312.0,27032.0,26892.0,26677.0,26058.0,25860.0,25522.0,25136.0,24912.0,24682.0,24556.0,24103.0,23940.0,23481.0,23442.0,22998.0,22930.0,22759.0,22512.0,22206.0,22111.0,21972,21826,21599.0,21455.0,21157.0,21050.0
K,71,35539.0,35778.0,35199.0,34967.0,34876.0,34690.0,33554.0,32895.0,32745.0,31952.0,33197.0,30660.0,32252.0,31809.0,31323.0,31353.0,30855.0,30342.0,30134.0,30022.0,29783.0,29460.0,29305.0,29119.0,28877.0,28697.0,28779.0,28350.0,28179.0,28118.0,27520.0,27529.0,27242.0,26976.0,26834.0,26625.0,26000.0,25799.0,25464.0,25087.0,24864.0,24632.0,24513.0,24060.0,23888.0,23447.0,23394.0,22952.0,22868.0,22710.0,22451.0,22156.0,22066,21919,21785.0,21537.0,21406.0,21104.0
K,72,36293.0,35463.0,35689.0,35124.0,34890.0,34800.0,34620.0,33480.0,32818.0,32680.0,31889.0,33132.0,30599.0,32206.0,31757.0,31278.0,31291.0,30806.0,30288.0,30078.0,29962.0,29722.0,29399.0,29254.0,29055.0,28818.0,28632.0,28723.0,28278.0,28116.0,28055.0,27456.0,27474.0,27175.0,26908.0,26784.0,26571.0,25934.0,25740.0,25393.0,25034.0,24812.0,24588.0,24452.0,24005.0,23838.0,23394.0,23353.0,22894.0,22813.0,22655.0,22392.0,22100,22011,21872.0,21746.0,21474.0,21358.0
K,73,36254.0,36195.0,35378.0,35612.0,35046.0,34813.0,34743.0,34552.0,33412.0,32751.0,32618.0,31823.0,33069.0,30530.0,32152.0,31694.0,31216.0,31218.0,30749.0,30225.0,30014.0,29907.0,29667.0,29343.0,29192.0,28994.0,28763.0,28575.0,28653.0,28208.0,28069.0,28002.0,27403.0,27415.0,27114.0,26850.0,26728.0,26517.0,25881.0,25696.0,25347.0,24989.0,24765.0,24528.0,24393.0,23941.0,23785.0,23334.0,23303.0,22840.0,22768.0,22607.0,22328,22057,21972.0,21830.0,21691.0,21419.0
K,74,35642.0,36178.0,36132.0,35305.0,35535.0,34960.0,34739.0,34680.0,34472.0,33342.0,32685.0,32560.0,31764.0,33003.0,30480.0,32099.0,31641.0,31153.0,31158.0,30687.0,30153.0,29955.0,29854.0,29614.0,29292.0,29132.0,28944.0,28698.0,28515.0,28591.0,28166.0,28011.0,27950.0,27332.0,27351.0,27067.0,26787.0,26679.0,26462.0,25828.0,25640.0,25298.0,24924.0,24719.0,24479.0,24340.0,23891.0,23737.0,23299.0,23248.0,22792.0,22709.0,22562,22276,21997.0,21921.0,21782.0,21648.0
K,75,34256.0,35492.0,36019.0,35963.0,35155.0,35372.0,34814.0,34576.0,34551.0,34330.0,33208.0,32541.0,32437.0,31645.0,32875.0,30360.0,31970.0,31524.0,31009.0,31019.0,30577.0,30037.0,29842.0,29731.0,29497.0,29183.0,29013.0,28809.0,28585.0,28394.0,28452.0,28062.0,27896.0,27819.0,27213.0,27234.0,26947.0,26669.0,26572.0,26356.0,25737.0,25535.0,25186.0,24818.0,24608.0,24384.0,24224.0,23778.0,23604.0,23184.0,23144.0,22685.0,22620,22440,22172.0,21893.0,21814.0,21669.0
K,76,33696.0,34081.0,35321.0,35886.0,35807.0,34989.0,35220.0,34677.0,34445.0,34421.0,34197.0,33070.0,32436.0,32302.0,31519.0,32750.0,30252.0,31846.0,31406.0,30892.0,30905.0,30443.0,29903.0,29715.0,29638.0,29380.0,29052.0,28894.0,28690.0,28456.0,28301.0,28328.0,27940.0,27778.0,27701.0,27076.0,27126.0,26848.0,26549.0,26451.0,26218.0,25632.0,25427.0,25083.0,24704.0,24479.0,24274.0,24111.0,23672.0,23494.0,23073.0,23036.0,22593,22521,22337.0,22063.0,21774.0,21724.0
K,77,32671.0,33534.0,33930.0,35152.0,35717.0,35622.0,34851.0,35071.0,34530.0,34296.0,34271.0,34060.0,32952.0,32301.0,32181.0,31411.0,32635.0,30116.0,31717.0,31290.0,30772.0,30797.0,30324.0,29777.0,29612.0,29518.0,29266.0,28937.0,28790.0,28574.0,28301.0,28170.0,28189.0,27813.0,27659.0,27584.0,26956.0,27006.0,26746.0,26435.0,26325.0,26102.0,25516.0,25321.0,24966.0,24576.0,24369.0,24171.0,24017.0,23573.0,23392.0,22975.0,22913,22503,22416.0,22235.0,21975.0,21679.0
K,78,32114.0,32510.0,33382.0,33771.0,35002.0,35556.0,35469.0,34710.0,34924.0,34375.0,34171.0,34113.0,33937.0,32820.0,32178.0,32053.0,31296.0,32518.0,29984.0,31576.0,31163.0,30652.0,30653.0,30216.0,29672.0,29496.0,29404.0,29139.0,28810.0,28670.0,28457.0,28174.0,28048.0,28074.0,27700.0,27549.0,27477.0,26836.0,26877.0,26632.0,26326.0,26210.0,25983.0,25410.0,25210.0,24852.0,24465.0,24247.0,24061.0,23910.0,23460.0,23291.0,22862,22798,22404.0,22288.0,22123.0,21868.0
K,79,31148.0,31949.0,32346.0,33243.0,33633.0,34865.0,35402.0,35326.0,34568.0,34795.0,34232.0,34021.0,33979.0,33799.0,32687.0,32065.0,31903.0,31179.0,32400.0,29874.0,31450.0,31035.0,30519.0,30520.0,30104.0,29552.0,29370.0,29291.0,29020.0,28686.0,28557.0,28348.0,28071.0,27951.0,27946.0,27576.0,27446.0,27348.0,26724.0,26770.0,26521.0,26223.0,26095.0,25860.0,25305.0,25104.0,24741.0,24353.0,24144.0,23949.0,23808.0,23357.0,23174,22761,22681.0,22301.0,22200.0,22005.0
K,80,29814.0,30893.0,31687.0,32062.0,32979.0,33320.0,34564.0,35103.0,35027.0,34309.0,34497.0,33951.0,33745.0,33718.0,33532.0,32460.0,31826.0,31624.0,30904.0,32164.0,29677.0,31187.0,30787.0,30303.0,30297.0,29851.0,29303.0,29126.0,29053.0,28785.0,28452.0,28344.0,28116.0,27812.0,27701.0,27717.0,27347.0,27211.0,27132.0,26512.0,26551.0,26279.0,25991.0,25869.0,25622.0,25081.0,24875.0,24532.0,24127.0,23936.0,23734.0,23593.0,23123,22972,22537.0,22454.0,22088.0,21997.0
K,81,29062.0,29564.0,30647.0,31416.0,31781.0,32708.0,33068.0,34273.0,34819.0,34740.0,34048.0,34243.0,33693.0,33463.0,33455.0,33284.0,32230.0,31572.0,31388.0,30677.0,31910.0,29438.0,30942.0,30553.0,30051.0,29996.0,29610.0,29064.0,28879.0,28812.0,28547.0,28211.0,28097.0,27872.0,27579.0,27469.0,27473.0,27126.0,26977.0,26907.0,26313.0,26316.0,26044.0,25770.0,25646.0,25430.0,24840.0,24683.0,24320.0,23902.0,23720.0,23528.0,23369,22921,22761.0,22300.0,22231.0,21885.0
K,82,29024.0,28822.0,29258.0,30391.0,31158.0,31535.0,32422.0,32797.0,33996.0,34579.0,34467.0,33758.0,33970.0,33426.0,33193.0,33211.0,33019.0,31981.0,31337.0,31144.0,30457.0,31654.0,29202.0,30686.0,30309.0,29793.0,29765.0,29369.0,28845.0,28680.0,28578.0,28307.0,27979.0,27868.0,27639.0,27327.0,27223.0,27252.0,26886.0,26741.0,26684.0,26076.0,26068.0,25828.0,25524.0,25397.0,25213.0,24644.0,24449.0,24124.0,23663.0,23490.0,23308,23168,22697.0,22527.0,22089.0,22021.0
K,83,28170.0,28799.0,28585.0,28997.0,30133.0,30892.0,31262.0,32167.0,32542.0,33709.0,34292.0,34207.0,33481.0,33697.0,33182.0,32974.0,32940.0,32762.0,31724.0,31092.0,30876.0,30209.0,31396.0,28959.0,30451.0,30090.0,29548.0,29534.0,29126.0,28576.0,28454.0,28348.0,28062.0,27758.0,27641.0,27391.0,27088.0,26991.0,27008.0,26678.0,26518.0,26459.0,25857.0,25842.0,25629.0,25278.0,25180.0,24973.0,24410.0,24203.0,23916.0,23426.0,23273,23070,22926.0,22481.0,22314.0,21845.0
K,84,27031.0,27912.0,28559.0,28338.0,28736.0,29883.0,30645.0,30995.0,31884.0,32298.0,33475.0,34047.0,33929.0,33204.0,33437.0,32935.0,32719.0,32697.0,32525.0,31498.0,30855.0,30659.0,29955.0,31112.0,28717.0,30208.0,29838.0,29320.0,29275.0,28892.0,28363.0,28239.0,28125.0,27836.0,27545.0,27417.0,27159.0,26834.0,26744.0,26772.0,26456.0,26286.0,26225.0,25612.0,25640.0,25416.0,25038.0,24951.0,24764.0,24200.0,23995.0,23689.0,23215,23050,22846.0,22695.0,22269.0,22096.0
K,85,25834.0,26551.0,27432.0,28023.0,27895.0,28273.0,29375.0,30134.0,30488.0,31348.0,31764.0,32972.0,33529.0,33371.0,32687.0,32906.0,32422.0,32217.0,32186.0,32021.0,31049.0,30383.0,30209.0,29512.0,30634.0,28291.0,29713.0,29374.0,28864.0,28802.0,28405.0,27840.0,27792.0,27672.0,27316.0,27087.0,26971.0,26700.0,26385.0,26294.0,26281.0,25982.0,25828.0,25725.0,25208.0,25211.0,24974.0,24615.0,24529.0,24341.0,23777.0,23546.0,23272,22776,22618.0,22405.0,22258.0,21841.0
K,86,24670.0,25354.0,26113.0,26920.0,27552.0,27447.0,27794.0,28900.0,29610.0,30025.0,30838.0,31277.0,32444.0,33024.0,32851.0,32182.0,32376.0,31919.0,31696.0,31696.0,31488.0,30568.0,29901.0,29711.0,29050.0,30141.0,27841.0,29233.0,28868.0,28407.0,28304.0,27919.0,27383.0,27348.0,27220.0,26880.0,26660.0,26528.0,26269.0,25957.0,25852.0,25830.0,25562.0,25393.0,25293.0,24764.0,24761.0,24509.0,24182.0,24068.0,23888.0,23344.0,23156,22824,22350.0,22190.0,21956.0,21823.0
K,87,22917.0,24226.0,24909.0,25653.0,26449.0,27075.0,26972.0,27340.0,28467.0,29176.0,29568.0,30390.0,30796.0,31939.0,32500.0,32377.0,31686.0,31887.0,31444.0,31190.0,31184.0,30991.0,30117.0,29422.0,29197.0,28599.0,29651.0,27397.0,28775.0,28405.0,27944.0,27866.0,27492.0,26929.0,26892.0,26769.0,26462.0,26181.0,26063.0,25834.0,25516.0,25373.0,25393.0,25133.0,24912.0,24839.0,24341.0,24325.0,24055.0,23769.0,23605.0,23451.0,22932,22763,22398.0,21944.0,21788.0,21504.0
K,88,21588.0,22502.0,23789.0,24505.0,25218.0,26031.0,26640.0,26574.0,26925.0,28010.0,28727.0,29133.0,29912.0,30318.0,31466.0,31994.0,31913.0,31235.0,31402.0,30966.0,30654.0,30706.0,30555.0,29643.0,28965.0,28732.0,28151.0,29166.0,26959.0,28265.0,27957.0,27498.0,27423.0,27033.0,26511.0,26468.0,26326.0,26041.0,25720.0,25617.0,25396.0,25045.0,24952.0,24931.0,24693.0,24512.0,24386.0,23917.0,23892.0,23596.0,23360.0,23165.0,23005,22494,22322.0,21972.0,21517.0,21354.0
K,89,20062.0,21178.0,22109.0,23366.0,24086.0,24769.0,25637.0,26205.0,26158.0,26479.0,27572.0,28278.0,28674.0,29501.0,29851.0,30991.0,31496.0,31414.0,30805.0,30873.0,30523.0,30176.0,30221.0,30082.0,29189.0,28495.0,28295.0,27710.0,28736.0,26533.0,27791.0,27517.0,27021.0,27002.0,26594.0,26091.0,26013.0,25886.0,25593.0,25231.0,25179.0,25024.0,24640.0,24511.0,24471.0,24243.0,24108.0,23986.0,23537.0,23471.0,23178.0,22910.0,22747,22589,22070.0,21919.0,21550.0,21098.0
K,90,20358.0,20062.0,21178.0,22109.0,23366.0,24086.0,24769.0,25637.0,26205.0,26158.0,26479.0,27572.0,28278.0,28674.0,29501.0,29851.0,30991.0,31496.0,31414.0,30805.0,30873.0,30523.0,30176.0,30221.0,30082.0,29189.0,28495.0,28295.0,27710.0,28736.0,26533.0,27791.0,27517.0,27021.0,27002.0,26594.0,26091.0,26013.0,25886.0,25593.0,25231.0,25179.0,25024.0,24640.0,24511.0,24471.0,24243.0,24108.0,23986.0,23537.0,23471.0,23178.0,22910,22747,22589.0,22070.0,21919.0,21550.0
K,91,15500.0,15251.0,15030.0,15898.0,16553.0,17498.0,17981.0,18461.0,19127.0,19550.0,19513.0,19755.0,20591.0,21118.0,21388.0,22063.0,22336.0,23201.0,23567.0,23474.0,22958.0,23075.0,22824.0,22571.0,22556.0,22473.0,21847.0,21323.0,21148.0,20636.0,21465.0,19778.0,20801.0,20564.0,20241.0,20104.0,19895.0,19547.0,19502.0,19351.0,19193.0,18907.0,18693.0,18636.0,18492.0,18260.0,18237.0,18114.0,18077.0,17966.0,17572.0,17427.0,17341,16995,17046.0,16901.0,16450.0,16370.0
K,92,11713.0,11580.0,11478.0,11227.0,11920.0,12413.0,13088.0,13448.0,13879.0,14249.0,14685.0,14698.0,14803.0,15416.0,15835.0,16018.0,16575.0,16815.0,17398.0,17674.0,17835.0,17331.0,17417.0,17204.0,17026.0,16993.0,16881.0,16424.0,16042.0,15870.0,15458.0,16025.0,14815.0,15646.0,15459.0,15198.0,15128.0,14983.0,14725.0,14686.0,14522.0,14450.0,14226.0,14122.0,13931.0,13901.0,13727.0,13703.0,13716.0,13637.0,13451.0,13253.0,13059,13017,12738.0,12850.0,12818.0,12277.0
K,93,8655.0,8832.0,8666.0,8600.0,8510.0,8961.0,9419.0,9844.0,10132.0,10430.0,10689.0,11059.0,11070.0,11102.0,11577.0,11831.0,11959.0,12390.0,12567.0,13082.0,13225.0,13333.0,12987.0,13093.0,12854.0,12693.0,12676.0,12632.0,12245.0,11968.0,11853.0,11619.0,12157.0,11197.0,11711.0,11654.0,11395.0,11305.0,11245.0,11059.0,11000.0,10828.0,10846.0,10654.0,10640.0,10467.0,10441.0,10368.0,10302.0,10202.0,10224.0,10110.0,10073,9735,9802.0,9588.0,9646.0,9608.0
