sex,alder,pop_2023,pop_4087,pop_4088,pop_4089,pop_4090,pop_4091,pop_4092,pop_4093,pop_4094,pop_4095,pop_4096,pop_4097,pop_4098,pop_4099,pop_4100,pop_4101,pop_4102,pop_4103,pop_4104,pop_4105,pop_4106,pop_4107,pop_4108,pop_4109,pop_4110,pop_4111,pop_4112,pop_4113,pop_4114,pop_4115,pop_4116,pop_4117,pop_4118,pop_4119,pop_4120,pop_4121,pop_4122,pop_4123,pop_4124,pop_4125,pop_4126,pop_4127,pop_4128,pop_4129,pop_4130,pop_4131,pop_4132,pop_4133,pop_4134,pop_4135,pop_4136,pop_4137,pop_4138,pop_4139,pop_4140,pop_4141,pop_4142,pop_4143,pop_4144,pop_4145,pop_4146,pop_4147,pop_4148,pop_4149,pop_4150,pop_4151,pop_4152,pop_4153,pop_4154,pop_4155,pop_4156,pop_4157,pop_4158,pop_4159,pop_4160,pop_4161,pop_4162,pop_4163
M,22,26792.0,26888.0,26472.0,26241.0,25912.0,25522.0,25362.0,25091.0,24796.0,24256.0,24048.0,23728.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21376.0,29694.0,29331.0,28995.0,28858.0,28607.0,28248.0,27893.0,27582.0,27589.0,27301.0,27127.0,26713,26449.0,25974.0,25540.0,25527.0,25042.0,24826.0,24562.0,24472.0,24083.0,24081.0,23972.0,23908.0,23797.0,23831.0,24077.0,24207.0,24917.0,25168.0,25367.0,26056.0,26489.0,27066.0,27125.0,27519.0,27801.0,27807.0,27551.0,27620.0,27803.0,27284.0,27347.0,26887.0,26616.0,26451.0,25986.0,25978.0,25651,25436.0,25522.0,25253.0,24925.0,25120,24871.0
M,23,26974.0,26792.0,26888.0,26472.0,26241.0,25912.0,25522.0,25362.0,25091.0,24796.0,24256.0,24048.0,23728.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28858.0,28607.0,28248.0,27892.0,27582.0,27588.0,27301.0,27127,26713.0,26449.0,25974.0,25540.0,25527.0,25042.0,24826.0,24562.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24207.0,24917.0,25168.0,25367.0,26056.0,26489.0,27066.0,27125.0,27519.0,27801.0,27806.0,27551.0,27620.0,27803.0,27284.0,27347.0,26887.0,26616.0,26451.0,25986.0,25978,25651.0,25436.0,25522.0,25253.0,24925,25120.0
M,24,27139.0,26974.0,26791.0,26888.0,26472.0,26241.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24048.0,23728.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28858.0,28607.0,28247.0,27892.0,27582.0,27588.0,27301,27127.0,26713.0,26449.0,25974.0,25540.0,25527.0,25042.0,24826.0,24562.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24207.0,24917.0,25168.0,25367.0,26056.0,26489.0,27066.0,27125.0,27518.0,27801.0,27806.0,27551.0,27620.0,27803.0,27283.0,27347.0,26887.0,26616.0,26451.0,25986,25978.0,25651.0,25436.0,25522.0,25253,24925.0
M,25,27130.0,27139.0,26974.0,26791.0,26888.0,26472.0,26241.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24048.0,23728.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28857.0,28607.0,28247.0,27892.0,27582.0,27588,27301.0,27127.0,26713.0,26449.0,25974.0,25540.0,25527.0,25042.0,24826.0,24562.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24207.0,24917.0,25168.0,25367.0,26056.0,26489.0,27066.0,27125.0,27518.0,27801.0,27806.0,27551.0,27620.0,27803.0,27283.0,27347.0,26887.0,26616.0,26451,25986.0,25978.0,25650.0,25436.0,25522,25253.0
M,26,27410.0,27130.0,27139.0,26974.0,26791.0,26887.0,26472.0,26241.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24047.0,23728.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28857.0,28607.0,28247.0,27892.0,27582,27588.0,27301.0,27127.0,26713.0,26449.0,25974.0,25540.0,25527.0,25042.0,24826.0,24562.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24207.0,24917.0,25168.0,25367.0,26056.0,26489.0,27066.0,27124.0,27518.0,27800.0,27806.0,27551.0,27620.0,27803.0,27283.0,27347.0,26887.0,26616,26451.0,25986.0,25978.0,25649.0,25436,25522.0
M,27,27652.0,27410.0,27130.0,27139.0,26974.0,26791.0,26887.0,26472.0,26240.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24047.0,23727.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28857.0,28607.0,28247.0,27892,27582.0,27588.0,27300.0,27127.0,26713.0,26449.0,25974.0,25540.0,25527.0,25042.0,24826.0,24562.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24207.0,24917.0,25168.0,25367.0,26056.0,26489.0,27065.0,27124.0,27518.0,27800.0,27806.0,27551.0,27620.0,27803.0,27282.0,27347.0,26887,26615.0,26450.0,25986.0,25978.0,25648,25436.0
M,28,27742.0,27652.0,27410.0,27130.0,27139.0,26974.0,26791.0,26887.0,26472.0,26240.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24047.0,23727.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28857.0,28607.0,28247,27892.0,27582.0,27588.0,27300.0,27127.0,26713.0,26448.0,25974.0,25540.0,25527.0,25042.0,24826.0,24562.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24207.0,24917.0,25168.0,25367.0,26056.0,26489.0,27065.0,27124.0,27518.0,27800.0,27806.0,27551.0,27620.0,27803.0,27282.0,27347,26887.0,26614.0,26450.0,25986.0,25978,25648.0
M,29,28030.0,27741.0,27652.0,27410.0,27130.0,27139.0,26974.0,26791.0,26887.0,26472.0,26240.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24047.0,23727.0,23337.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28857.0,28607,28247.0,27892.0,27582.0,27588.0,27300.0,27127.0,26713.0,26448.0,25974.0,25540.0,25527.0,25042.0,24826.0,24561.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27065.0,27124.0,27518.0,27800.0,27806.0,27551.0,27620.0,27803.0,27281,27347.0,26887.0,26614.0,26450.0,25986,25978.0
M,30,28050.0,28030.0,27740.0,27652.0,27410.0,27130.0,27138.0,26974.0,26791.0,26887.0,26472.0,26240.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24047.0,23727.0,23336.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995.0,28856,28607.0,28247.0,27892.0,27582.0,27588.0,27299.0,27127.0,26713.0,26448.0,25974.0,25540.0,25527.0,25042.0,24826.0,24561.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27065.0,27124.0,27517.0,27800.0,27806.0,27551.0,27620.0,27803,27281.0,27347.0,26887.0,26614.0,26450,25986.0
M,31,28363.0,28050.0,28030.0,27740.0,27652.0,27410.0,27130.0,27138.0,26974.0,26791.0,26887.0,26472.0,26240.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24047.0,23727.0,23336.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21512.0,21410.0,21375.0,29694.0,29331.0,28995,28856.0,28607.0,28247.0,27892.0,27582.0,27588.0,27299.0,27127.0,26712.0,26448.0,25974.0,25540.0,25527.0,25042.0,24826.0,24561.0,24472.0,24083.0,24081.0,23971.0,23908.0,23797.0,23831.0,24077.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27065.0,27124.0,27517.0,27800.0,27806.0,27550.0,27620,27803.0,27281.0,27347.0,26887.0,26614,26450.0
M,32,28790.0,28363.0,28050.0,28029.0,27740.0,27652.0,27410.0,27130.0,27138.0,26974.0,26791.0,26887.0,26472.0,26240.0,25912.0,25522.0,25362.0,25091.0,24796.0,24255.0,24047.0,23727.0,23336.0,23066.0,22995.0,22594.0,22506.0,22232.0,22117.0,21779.0,21511.0,21410.0,21375.0,29694.0,29331,28995.0,28856.0,28606.0,28247.0,27892.0,27582.0,27588.0,27299.0,27127.0,26712.0,26448.0,25974.0,25539.0,25527.0,25042.0,24826.0,24561.0,24472.0,24083.0,24080.0,23971.0,23908.0,23797.0,23830.0,24076.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27064.0,27123.0,27515.0,27800.0,27806.0,27550,27620.0,27803.0,27281.0,27347.0,26887,26614.0
M,33,29148.0,28790.0,28363.0,28050.0,28029.0,27740.0,27651.0,27410.0,27129.0,27138.0,26974.0,26791.0,26887.0,26472.0,26240.0,25912.0,25522.0,25362.0,25091.0,24795.0,24255.0,24047.0,23727.0,23336.0,23066.0,22994.0,22594.0,22506.0,22232.0,22117.0,21779.0,21511.0,21410.0,21375.0,29694,29331.0,28994.0,28856.0,28606.0,28247.0,27892.0,27582.0,27588.0,27299.0,27127.0,26712.0,26448.0,25974.0,25539.0,25526.0,25042.0,24826.0,24561.0,24472.0,24083.0,24080.0,23971.0,23908.0,23797.0,23830.0,24076.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27063.0,27123.0,27515.0,27800.0,27806,27550.0,27620.0,27802.0,27280.0,27347,26887.0
M,34,29444.0,29148.0,28790.0,28363.0,28050.0,28029.0,27740.0,27651.0,27409.0,27129.0,27138.0,26974.0,26791.0,26887.0,26472.0,26239.0,25912.0,25522.0,25362.0,25091.0,24795.0,24255.0,24047.0,23727.0,23336.0,23066.0,22994.0,22594.0,22506.0,22232.0,22117.0,21779.0,21511.0,21410.0,21375,29694.0,29331.0,28994.0,28856.0,28606.0,28247.0,27892.0,27582.0,27588.0,27299.0,27127.0,26712.0,26447.0,25974.0,25538.0,25526.0,25042.0,24826.0,24561.0,24471.0,24083.0,24080.0,23971.0,23908.0,23797.0,23830.0,24076.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27063.0,27123.0,27515.0,27800,27806.0,27550.0,27620.0,27802.0,27280,27347.0
M,35,29652.0,29444.0,29148.0,28790.0,28363.0,28050.0,28029.0,27740.0,27651.0,27409.0,27129.0,27138.0,26974.0,26791.0,26887.0,26472.0,26239.0,25912.0,25522.0,25362.0,25091.0,24795.0,24255.0,24047.0,23727.0,23336.0,23066.0,22994.0,22594.0,22506.0,22232.0,22117.0,21779.0,21511.0,21410,21375.0,29694.0,29331.0,28994.0,28856.0,28606.0,28247.0,27892.0,27582.0,27588.0,27299.0,27126.0,26712.0,26447.0,25974.0,25537.0,25526.0,25042.0,24826.0,24561.0,24471.0,24083.0,24080.0,23971.0,23908.0,23797.0,23830.0,24076.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27063.0,27123.0,27515,27799.0,27806.0,27550.0,27620.0,27802,27280.0
M,36,29892.0,29652.0,29444.0,29148.0,28790.0,28363.0,28050.0,28029.0,27740.0,27650.0,27409.0,27129.0,27138.0,26974.0,26791.0,26887.0,26472.0,26238.0,25911.0,25522.0,25362.0,25091.0,24795.0,24255.0,24047.0,23727.0,23336.0,23065.0,22994.0,22594.0,22506.0,22231.0,22117.0,21779.0,21511,21409.0,21375.0,29694.0,29331.0,28994.0,28855.0,28605.0,28247.0,27892.0,27582.0,27588.0,27299.0,27126.0,26712.0,26447.0,25974.0,25537.0,25526.0,25042.0,24826.0,24561.0,24471.0,24083.0,24080.0,23971.0,23908.0,23797.0,23830.0,24076.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27063.0,27122,27515.0,27799.0,27806.0,27550.0,27620,27802.0
M,37,30317.0,29892.0,29652.0,29444.0,29148.0,28790.0,28363.0,28050.0,28029.0,27740.0,27650.0,27408.0,27129.0,27138.0,26974.0,26791.0,26887.0,26472.0,26238.0,25911.0,25522.0,25362.0,25090.0,24795.0,24255.0,24047.0,23727.0,23336.0,23065.0,22994.0,22594.0,22506.0,22231.0,22117.0,21779,21511.0,21409.0,21375.0,29694.0,29331.0,28994.0,28855.0,28605.0,28247.0,27891.0,27582.0,27588.0,27299.0,27126.0,26712.0,26447.0,25974.0,25537.0,25526.0,25042.0,24826.0,24560.0,24471.0,24083.0,24079.0,23971.0,23908.0,23797.0,23830.0,24076.0,24206.0,24917.0,25168.0,25367.0,26055.0,26489.0,27063,27122.0,27515.0,27799.0,27806.0,27549,27620.0
M,38,30580.0,30317.0,29892.0,29652.0,29443.0,29148.0,28790.0,28363.0,28049.0,28029.0,27740.0,27650.0,27408.0,27128.0,27138.0,26974.0,26791.0,26887.0,26472.0,26238.0,25911.0,25522.0,25362.0,25090.0,24795.0,24255.0,24047.0,23727.0,23336.0,23065.0,22994.0,22594.0,22506.0,22231.0,22117,21779.0,21511.0,21409.0,21375.0,29694.0,29331.0,28993.0,28855.0,28605.0,28247.0,27891.0,27582.0,27588.0,27299.0,27126.0,26712.0,26447.0,25973.0,25537.0,25525.0,25042.0,24825.0,24560.0,24471.0,24083.0,24079.0,23971.0,23908.0,23797.0,23830.0,24076.0,24205.0,24917.0,25168.0,25367.0,26055.0,26489,27062.0,27121.0,27515.0,27799.0,27806,27549.0
M,39,30820.0,30580.0,30317.0,29892.0,29652.0,29443.0,29148.0,28790.0,28363.0,28049.0,28029.0,27740.0,27650.0,27408.0,27128.0,27138.0,26974.0,26791.0,26887.0,26472.0,26238.0,25911.0,25521.0,25362.0,25090.0,24794.0,24255.0,24047.0,23727.0,23336.0,23065.0,22994.0,22594.0,22506.0,22231,22117.0,21779.0,21511.0,21409.0,21375.0,29694.0,29331.0,28993.0,28855.0,28605.0,28247.0,27891.0,27582.0,27586.0,27299.0,27126.0,26712.0,26446.0,25973.0,25536.0,25525.0,25041.0,24825.0,24560.0,24471.0,24083.0,24079.0,23971.0,23908.0,23797.0,23830.0,24076.0,24204.0,24917.0,25168.0,25367.0,26055,26489.0,27062.0,27121.0,27515.0,27799,27806.0
M,40,30802.0,30820.0,30580.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28363.0,28049.0,28029.0,27740.0,27650.0,27408.0,27128.0,27138.0,26974.0,26791.0,26887.0,26472.0,26238.0,25910.0,25521.0,25361.0,25089.0,24794.0,24255.0,24047.0,23727.0,23336.0,23065.0,22994.0,22594.0,22506,22231.0,22116.0,21778.0,21511.0,21409.0,21375.0,29694.0,29331.0,28992.0,28853.0,28605.0,28247.0,27891.0,27582.0,27586.0,27299.0,27126.0,26712.0,26446.0,25973.0,25536.0,25524.0,25041.0,24825.0,24560.0,24471.0,24083.0,24079.0,23971.0,23908.0,23796.0,23830.0,24076.0,24204.0,24917.0,25168.0,25367,26055.0,26489.0,27062.0,27121.0,27515,27799.0
M,41,33427.0,30802.0,30820.0,30580.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28363.0,28049.0,28029.0,27740.0,27650.0,27408.0,27128.0,27138.0,26974.0,26791.0,26887.0,26472.0,26238.0,25910.0,25521.0,25361.0,25087.0,24794.0,24255.0,24047.0,23727.0,23336.0,23065.0,22991.0,22594,22506.0,22231.0,22116.0,21777.0,21510.0,21409.0,21375.0,29694.0,29331.0,28992.0,28853.0,28605.0,28246.0,27891.0,27582.0,27586.0,27299.0,27126.0,26712.0,26446.0,25973.0,25536.0,25524.0,25041.0,24825.0,24560.0,24471.0,24083.0,24078.0,23971.0,23907.0,23795.0,23830.0,24076.0,24203.0,24917.0,25168,25367.0,26055.0,26489.0,27062.0,27121,27515.0
M,42,32018.0,33427.0,30801.0,30820.0,30580.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28362.0,28048.0,28029.0,27740.0,27650.0,27408.0,27128.0,27138.0,26974.0,26790.0,26887.0,26472.0,26238.0,25910.0,25521.0,25361.0,25086.0,24794.0,24255.0,24047.0,23727.0,23336.0,23065.0,22990,22594.0,22505.0,22231.0,22116.0,21777.0,21510.0,21409.0,21374.0,29694.0,29331.0,28992.0,28853.0,28605.0,28246.0,27891.0,27582.0,27586.0,27299.0,27126.0,26712.0,26446.0,25973.0,25536.0,25524.0,25041.0,24825.0,24560.0,24471.0,24083.0,24078.0,23971.0,23907.0,23795.0,23830.0,24074.0,24203.0,24917,25168.0,25367.0,26055.0,26486.0,27061,27121.0
M,43,33134.0,32018.0,33427.0,30801.0,30820.0,30578.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28362.0,28048.0,28029.0,27739.0,27650.0,27408.0,27128.0,27138.0,26974.0,26790.0,26887.0,26472.0,26237.0,25910.0,25520.0,25361.0,25086.0,24794.0,24255.0,24047.0,23727.0,23336.0,23065,22990.0,22594.0,22504.0,22231.0,22116.0,21777.0,21510.0,21409.0,21374.0,29693.0,29331.0,28992.0,28853.0,28605.0,28246.0,27891.0,27582.0,27586.0,27299.0,27126.0,26712.0,26444.0,25973.0,25536.0,25524.0,25041.0,24825.0,24560.0,24470.0,24083.0,24076.0,23971.0,23907.0,23795.0,23830.0,24074.0,24203,24917.0,25168.0,25367.0,26055.0,26486,27061.0
M,44,33588.0,33134.0,32018.0,33427.0,30801.0,30820.0,30578.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28362.0,28046.0,28029.0,27737.0,27650.0,27408.0,27128.0,27138.0,26974.0,26790.0,26887.0,26472.0,26237.0,25910.0,25520.0,25361.0,25085.0,24794.0,24255.0,24046.0,23727.0,23336,23065.0,22990.0,22594.0,22504.0,22231.0,22116.0,21777.0,21510.0,21409.0,21373.0,29693.0,29331.0,28992.0,28853.0,28605.0,28246.0,27891.0,27582.0,27586.0,27299.0,27126.0,26712.0,26444.0,25973.0,25536.0,25524.0,25041.0,24825.0,24560.0,24470.0,24083.0,24076.0,23971.0,23907.0,23795.0,23830.0,24074,24203.0,24917.0,25167.0,25366.0,26055,26486.0
M,45,34354.0,33588.0,33134.0,32018.0,33426.0,30801.0,30820.0,30578.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28362.0,28046.0,28029.0,27737.0,27650.0,27408.0,27128.0,27137.0,26974.0,26790.0,26887.0,26472.0,26237.0,25909.0,25520.0,25361.0,25085.0,24794.0,24255.0,24045.0,23726,23336.0,23065.0,22990.0,22594.0,22504.0,22231.0,22116.0,21777.0,21510.0,21409.0,21373.0,29692.0,29331.0,28992.0,28853.0,28605.0,28246.0,27891.0,27581.0,27586.0,27299.0,27126.0,26712.0,26444.0,25973.0,25536.0,25524.0,25041.0,24825.0,24560.0,24469.0,24083.0,24076.0,23970.0,23907.0,23795.0,23830,24073.0,24203.0,24917.0,25167.0,25366,26054.0
M,46,36025.0,34354.0,33588.0,33134.0,32018.0,33426.0,30801.0,30820.0,30578.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28362.0,28045.0,28029.0,27737.0,27649.0,27408.0,27128.0,27137.0,26974.0,26790.0,26887.0,26472.0,26237.0,25909.0,25520.0,25361.0,25085.0,24794.0,24255.0,24045,23726.0,23336.0,23065.0,22990.0,22594.0,22504.0,22231.0,22116.0,21777.0,21510.0,21409.0,21373.0,29692.0,29331.0,28992.0,28853.0,28605.0,28246.0,27889.0,27581.0,27585.0,27299.0,27126.0,26712.0,26443.0,25972.0,25536.0,25524.0,25041.0,24825.0,24560.0,24469.0,24083.0,24076.0,23970.0,23907.0,23795,23830.0,24073.0,24203.0,24917.0,25167,25366.0
M,47,35903.0,36024.0,34354.0,33588.0,33134.0,32018.0,33426.0,30801.0,30819.0,30578.0,30317.0,29892.0,29652.0,29442.0,29148.0,28790.0,28362.0,28045.0,28029.0,27737.0,27649.0,27408.0,27128.0,27137.0,26974.0,26790.0,26886.0,26472.0,26237.0,25909.0,25520.0,25361.0,25085.0,24794.0,24255,24045.0,23726.0,23336.0,23065.0,22990.0,22594.0,22504.0,22231.0,22116.0,21777.0,21510.0,21409.0,21372.0,29692.0,29331.0,28992.0,28853.0,28605.0,28246.0,27889.0,27581.0,27585.0,27299.0,27126.0,26712.0,26443.0,25972.0,25536.0,25524.0,25041.0,24825.0,24560.0,24469.0,24083.0,24076.0,23970.0,23907,23795.0,23829.0,24072.0,24201.0,24917,25166.0
M,48,36173.0,35903.0,36024.0,34354.0,33588.0,33134.0,32018.0,33426.0,30801.0,30819.0,30577.0,30317.0,29891.0,29652.0,29442.0,29148.0,28790.0,28361.0,28045.0,28028.0,27737.0,27649.0,27407.0,27127.0,27137.0,26974.0,26790.0,26886.0,26472.0,26237.0,25909.0,25519.0,25361.0,25085.0,24794,24255.0,24045.0,23726.0,23336.0,23065.0,22990.0,22594.0,22504.0,22231.0,22115.0,21777.0,21510.0,21409.0,21372.0,29692.0,29331.0,28992.0,28852.0,28605.0,28245.0,27889.0,27581.0,27585.0,27299.0,27126.0,26712.0,26443.0,25972.0,25536.0,25524.0,25041.0,24825.0,24560.0,24469.0,24083.0,24075.0,23970,23907.0,23795.0,23829.0,24071.0,24201,24916.0
M,49,36077.0,36173.0,35903.0,36024.0,34354.0,33588.0,33134.0,32018.0,33426.0,30801.0,30819.0,30577.0,30317.0,29890.0,29652.0,29442.0,29148.0,28790.0,28360.0,28045.0,28028.0,27737.0,27649.0,27407.0,27127.0,27137.0,26974.0,26790.0,26886.0,26472.0,26237.0,25909.0,25519.0,25361.0,25085,24794.0,24255.0,24044.0,23726.0,23336.0,23065.0,22990.0,22594.0,22504.0,22231.0,22115.0,21777.0,21508.0,21409.0,21371.0,29692.0,29331.0,28992.0,28851.0,28605.0,28245.0,27889.0,27580.0,27585.0,27299.0,27125.0,26712.0,26443.0,25972.0,25536.0,25524.0,25041.0,24825.0,24560.0,24469.0,24082.0,24075,23969.0,23907.0,23795.0,23829.0,24071,24201.0
M,50,37267.0,36076.0,36172.0,35902.0,36024.0,34354.0,33587.0,33134.0,32017.0,33426.0,30801.0,30819.0,30576.0,30316.0,29890.0,29652.0,29442.0,29148.0,28789.0,28360.0,28044.0,28028.0,27737.0,27648.0,27405.0,27127.0,27135.0,26974.0,26790.0,26886.0,26472.0,26236.0,25909.0,25519.0,25360,25085.0,24794.0,24254.0,24044.0,23726.0,23335.0,23065.0,22990.0,22594.0,22504.0,22231.0,22115.0,21777.0,21508.0,21408.0,21370.0,29692.0,29331.0,28991.0,28850.0,28605.0,28245.0,27889.0,27578.0,27584.0,27299.0,27125.0,26710.0,26443.0,25972.0,25535.0,25524.0,25041.0,24825.0,24560.0,24469.0,24082,24075.0,23969.0,23907.0,23794.0,23827,24070.0
M,51,37768.0,37267.0,36076.0,36171.0,35901.0,36023.0,34354.0,33587.0,33134.0,32017.0,33426.0,30801.0,30819.0,30576.0,30315.0,29890.0,29651.0,29442.0,29148.0,28789.0,28359.0,28041.0,28028.0,27735.0,27647.0,27405.0,27127.0,27135.0,26974.0,26790.0,26886.0,26472.0,26236.0,25909.0,25518,25360.0,25085.0,24793.0,24254.0,24044.0,23726.0,23335.0,23065.0,22990.0,22594.0,22504.0,22231.0,22114.0,21777.0,21508.0,21406.0,21370.0,29692.0,29331.0,28990.0,28850.0,28605.0,28245.0,27889.0,27578.0,27584.0,27297.0,27125.0,26710.0,26443.0,25972.0,25535.0,25524.0,25040.0,24825.0,24560.0,24469,24081.0,24075.0,23966.0,23907.0,23794,23827.0
M,52,38604.0,37768.0,37266.0,36074.0,36171.0,35900.0,36023.0,34354.0,33585.0,33134.0,32016.0,33426.0,30800.0,30819.0,30575.0,30315.0,29888.0,29650.0,29441.0,29148.0,28788.0,28357.0,28041.0,28028.0,27735.0,27647.0,27405.0,27127.0,27135.0,26974.0,26790.0,26885.0,26472.0,26236.0,25908,25518.0,25360.0,25085.0,24793.0,24253.0,24043.0,23726.0,23335.0,23065.0,22990.0,22593.0,22504.0,22231.0,22114.0,21775.0,21508.0,21406.0,21370.0,29692.0,29330.0,28990.0,28850.0,28603.0,28243.0,27889.0,27578.0,27583.0,27297.0,27124.0,26709.0,26443.0,25971.0,25535.0,25524.0,25040.0,24825.0,24559,24468.0,24081.0,24075.0,23964.0,23907,23794.0
M,53,39345.0,38604.0,37768.0,37266.0,36074.0,36171.0,35900.0,36022.0,34354.0,33585.0,33134.0,32015.0,33426.0,30799.0,30819.0,30575.0,30315.0,29888.0,29650.0,29441.0,29148.0,28787.0,28356.0,28041.0,28028.0,27735.0,27647.0,27404.0,27127.0,27135.0,26973.0,26790.0,26885.0,26472.0,26236,25908.0,25516.0,25360.0,25085.0,24793.0,24253.0,24043.0,23726.0,23334.0,23065.0,22990.0,22593.0,22504.0,22231.0,22114.0,21775.0,21508.0,21406.0,21369.0,29692.0,29330.0,28990.0,28850.0,28603.0,28241.0,27889.0,27577.0,27583.0,27297.0,27124.0,26709.0,26443.0,25969.0,25535.0,25524.0,25040.0,24824,24559.0,24468.0,24080.0,24075.0,23963,23907.0
M,54,39049.0,39343.0,38603.0,37767.0,37266.0,36073.0,36171.0,35899.0,36022.0,34354.0,33585.0,33134.0,32015.0,33425.0,30799.0,30819.0,30575.0,30314.0,29886.0,29650.0,29441.0,29147.0,28787.0,28356.0,28041.0,28028.0,27734.0,27647.0,27404.0,27127.0,27134.0,26972.0,26790.0,26885.0,26472,26236.0,25908.0,25516.0,25359.0,25085.0,24793.0,24253.0,24043.0,23726.0,23332.0,23065.0,22990.0,22592.0,22504.0,22231.0,22113.0,21775.0,21508.0,21406.0,21369.0,29691.0,29330.0,28990.0,28850.0,28603.0,28241.0,27888.0,27577.0,27583.0,27296.0,27124.0,26709.0,26443.0,25969.0,25535.0,25524.0,25040,24823.0,24559.0,24467.0,24079.0,24073,23963.0
M,55,38016.0,39049.0,39341.0,38603.0,37767.0,37265.0,36071.0,36170.0,35899.0,36022.0,34354.0,33584.0,33133.0,32015.0,33424.0,30799.0,30818.0,30574.0,30313.0,29885.0,29650.0,29441.0,29147.0,28787.0,28356.0,28041.0,28027.0,27733.0,27647.0,27404.0,27127.0,27134.0,26972.0,26790.0,26884,26472.0,26236.0,25908.0,25516.0,25359.0,25084.0,24792.0,24253.0,24042.0,23726.0,23332.0,23065.0,22989.0,22592.0,22504.0,22231.0,22112.0,21775.0,21508.0,21406.0,21369.0,29691.0,29330.0,28989.0,28850.0,28602.0,28240.0,27888.0,27577.0,27582.0,27296.0,27124.0,26709.0,26443.0,25969.0,25535.0,25524,25040.0,24823.0,24559.0,24467.0,24079,24072.0
